,Mutation,Brca_odds,Brca_pvalue
8779,SPNS3,inf,0.46721311475409544
8780,SPO11,inf,0.2162308630266921
8781,SPOCD1,0.5625,1.0
8782,SPOCK1,0.0,1.0
8783,SPOCK3,inf,0.2162308630266921
8784,SPOP,1.1428571428571428,1.0
8785,SPOPL,0.0,1.0
8786,SPP1,inf,0.46721311475409544
8787,SPPL2C,inf,0.46721311475409544
8788,SPPL3,inf,0.46721311475409544
8789,SPRED2,inf,0.46721311475409544
8790,SPRED3,0.0,1.0
8791,SPRR1B,0.0,1.0
8792,SPRR2B,inf,0.46721311475409544
8793,SPRR2D,inf,0.46721311475409544
8794,SPRR3,inf,0.46721311475409544
8795,SPRTN,0.0,1.0
8796,SPSB2,inf,0.46721311475409544
8797,SPTA1,0.6666666666666666,0.7222552653641839
8798,SPTAN1,inf,0.46721311475409544
8799,SPTB,1.1454545454545455,1.0
8800,SPTBN1,2.327272727272727,0.5984283972361519
8801,SPTBN2,1.1428571428571428,1.0
8802,SPTBN4,3.5555555555555554,0.3385879483889501
8803,SPTBN5,0.27232142857142855,0.3700837603704302
8804,SPTLC1,inf,0.2162308630266921
8805,SPZ1,inf,0.46721311475409544
8806,SQLE,0.5625,1.0
8807,SQRDL,inf,0.46721311475409544
8808,SRA1,0.0,1.0
8809,SRBD1,inf,0.46721311475409544
8810,SRC,0.0,1.0
8811,SRCAP,0.7515151515151515,1.0
8812,SRCIN1,0.27232142857142855,0.3700837603704302
8813,SRCRB4D,1.1428571428571428,1.0
8814,SRD5A3,inf,0.46721311475409544
8815,SREBF2,2.327272727272727,0.5984283972361519
8816,SRF,2.327272727272727,0.5984283972361519
8817,SRFBP1,inf,0.46721311475409544
8818,SRGAP1,1.1454545454545455,1.0
8819,SRGAP2,0.36904761904761907,0.622050256222261
8820,SRGAP3,0.0,1.0
8821,SRGN,inf,0.46721311475409544
8822,SRL,inf,0.46721311475409544
8823,SRM,inf,0.46721311475409544
8824,SRMS,inf,0.46721311475409544
8825,SRP72,0.0,1.0
8826,SRPK2,inf,0.46721311475409544
8827,SRPK3,inf,0.46721311475409544
8828,SRPR,2.327272727272727,0.5984283972361519
8829,SRPX,inf,0.2162308630266921
8830,SRPX2,inf,0.46721311475409544
8831,SRRM2,0.7515151515151515,1.0
8832,SRRM4,inf,0.46721311475409544
8833,SRRT,1.1481481481481481,1.0
8834,SRSF4,0.36904761904761907,0.622050256222261
8835,SRSF6,1.1428571428571428,1.0
8836,SRSF7,inf,0.46721311475409544
8837,SS18L1,0.0,1.0
8838,SSC5D,inf,0.2162308630266921
8839,SSH1,0.5625,1.0
8840,SSH2,3.5555555555555554,0.3385879483889501
8841,SSH3,1.1428571428571428,1.0
8842,SSMEM1,inf,0.46721311475409544
8843,SSPO,inf,0.46721311475409544
8844,SSRP1,inf,0.2162308630266921
8845,SST,inf,0.46721311475409544
8846,SSTR1,inf,0.2162308630266921
8847,SSTR2,1.1428571428571428,1.0
8848,SSTR3,inf,0.46721311475409544
8849,SSTR4,inf,0.46721311475409544
8850,SSUH2,inf,0.46721311475409544
8851,SSX4,inf,0.46721311475409544
8852,SSX4B,inf,0.46721311475409544
8853,SSX5,inf,0.46721311475409544
8854,SSX7,2.327272727272727,0.5984283972361519
8855,ST18,3.5555555555555554,0.3385879483889501
8856,ST3GAL1,inf,0.46721311475409544
8857,ST3GAL3,inf,0.46721311475409544
8858,ST5,1.1428571428571428,1.0
8859,ST6GAL1,inf,0.46721311475409544
8860,ST6GALNAC1,inf,0.46721311475409544
8861,ST6GALNAC6,0.0,1.0
8862,ST7,1.1428571428571428,1.0
8863,ST8SIA5,inf,0.46721311475409544
8864,ST8SIA6,inf,0.46721311475409544
8865,STAB1,1.1454545454545455,1.0
8866,STAB2,1.1481481481481481,1.0
8867,STAC,1.1428571428571428,1.0
8868,STAC2,0.0,1.0
8869,STAC3,inf,0.46721311475409544
8870,STAG1,inf,0.46721311475409544
8871,STAG2,0.36904761904761907,0.622050256222261
8872,STAG3,inf,0.46721311475409544
8873,STAM2,1.1428571428571428,1.0
8874,STAMBP,inf,0.46721311475409544
8875,STAMBPL1,0.0,1.0
8876,STAP2,inf,0.46721311475409544
8877,STARD3,0.0,1.0
8878,STARD8,1.1428571428571428,1.0
8879,STARD9,1.150943396226415,1.0
8880,STAT1,1.1428571428571428,1.0
8881,STAT2,inf,0.09910581222056716
8882,STAT3,1.1428571428571428,1.0
8883,STAT4,inf,0.46721311475409544
8884,STAT5A,0.0,1.0
8885,STAT5B,0.0,1.0
8886,STAT6,inf,0.46721311475409544
8887,STATH,inf,0.46721311475409544
8888,STAU2,1.1428571428571428,1.0
8889,STEAP2,inf,0.09910581222056716
8890,STEAP3,inf,0.46721311475409544
8891,STEAP4,inf,0.2162308630266921
8892,STH,inf,0.46721311475409544
8893,STIM1,inf,0.46721311475409544
8894,STIM2,0.0,1.0
8895,STIP1,0.0,1.0
8896,STK10,inf,0.2162308630266921
8897,STK11,1.1428571428571428,1.0
8898,STK11IP,2.327272727272727,0.5984283972361519
8899,STK17B,inf,0.46721311475409544
8900,STK19,inf,0.2162308630266921
8901,STK24,0.0,1.0
8902,STK3,0.0,1.0
8903,STK32A,inf,0.46721311475409544
8904,STK32C,inf,0.46721311475409544
8905,STK33,inf,0.2162308630266921
8906,STK36,inf,0.09910581222056716
8907,STK38L,inf,0.46721311475409544
8908,STK39,0.0,1.0
8909,STMN2,inf,0.46721311475409544
8910,STMND1,inf,0.46721311475409544
8911,STOM,0.0,0.498035496545188
8912,STOML1,1.1428571428571428,1.0
8913,STOML3,inf,0.46721311475409544
8914,STON1,inf,0.46721311475409544
8915,STON1-GTF2A1L,inf,0.46721311475409544
8916,STON2,0.0,1.0
8917,STOX1,inf,0.46721311475409544
8918,STOX2,1.1428571428571428,1.0
8919,STPG2,inf,0.46721311475409544
8920,STRA6,1.1428571428571428,1.0
8921,STRA8,inf,0.2162308630266921
8922,STRADA,1.1428571428571428,1.0
8923,STRAP,0.0,1.0
8924,STRC,inf,0.2162308630266921
8925,STRIP1,inf,0.46721311475409544
8926,STRN3,inf,0.46721311475409544
8927,STRN4,2.327272727272727,0.5984283972361519
8928,STS,inf,0.2162308630266921
8929,STT3A,0.0,1.0
8930,STT3B,1.1428571428571428,1.0
8931,STX11,0.7515151515151515,1.0
8932,STX16,1.1428571428571428,1.0
8933,STX18,inf,0.46721311475409544
8934,STX4,inf,0.46721311475409544
8935,STX5,0.0,1.0
8936,STX6,inf,0.46721311475409544
8937,STX8,inf,0.46721311475409544
8938,STXBP1,0.0,1.0
8939,STXBP2,2.327272727272727,0.5984283972361519
8940,STXBP5,1.1428571428571428,1.0
8941,STXBP5L,inf,0.09910581222056716
8942,SUCLA2,inf,0.46721311475409544
8943,SUCLG1,1.1428571428571428,1.0
8944,SUCNR1,inf,0.46721311475409544
8945,SUCO,inf,0.46721311475409544
8946,SUDS3,0.0,1.0
8947,SUFU,0.0,0.498035496545188
8948,SUGP1,inf,0.46721311475409544
8949,SULF1,inf,0.46721311475409544
8950,SULF2,0.0,0.498035496545188
8951,SULT1A1,inf,0.46721311475409544
8952,SULT1A2,inf,0.46721311475409544
8953,SULT1B1,inf,0.46721311475409544
8954,SULT1C2,inf,0.46721311475409544
8955,SULT1C3,0.0,1.0
8956,SULT2B1,inf,0.46721311475409544
8957,SULT4A1,inf,0.46721311475409544
8958,SULT6B1,inf,0.46721311475409544
8959,SUMO1,inf,0.46721311475409544
8960,SUN1,inf,0.2162308630266921
8961,SUN3,inf,0.46721311475409544
8962,SUPT20H,0.0,1.0
8963,SUPT3H,0.5625,1.0
8964,SUPT5H,1.1428571428571428,1.0
8965,SUPT6H,2.327272727272727,0.5984283972361519
8966,SUPT7L,inf,0.2162308630266921
8967,SUSD1,inf,0.46721311475409544
8968,SUSD2,1.1428571428571428,1.0
8969,SUSD5,1.1428571428571428,1.0
8970,SUV39H1,0.0,1.0
8971,SUV420H2,inf,0.46721311475409544
8972,SUZ12,1.1428571428571428,1.0
8973,SV2A,1.1428571428571428,1.0
8974,SV2B,1.1428571428571428,1.0
8975,SV2C,1.1428571428571428,1.0
8976,SVEP1,inf,0.2162308630266921
8977,SVIL,inf,0.2162308630266921
8978,SVOP,inf,0.46721311475409544
8979,SWAP70,inf,0.46721311475409544
8980,SWI5,0.0,0.498035496545188
8981,SWSAP1,1.1428571428571428,1.0
8982,SWT1,inf,0.46721311475409544
8983,SYBU,inf,0.46721311475409544
8984,SYCE2,0.0,1.0
8985,SYCP1,inf,0.46721311475409544
8986,SYCP2,0.0,1.0
8987,SYCP2L,inf,0.2162308630266921
8988,SYCP3,0.0,0.24705324481777843
8989,SYDE1,inf,0.2162308630266921
8990,SYDE2,inf,0.46721311475409544
8991,SYK,0.0,0.498035496545188
8992,SYMPK,inf,0.09910581222056716
8993,SYN1,inf,0.46721311475409544
8994,SYN3,inf,0.46721311475409544
8995,SYNC,0.0,1.0
8996,SYNCRIP,inf,0.46721311475409544
8997,SYNDIG1,1.1428571428571428,1.0
8998,SYNE1,2.4313725490196076,0.30190241551770025
8999,SYNE2,0.8472222222222222,1.0
9000,SYNE3,inf,0.46721311475409544
9001,SYNE4,1.1428571428571428,1.0
9002,SYNGR1,1.1428571428571428,1.0
9003,SYNGR2,0.0,1.0
9004,SYNGR4,inf,0.46721311475409544
9005,SYNJ2,1.1428571428571428,1.0
9006,SYNM,0.0,1.0
9007,SYNPO2,2.327272727272727,0.5984283972361519
9008,SYNPO2L,inf,0.46721311475409544
9009,SYP,inf,0.46721311475409544
9010,SYT1,inf,0.46721311475409544
9011,SYT10,inf,0.46721311475409544
9012,SYT11,1.1428571428571428,1.0
9013,SYT12,inf,0.46721311475409544
9014,SYT14,inf,0.2162308630266921
9015,SYT15,0.5625,1.0
9016,SYT16,inf,0.46721311475409544
9017,SYT2,inf,0.46721311475409544
9018,SYT3,2.327272727272727,0.5984283972361519
9019,SYT5,inf,0.2162308630266921
9020,SYT6,inf,0.2162308630266921
9021,SYT9,1.1454545454545455,1.0
9022,SYTL2,inf,0.2162308630266921
9023,SYTL3,inf,0.46721311475409544
9024,SYTL4,inf,0.46721311475409544
9025,SYTL5,1.1428571428571428,1.0
9026,SYVN1,0.0,1.0
9027,SZT2,inf,0.04497238537740014
9028,T,inf,0.2162308630266921
9029,TAAR1,inf,0.46721311475409544
9030,TAAR5,0.0,1.0
9031,TAAR8,1.1428571428571428,1.0
9032,TAB2,inf,0.46721311475409544
9033,TAB3,2.327272727272727,0.5984283972361519
9034,TACC2,1.1454545454545455,1.0
9035,TACC3,0.0,0.498035496545188
9036,TACR1,inf,0.46721311475409544
9037,TACR3,0.5625,1.0
9038,TACSTD2,0.0,1.0
9039,TAF1,inf,0.09910581222056716
9040,TAF10,0.0,0.498035496545188
9041,TAF11,inf,0.46721311475409544
9042,TAF15,1.1428571428571428,1.0
9043,TAF1A,1.1428571428571428,1.0
9044,TAF1B,inf,0.46721311475409544
9045,TAF1C,inf,0.46721311475409544
9046,TAF1L,inf,0.2162308630266921
9047,TAF3,inf,0.46721311475409544
9048,TAF4B,1.1428571428571428,1.0
9049,TAF5L,inf,0.46721311475409544
9050,TAF6,inf,0.46721311475409544
9051,TAF7,inf,0.46721311475409544
9052,TAGAP,inf,0.46721311475409544
9053,TAGLN2,inf,0.46721311475409544
9054,TAL1,inf,0.46721311475409544
9055,TANC1,inf,0.2162308630266921
9056,TANC2,1.1428571428571428,1.0
9057,TANGO6,1.1428571428571428,1.0
9058,TAOK1,0.5625,1.0
9059,TAOK2,0.5625,1.0
9060,TAP1,inf,0.46721311475409544
9061,TAP2,inf,0.46721311475409544
9062,TARBP1,inf,0.2162308630266921
9063,TARM1,0.0,1.0
9064,TARS,1.1428571428571428,1.0
9065,TARS2,inf,0.46721311475409544
9066,TARSL2,1.1428571428571428,1.0
9067,TAS1R2,inf,0.2162308630266921
9068,TAS1R3,1.1428571428571428,1.0
9069,TAS2R10,0.0,1.0
9070,TAS2R13,1.1428571428571428,1.0
9071,TAS2R19,2.327272727272727,0.5984283972361519
9072,TAS2R30,inf,0.46721311475409544
9073,TAS2R31,inf,0.46721311475409544
9074,TAS2R39,inf,0.2162308630266921
9075,TAS2R40,inf,0.46721311475409544
9076,TAS2R41,0.0,1.0
9077,TAS2R42,0.0,1.0
9078,TAS2R43,0.0,1.0
9079,TAS2R46,inf,0.46721311475409544
9080,TAS2R50,inf,0.46721311475409544
9081,TAS2R60,inf,0.46721311475409544
9082,TAS2R8,0.0,1.0
9083,TAT,1.1428571428571428,1.0
9084,TAX1BP1,0.0,1.0
9085,TAZ,inf,0.46721311475409544
9086,TBATA,inf,0.46721311475409544
9087,TBC1D1,0.5625,1.0
9088,TBC1D10B,inf,0.2162308630266921
9089,TBC1D14,0.0,1.0
9090,TBC1D15,inf,0.2162308630266921
9091,TBC1D16,inf,0.46721311475409544
9092,TBC1D17,0.0,0.24705324481777843
9093,TBC1D19,2.327272727272727,0.5984283972361519
9094,TBC1D2,inf,0.46721311475409544
9095,TBC1D20,1.1428571428571428,1.0
9096,TBC1D22A,inf,0.46721311475409544
9097,TBC1D22B,inf,0.46721311475409544
9098,TBC1D24,inf,0.46721311475409544
9099,TBC1D25,0.0,1.0
9100,TBC1D2B,1.1428571428571428,1.0
9101,TBC1D30,inf,0.46721311475409544
9102,TBC1D31,inf,0.2162308630266921
9103,TBC1D32,0.5625,1.0
9104,TBC1D3B,1.1428571428571428,1.0
9105,TBC1D3C,inf,0.46721311475409544
9106,TBC1D3G,inf,0.46721311475409544
9107,TBC1D3P4,inf,0.46721311475409544
9108,TBC1D4,inf,0.2162308630266921
9109,TBC1D5,inf,0.46721311475409544
9110,TBC1D8,1.1428571428571428,1.0
9111,TBC1D8B,inf,0.2162308630266921
9112,TBC1D9,0.0,1.0
9113,TBC1D9B,3.5555555555555554,0.3385879483889501
9114,TBCC,inf,0.46721311475409544
9115,TBCCD1,inf,0.2162308630266921
9116,TBCE,0.0,0.24705324481777843
9117,TBCK,inf,0.2162308630266921
9118,TBK1,0.0,1.0
9119,TBKBP1,1.1428571428571428,1.0
9120,TBL1X,2.327272727272727,0.5984283972361519
9121,TBL3,0.0,1.0
9122,TBP,inf,0.46721311475409544
9123,TBPL2,0.36904761904761907,0.622050256222261
9124,TBRG4,0.0,1.0
9125,TBX10,inf,0.46721311475409544
9126,TBX15,0.36904761904761907,0.622050256222261
9127,TBX18,0.7515151515151515,1.0
9128,TBX19,1.1428571428571428,1.0
9129,TBX20,inf,0.46721311475409544
9130,TBX21,inf,0.46721311475409544
9131,TBX22,inf,0.2162308630266921
9132,TBX3,0.0,1.0
9133,TBX4,1.1428571428571428,1.0
9134,TBX5,inf,0.46721311475409544
9135,TBXA2R,0.0,0.498035496545188
9136,TBXAS1,inf,0.46721311475409544
9137,TCEA2,inf,0.46721311475409544
9138,TCEAL6,inf,0.46721311475409544
9139,TCEB3B,inf,0.2162308630266921
9140,TCEB3C,1.1428571428571428,1.0
9141,TCF12,inf,0.2162308630266921
9142,TCF15,inf,0.46721311475409544
9143,TCF20,inf,0.2162308630266921
9144,TCF21,inf,0.46721311475409544
9145,TCF23,inf,0.46721311475409544
9146,TCF4,0.0,0.498035496545188
9147,TCF7L2,0.0,0.24705324481777843
9148,TCHH,2.4313725490196076,0.30190241551770025
9149,TCHHL1,0.5625,1.0
9150,TCHP,1.1428571428571428,1.0
9151,TCIRG1,0.0,1.0
9152,TCL1B,inf,0.46721311475409544
9153,TCN1,inf,0.46721311475409544
9154,TCOF1,inf,0.46721311475409544
9155,TCP1,inf,0.46721311475409544
9156,TCP10,0.0,1.0
9157,TCP10L,1.1428571428571428,1.0
9158,TCP10L2,inf,0.46721311475409544
9159,TCP11L1,inf,0.46721311475409544
9160,TCP11L2,inf,0.46721311475409544
9161,TCTE1,1.1428571428571428,1.0
9162,TCTEX1D1,inf,0.46721311475409544
9163,TCTN1,0.0,1.0
9164,TCTN3,inf,0.46721311475409544
9165,TDP1,inf,0.46721311475409544
9166,TDP2,0.0,1.0
9167,TDRD1,inf,0.46721311475409544
9168,TDRD10,inf,0.46721311475409544
9169,TDRD12,1.1428571428571428,1.0
9170,TDRD15,inf,0.46721311475409544
9171,TDRD3,1.1428571428571428,1.0
9172,TDRD5,inf,0.09910581222056716
9173,TDRD6,inf,0.2162308630266921
9174,TDRD7,inf,0.46721311475409544
9175,TDRD9,2.327272727272727,0.5984283972361519
9176,TDRKH,inf,0.46721311475409544
9177,TEAD2,1.1428571428571428,1.0
9178,TECPR1,1.1428571428571428,1.0
9179,TECPR2,inf,0.2162308630266921
9180,TECTA,2.327272727272727,0.5984283972361519
9181,TECTB,inf,0.46721311475409544
9182,TEK,inf,0.46721311475409544
9183,TEKT3,1.1428571428571428,1.0
9184,TEKT4,inf,0.2162308630266921
9185,TENC1,inf,0.2162308630266921
9186,TENM1,4.830188679245283,0.18391148192058612
9187,TENM2,inf,0.2162308630266921
9188,TENM3,1.75,0.6636887873164217
9189,TENM4,3.0288461538461537,0.24986145795755732
9190,TEP1,1.1454545454545455,1.0
9191,TERF1,inf,0.46721311475409544
9192,TERF2IP,inf,0.46721311475409544
9193,TERT,inf,0.46721311475409544
9194,TET1,inf,0.46721311475409544
9195,TET2,inf,0.46721311475409544
9196,TET3,inf,0.46721311475409544
9197,TEX13A,inf,0.46721311475409544
9198,TEX13B,0.0,1.0
9199,TEX14,0.36904761904761907,0.622050256222261
9200,TEX15,inf,0.09910581222056716
9201,TEX2,inf,0.2162308630266921
9202,TEX26,inf,0.46721311475409544
9203,TEX264,1.1428571428571428,1.0
9204,TEX33,inf,0.46721311475409544
9205,TEX35,inf,0.2162308630266921
9206,TEX38,inf,0.46721311475409544
9207,TF,2.327272727272727,0.5984283972361519
9208,TFAP2A,0.0,1.0
9209,TFAP2B,1.1428571428571428,1.0
9210,TFCP2,0.0,1.0
9211,TFCP2L1,inf,0.2162308630266921
9212,TFDP1,1.1428571428571428,1.0
9213,TFDP3,inf,0.46721311475409544
9214,TFE3,1.1428571428571428,1.0
9215,TFEB,inf,0.2162308630266921
9216,TFR2,1.1428571428571428,1.0
9217,TFRC,inf,0.46721311475409544
9218,TG,1.1454545454545455,1.0
9219,TGFB1,0.0,0.498035496545188
9220,TGFB1I1,0.0,1.0
9221,TGFB2,inf,0.46721311475409544
9222,TGFBR2,0.0,0.498035496545188
9223,TGFBR3,inf,0.09910581222056716
9224,TGFBR3L,inf,0.46721311475409544
9225,TGIF2,inf,0.46721311475409544
9226,TGIF2LX,1.1428571428571428,1.0
9227,TGM2,inf,0.46721311475409544
9228,TGM3,1.1428571428571428,1.0
9229,TGM4,0.0,1.0
9230,TGM5,inf,0.46721311475409544
9231,TGM6,inf,0.46721311475409544
9232,TGOLN2,inf,0.46721311475409544
9233,THAP1,inf,0.2162308630266921
9234,THAP11,inf,0.2162308630266921
9235,THAP5,inf,0.46721311475409544
9236,THAP7,inf,0.46721311475409544
9237,THAP8,inf,0.46721311475409544
9238,THBD,inf,0.46721311475409544
9239,THBS1,inf,0.2162308630266921
9240,THBS2,2.327272727272727,0.5984283972361519
9241,THBS3,0.0,1.0
9242,THBS4,inf,0.04497238537740014
9243,THEG,inf,0.2162308630266921
9244,THEMIS,inf,0.09910581222056716
9245,THNSL2,inf,0.46721311475409544
9246,THOC1,inf,0.46721311475409544
9247,THOC2,4.830188679245283,0.18391148192058612
9248,THOC5,inf,0.46721311475409544
9249,THPO,inf,0.2162308630266921
9250,THRA,1.1428571428571428,1.0
9251,THRAP3,inf,0.2162308630266921
9252,THRB,0.0,1.0
9253,THRSP,0.0,1.0
9254,THSD1,inf,0.2162308630266921
9255,THSD4,1.1428571428571428,1.0
9256,THSD7A,inf,0.2162308630266921
9257,THSD7B,0.5625,1.0
9258,THUMPD2,0.0,1.0
9259,THUMPD3,inf,0.46721311475409544
9260,TIA1,0.0,1.0
9261,TIAM2,1.1428571428571428,1.0
9262,TICRR,inf,0.46721311475409544
9263,TIE1,1.1454545454545455,1.0
9264,TIGD2,inf,0.46721311475409544
9265,TIGD3,0.0,1.0
9266,TIGD4,inf,0.46721311475409544
9267,TIGD5,1.1428571428571428,1.0
9268,TIGIT,inf,0.46721311475409544
9269,TIMELESS,inf,0.2162308630266921
9270,TIMM22,inf,0.46721311475409544
9271,TIMM50,inf,0.46721311475409544
9272,TIMP1,inf,0.46721311475409544
9273,TIMP2,0.0,1.0
9274,TINAG,inf,0.46721311475409544
9275,TINAGL1,inf,0.46721311475409544
9276,TIPIN,0.0,1.0
9277,TIPRL,inf,0.46721311475409544
9278,TJP1,0.5625,1.0
9279,TJP2,0.0,1.0
9280,TJP3,inf,0.46721311475409544
9281,TKTL2,inf,0.2162308630266921
9282,TLCD2,inf,0.46721311475409544
9283,TLDC1,inf,0.46721311475409544
9284,TLE1,1.1428571428571428,1.0
9285,TLE2,0.0,0.498035496545188
9286,TLE3,inf,0.2162308630266921
9287,TLE4,inf,0.020199461228832344
9288,TLK2,1.1428571428571428,1.0
9289,TLL1,1.1428571428571428,1.0
9290,TLL2,1.1428571428571428,1.0
9291,TLN1,3.5555555555555554,0.3385879483889501
9292,TLN2,1.559748427672956,0.7042532918229816
9293,TLR10,1.1428571428571428,1.0
9294,TLR2,inf,0.46721311475409544
9295,TLR3,inf,0.2162308630266921
9296,TLR4,inf,0.09910581222056716
9297,TLR5,inf,0.46721311475409544
9298,TLR6,1.1428571428571428,1.0
9299,TLR7,inf,0.46721311475409544
9300,TLR8,0.0,1.0
9301,TLR9,inf,0.46721311475409544
9302,TLX2,inf,0.46721311475409544
9303,TLX3,0.0,0.498035496545188
9304,TM2D1,1.1428571428571428,1.0
9305,TM4SF4,inf,0.46721311475409544
9306,TM9SF1,0.0,1.0
9307,TM9SF4,0.0,1.0
9308,TMC1,inf,0.46721311475409544
9309,TMC2,3.5555555555555554,0.3385879483889501
9310,TMC3,inf,0.2162308630266921
9311,TMC6,inf,0.2162308630266921
9312,TMC7,inf,0.2162308630266921
9313,TMC8,0.0,1.0
9314,TMCC1,1.1428571428571428,1.0
9315,TMCC2,inf,0.46721311475409544
9316,TMCC3,0.0,1.0
9317,TMCO2,0.0,1.0
9318,TMCO3,inf,0.46721311475409544
9319,TMCO4,1.1428571428571428,1.0
9320,TMCO5A,inf,0.46721311475409544
9321,TMED6,inf,0.46721311475409544
9322,TMED8,0.0,1.0
9323,TMEFF2,1.1428571428571428,1.0
9324,TMEM100,inf,0.46721311475409544
9325,TMEM101,inf,0.46721311475409544
9326,TMEM102,0.0,1.0
9327,TMEM117,inf,0.46721311475409544
9328,TMEM119,1.1428571428571428,1.0
9329,TMEM121,0.0,1.0
9330,TMEM123,0.0,1.0
9331,TMEM125,inf,0.46721311475409544
9332,TMEM126A,inf,0.46721311475409544
9333,TMEM127,0.0,1.0
9334,TMEM128,inf,0.46721311475409544
9335,TMEM129,0.0,1.0
9336,TMEM131,1.1428571428571428,1.0
9337,TMEM132A,1.1428571428571428,1.0
9338,TMEM132B,inf,0.2162308630266921
9339,TMEM132C,3.5555555555555554,0.3385879483889501
9340,TMEM132D,inf,0.2162308630266921
9341,TMEM132E,0.5625,1.0
9342,TMEM134,0.0,1.0
9343,TMEM139,inf,0.46721311475409544
9344,TMEM140,inf,0.46721311475409544
9345,TMEM141,inf,0.46721311475409544
9346,TMEM143,0.0,1.0
9347,TMEM14B,inf,0.46721311475409544
9348,TMEM151A,inf,0.46721311475409544
9349,TMEM151B,inf,0.46721311475409544
9350,TMEM154,inf,0.46721311475409544
9351,TMEM156,inf,0.46721311475409544
9352,TMEM159,inf,0.46721311475409544
9353,TMEM161A,inf,0.46721311475409544
9354,TMEM161B,inf,0.2162308630266921
9355,TMEM164,inf,0.46721311475409544
9356,TMEM168,0.0,1.0
9357,TMEM176A,1.1428571428571428,1.0
9358,TMEM176B,inf,0.46721311475409544
9359,TMEM178A,inf,0.46721311475409544
9360,TMEM178B,inf,0.46721311475409544
9361,TMEM181,0.0,1.0
9362,TMEM185B,0.0,1.0
9363,TMEM187,0.0,1.0
9364,TMEM189,inf,0.2162308630266921
9365,TMEM19,0.0,1.0
9366,TMEM190,inf,0.46721311475409544
9367,TMEM198,inf,0.46721311475409544
9368,TMEM2,2.327272727272727,0.5984283972361519
9369,TMEM200B,0.0,1.0
9370,TMEM200C,1.1428571428571428,1.0
9371,TMEM201,1.1428571428571428,1.0
9372,TMEM202,inf,0.46721311475409544
9373,TMEM206,0.0,0.498035496545188
9374,TMEM208,0.0,1.0
9375,TMEM214,0.5625,1.0
9376,TMEM217,inf,0.46721311475409544
9377,TMEM225,inf,0.46721311475409544
9378,TMEM229A,0.0,1.0
9379,TMEM229B,1.1428571428571428,1.0
9380,TMEM232,inf,0.46721311475409544
9381,TMEM233,inf,0.2162308630266921
9382,TMEM235,inf,0.46721311475409544
9383,TMEM237,0.0,1.0
9384,TMEM239,inf,0.46721311475409544
9385,TMEM245,0.0,1.0
9386,TMEM246,0.0,1.0
9387,TMEM247,inf,0.46721311475409544
9388,TMEM249,inf,0.46721311475409544
9389,TMEM253,inf,0.46721311475409544
9390,TMEM255B,inf,0.46721311475409544
9391,TMEM259,0.0,1.0
9392,TMEM26,inf,0.46721311475409544
9393,TMEM260,inf,0.46721311475409544
9394,TMEM261,0.0,1.0
9395,TMEM30B,inf,0.46721311475409544
9396,TMEM37,inf,0.46721311475409544
9397,TMEM38A,inf,0.2162308630266921
9398,TMEM39A,1.1428571428571428,1.0
9399,TMEM39B,inf,0.46721311475409544
9400,TMEM41B,inf,0.46721311475409544
9401,TMEM43,inf,0.46721311475409544
9402,TMEM45A,0.0,1.0
9403,TMEM5,inf,0.46721311475409544
9404,TMEM50B,inf,0.46721311475409544
9405,TMEM51,1.1428571428571428,1.0
9406,TMEM52B,inf,0.46721311475409544
9407,TMEM53,0.0,1.0
9408,TMEM54,0.0,1.0
9409,TMEM55A,inf,0.46721311475409544
9410,TMEM57,1.1428571428571428,1.0
9411,TMEM62,inf,0.46721311475409544
9412,TMEM63A,inf,0.46721311475409544
9413,TMEM63B,0.5625,1.0
9414,TMEM63C,inf,0.46721311475409544
9415,TMEM64,inf,0.46721311475409544
9416,TMEM65,inf,0.46721311475409544
9417,TMEM66,inf,0.46721311475409544
9418,TMEM67,0.0,1.0
9419,TMEM71,inf,0.46721311475409544
9420,TMEM72,0.0,1.0
9421,TMEM74,inf,0.46721311475409544
9422,TMEM82,inf,0.46721311475409544
9423,TMEM87A,inf,0.46721311475409544
9424,TMEM8A,0.5625,1.0
9425,TMEM9,0.0,1.0
9426,TMEM98,inf,0.46721311475409544
9427,TMF1,0.5625,1.0
9428,TMIGD1,inf,0.46721311475409544
9429,TMOD1,inf,0.46721311475409544
9430,TMOD3,inf,0.46721311475409544
9431,TMPO,inf,0.46721311475409544
9432,TMPRSS11A,0.0,1.0
9433,TMPRSS11B,inf,0.46721311475409544
9434,TMPRSS11D,inf,0.46721311475409544
9435,TMPRSS11E,inf,0.46721311475409544
9436,TMPRSS13,2.327272727272727,0.5984283972361519
9437,TMPRSS15,1.1454545454545455,1.0
9438,TMPRSS2,inf,0.2162308630266921
9439,TMPRSS3,2.327272727272727,0.5984283972361519
9440,TMPRSS4,inf,0.46721311475409544
9441,TMPRSS5,inf,0.46721311475409544
9442,TMPRSS6,inf,0.46721311475409544
9443,TMPRSS7,1.1428571428571428,1.0
9444,TMPRSS9,1.1428571428571428,1.0
9445,TMTC1,0.0,1.0
9446,TMTC2,0.0,1.0
9447,TMTC3,0.0,1.0
9448,TMTC4,inf,0.46721311475409544
9449,TNC,0.36904761904761907,0.622050256222261
9450,TNFAIP1,inf,0.46721311475409544
9451,TNFAIP2,inf,0.2162308630266921
9452,TNFAIP3,1.1428571428571428,1.0
9453,TNFAIP8L2,inf,0.46721311475409544
