,Mutation,Brca_odds,Brca_pvalue
9058,TAOK1,1.901639344262295,1.0
9059,TAOK2,1.901639344262295,1.0
9060,TAP1,inf,1.0
9061,TAP2,inf,1.0
9062,TARBP1,inf,0.49640970058257533
9063,TARM1,inf,1.0
9064,TARS,inf,0.49640970058257533
9065,TARS2,inf,1.0
9066,TARSL2,0.9354838709677419,1.0
9067,TAS1R2,inf,0.49640970058257533
9068,TAS1R3,0.9354838709677419,1.0
9069,TAS2R10,inf,1.0
9070,TAS2R13,inf,0.49640970058257533
9071,TAS2R19,0.0,0.11011041864246095
9072,TAS2R30,0.0,0.4836065573770462
9073,TAS2R31,inf,1.0
9074,TAS2R39,inf,0.49640970058257533
9075,TAS2R40,inf,1.0
9076,TAS2R41,inf,1.0
9077,TAS2R42,inf,1.0
9078,TAS2R43,0.0,0.4836065573770462
9079,TAS2R46,inf,1.0
9080,TAS2R50,inf,1.0
9081,TAS2R60,inf,1.0
9082,TAS2R8,inf,1.0
9083,TAT,0.9354838709677419,1.0
9084,TAX1BP1,inf,1.0
9085,TAZ,0.0,0.4836065573770462
9086,TBATA,inf,1.0
9087,TBC1D1,1.901639344262295,1.0
9088,TBC1D10B,inf,0.49640970058257533
9089,TBC1D14,inf,1.0
9090,TBC1D15,inf,0.49640970058257533
9091,TBC1D16,inf,1.0
9092,TBC1D17,0.0,0.11011041864246095
9093,TBC1D19,inf,0.24461455087386613
9094,TBC1D2,inf,1.0
9095,TBC1D20,0.9354838709677419,1.0
9096,TBC1D22A,inf,1.0
9097,TBC1D22B,inf,1.0
9098,TBC1D24,0.0,0.4836065573770462
9099,TBC1D25,inf,1.0
9100,TBC1D2B,0.9354838709677419,1.0
9101,TBC1D30,inf,1.0
9102,TBC1D31,inf,0.49640970058257533
9103,TBC1D32,1.901639344262295,1.0
9104,TBC1D3B,0.0,0.2318114076683369
9105,TBC1D3C,inf,1.0
9106,TBC1D3G,inf,1.0
9107,TBC1D3P4,inf,1.0
9108,TBC1D4,0.9354838709677419,1.0
9109,TBC1D5,0.0,0.4836065573770462
9110,TBC1D8,inf,0.49640970058257533
9111,TBC1D8B,inf,0.49640970058257533
9112,TBC1D9,inf,1.0
9113,TBC1D9B,0.9344262295081968,1.0
9114,TBCC,0.0,0.4836065573770462
9115,TBCCD1,0.9354838709677419,1.0
9116,TBCE,0.0,0.11011041864246095
9117,TBCK,inf,0.49640970058257533
9118,TBK1,0.0,0.4836065573770462
9119,TBKBP1,0.9354838709677419,1.0
9120,TBL1X,1.901639344262295,1.0
9121,TBL3,inf,1.0
9122,TBP,0.0,0.4836065573770462
9123,TBPL2,0.9344262295081968,1.0
9124,TBRG4,inf,1.0
9125,TBX10,inf,1.0
9126,TBX15,0.9344262295081968,1.0
9127,TBX18,0.6120218579234973,0.6722168206125404
9128,TBX19,inf,0.49640970058257533
9129,TBX20,inf,1.0
9130,TBX21,inf,1.0
9131,TBX22,0.9354838709677419,1.0
9132,TBX3,inf,1.0
9133,TBX4,0.0,0.2318114076683369
9134,TBX5,inf,1.0
9135,TBXA2R,0.9354838709677419,1.0
9136,TBXAS1,inf,1.0
9137,TCEA2,inf,1.0
9138,TCEAL6,inf,1.0
9139,TCEB3B,inf,0.49640970058257533
9140,TCEB3C,inf,0.49640970058257533
9141,TCF12,0.9354838709677419,1.0
9142,TCF15,inf,1.0
9143,TCF20,0.9354838709677419,1.0
9144,TCF21,inf,1.0
9145,TCF23,0.0,0.4836065573770462
9146,TCF4,inf,0.49640970058257533
9147,TCF7L2,1.901639344262295,1.0
9148,TCHH,0.7322033898305085,0.7377129729140878
9149,TCHHL1,0.4596774193548387,0.6097175179514989
9150,TCHP,0.9354838709677419,1.0
9151,TCIRG1,inf,1.0
9152,TCL1B,inf,1.0
9153,TCN1,inf,1.0
9154,TCOF1,inf,1.0
9155,TCP1,inf,1.0
9156,TCP10,0.0,0.4836065573770462
9157,TCP10L,inf,0.49640970058257533
9158,TCP10L2,inf,1.0
9159,TCP11L1,inf,1.0
9160,TCP11L2,inf,1.0
9161,TCTE1,inf,0.49640970058257533
9162,TCTEX1D1,inf,1.0
9163,TCTN1,0.0,0.4836065573770462
9164,TCTN3,0.0,0.4836065573770462
9165,TDP1,0.0,0.4836065573770462
9166,TDP2,0.0,0.4836065573770462
9167,TDRD1,0.0,0.4836065573770462
9168,TDRD10,inf,1.0
9169,TDRD12,inf,0.49640970058257533
9170,TDRD15,inf,1.0
9171,TDRD3,inf,0.49640970058257533
9172,TDRD5,1.901639344262295,1.0
9173,TDRD6,0.9354838709677419,1.0
9174,TDRD7,inf,1.0
9175,TDRD9,inf,0.24461455087386613
9176,TDRKH,inf,1.0
9177,TEAD2,inf,0.49640970058257533
9178,TECPR1,inf,0.49640970058257533
9179,TECPR2,inf,0.49640970058257533
9180,TECTA,0.4596774193548387,0.6097175179514989
9181,TECTB,inf,1.0
9182,TEK,0.0,0.4836065573770462
9183,TEKT3,inf,0.49640970058257533
9184,TEKT4,0.9354838709677419,1.0
9185,TENC1,inf,0.49640970058257533
9186,TENM1,1.425,1.0
9187,TENM2,0.9354838709677419,1.0
9188,TENM3,3.9322033898305087,0.3659276202013103
9189,TENM4,inf,0.013352814889152135
9190,TEP1,2.9,0.619556572120785
9191,TERF1,inf,1.0
9192,TERF2IP,inf,1.0
9193,TERT,inf,1.0
9194,TET1,inf,1.0
9195,TET2,inf,1.0
9196,TET3,inf,1.0
9197,TEX13A,inf,1.0
9198,TEX13B,0.0,0.4836065573770462
9199,TEX14,2.9,0.619556572120785
9200,TEX15,1.901639344262295,1.0
9201,TEX2,inf,0.49640970058257533
9202,TEX26,inf,1.0
9203,TEX264,0.9354838709677419,1.0
9204,TEX33,inf,1.0
9205,TEX35,inf,0.49640970058257533
9206,TEX38,inf,1.0
9207,TF,1.901639344262295,1.0
9208,TFAP2A,0.0,0.4836065573770462
9209,TFAP2B,inf,0.49640970058257533
9210,TFCP2,inf,1.0
9211,TFCP2L1,0.9354838709677419,1.0
9212,TFDP1,inf,0.49640970058257533
9213,TFDP3,inf,1.0
9214,TFE3,0.9354838709677419,1.0
9215,TFEB,inf,0.49640970058257533
9216,TFR2,inf,0.49640970058257533
9217,TFRC,inf,1.0
9218,TG,2.9,0.619556572120785
9219,TGFB1,0.9354838709677419,1.0
9220,TGFB1I1,0.0,0.4836065573770462
9221,TGFB2,inf,1.0
9222,TGFBR2,0.0,0.2318114076683369
9223,TGFBR3,inf,0.24461455087386613
9224,TGFBR3L,0.0,0.4836065573770462
9225,TGIF2,inf,1.0
9226,TGIF2LX,0.9354838709677419,1.0
9227,TGM2,inf,1.0
9228,TGM3,0.0,0.2318114076683369
9229,TGM4,0.0,0.4836065573770462
9230,TGM5,inf,1.0
9231,TGM6,inf,1.0
9232,TGOLN2,inf,1.0
9233,THAP1,0.9354838709677419,1.0
9234,THAP11,0.0,0.2318114076683369
9235,THAP5,inf,1.0
9236,THAP7,inf,1.0
9237,THAP8,0.0,0.4836065573770462
9238,THBD,inf,1.0
9239,THBS1,0.9354838709677419,1.0
9240,THBS2,1.901639344262295,1.0
9241,THBS3,inf,1.0
9242,THBS4,0.9344262295081968,1.0
9243,THEG,inf,0.49640970058257533
9244,THEMIS,inf,0.24461455087386613
9245,THNSL2,inf,1.0
9246,THOC1,0.0,0.4836065573770462
9247,THOC2,0.2217741935483871,0.19638459638021222
9248,THOC5,0.0,0.4836065573770462
9249,THPO,inf,0.49640970058257533
9250,THRA,0.0,0.2318114076683369
9251,THRAP3,0.9354838709677419,1.0
9252,THRB,0.0,0.4836065573770462
9253,THRSP,0.0,0.4836065573770462
9254,THSD1,inf,0.49640970058257533
9255,THSD4,0.9354838709677419,1.0
9256,THSD7A,inf,0.49640970058257533
9257,THSD7B,1.901639344262295,1.0
9258,THUMPD2,inf,1.0
9259,THUMPD3,0.0,0.4836065573770462
9260,TIA1,0.0,0.4836065573770462
9261,TIAM2,inf,0.49640970058257533
9262,TICRR,inf,1.0
9263,TIE1,0.9344262295081968,1.0
9264,TIGD2,inf,1.0
9265,TIGD3,inf,1.0
9266,TIGD4,inf,1.0
9267,TIGD5,inf,0.49640970058257533
9268,TIGIT,inf,1.0
9269,TIMELESS,0.9354838709677419,1.0
9270,TIMM22,inf,1.0
9271,TIMM50,inf,1.0
9272,TIMP1,inf,1.0
9273,TIMP2,0.0,0.4836065573770462
9274,TINAG,inf,1.0
9275,TINAGL1,inf,1.0
9276,TIPIN,inf,1.0
9277,TIPRL,inf,1.0
9278,TJP1,1.901639344262295,1.0
9279,TJP2,inf,1.0
9280,TJP3,inf,1.0
9281,TKTL2,inf,0.49640970058257533
9282,TLCD2,inf,1.0
9283,TLDC1,0.0,0.4836065573770462
9284,TLE1,inf,0.49640970058257533
9285,TLE2,0.0,0.2318114076683369
9286,TLE3,0.9354838709677419,1.0
9287,TLE4,3.9322033898305087,0.3659276202013103
9288,TLK2,0.9354838709677419,1.0
9289,TLL1,inf,0.49640970058257533
9290,TLL2,0.0,0.2318114076683369
9291,TLN1,2.9,0.619556572120785
9292,TLN2,0.3540983606557377,0.261545940690325
9293,TLR10,0.9354838709677419,1.0
9294,TLR2,0.0,0.4836065573770462
9295,TLR3,0.9354838709677419,1.0
9296,TLR4,1.901639344262295,1.0
9297,TLR5,inf,1.0
9298,TLR6,0.9354838709677419,1.0
9299,TLR7,inf,1.0
9300,TLR8,0.0,0.4836065573770462
9301,TLR9,inf,1.0
9302,TLX2,inf,1.0
9303,TLX3,0.0,0.2318114076683369
9304,TM2D1,0.9354838709677419,1.0
9305,TM4SF4,inf,1.0
9306,TM9SF1,inf,1.0
9307,TM9SF4,inf,1.0
9308,TMC1,inf,1.0
9309,TMC2,inf,0.11963387712489079
9310,TMC3,inf,0.49640970058257533
9311,TMC6,inf,0.49640970058257533
9312,TMC7,0.9354838709677419,1.0
9313,TMC8,0.0,0.4836065573770462
9314,TMCC1,0.9354838709677419,1.0
9315,TMCC2,inf,1.0
9316,TMCC3,0.0,0.4836065573770462
9317,TMCO2,0.0,0.4836065573770462
9318,TMCO3,0.0,0.4836065573770462
9319,TMCO4,0.9354838709677419,1.0
9320,TMCO5A,inf,1.0
9321,TMED6,inf,1.0
9322,TMED8,0.0,0.4836065573770462
9323,TMEFF2,0.9354838709677419,1.0
9324,TMEM100,inf,1.0
9325,TMEM101,0.0,0.4836065573770462
9326,TMEM102,0.0,0.4836065573770462
9327,TMEM117,0.0,0.4836065573770462
9328,TMEM119,inf,0.49640970058257533
9329,TMEM121,0.0,0.4836065573770462
9330,TMEM123,0.0,0.4836065573770462
9331,TMEM125,inf,1.0
9332,TMEM126A,inf,1.0
9333,TMEM127,inf,1.0
9334,TMEM128,inf,1.0
9335,TMEM129,0.0,0.4836065573770462
9336,TMEM131,0.9354838709677419,1.0
9337,TMEM132A,0.9354838709677419,1.0
9338,TMEM132B,0.9354838709677419,1.0
9339,TMEM132C,0.9344262295081968,1.0
9340,TMEM132D,inf,0.49640970058257533
9341,TMEM132E,1.901639344262295,1.0
9342,TMEM134,0.0,0.4836065573770462
9343,TMEM139,inf,1.0
9344,TMEM140,inf,1.0
9345,TMEM141,0.0,0.4836065573770462
9346,TMEM143,0.0,0.4836065573770462
9347,TMEM14B,inf,1.0
9348,TMEM151A,inf,1.0
9349,TMEM151B,inf,1.0
9350,TMEM154,0.0,0.4836065573770462
9351,TMEM156,inf,1.0
9352,TMEM159,inf,1.0
9353,TMEM161A,inf,1.0
9354,TMEM161B,inf,0.49640970058257533
9355,TMEM164,inf,1.0
9356,TMEM168,0.0,0.4836065573770462
9357,TMEM176A,inf,0.49640970058257533
9358,TMEM176B,inf,1.0
9359,TMEM178A,inf,1.0
9360,TMEM178B,0.0,0.4836065573770462
9361,TMEM181,0.0,0.4836065573770462
9362,TMEM185B,inf,1.0
9363,TMEM187,inf,1.0
9364,TMEM189,inf,0.49640970058257533
9365,TMEM19,0.0,0.4836065573770462
9366,TMEM190,inf,1.0
9367,TMEM198,inf,1.0
9368,TMEM2,inf,0.24461455087386613
9369,TMEM200B,0.0,0.4836065573770462
9370,TMEM200C,0.0,0.2318114076683369
9371,TMEM201,0.9354838709677419,1.0
9372,TMEM202,inf,1.0
9373,TMEM206,0.9354838709677419,1.0
9374,TMEM208,inf,1.0
9375,TMEM214,0.4596774193548387,0.6097175179514989
9376,TMEM217,inf,1.0
9377,TMEM225,inf,1.0
9378,TMEM229A,inf,1.0
9379,TMEM229B,0.9354838709677419,1.0
9380,TMEM232,inf,1.0
9381,TMEM233,0.9354838709677419,1.0
9382,TMEM235,inf,1.0
9383,TMEM237,0.0,0.4836065573770462
9384,TMEM239,inf,1.0
9385,TMEM245,0.0,0.4836065573770462
9386,TMEM246,0.0,0.4836065573770462
9387,TMEM247,inf,1.0
9388,TMEM249,inf,1.0
9389,TMEM253,inf,1.0
9390,TMEM255B,inf,1.0
9391,TMEM259,inf,1.0
9392,TMEM26,inf,1.0
9393,TMEM260,inf,1.0
9394,TMEM261,inf,1.0
9395,TMEM30B,0.0,0.4836065573770462
9396,TMEM37,inf,1.0
9397,TMEM38A,0.9354838709677419,1.0
9398,TMEM39A,0.9354838709677419,1.0
9399,TMEM39B,inf,1.0
9400,TMEM41B,0.0,0.4836065573770462
9401,TMEM43,inf,1.0
9402,TMEM45A,inf,1.0
9403,TMEM5,inf,1.0
9404,TMEM50B,inf,1.0
9405,TMEM51,0.9354838709677419,1.0
9406,TMEM52B,inf,1.0
9407,TMEM53,inf,1.0
9408,TMEM54,0.0,0.4836065573770462
9409,TMEM55A,inf,1.0
9410,TMEM57,0.9354838709677419,1.0
9411,TMEM62,inf,1.0
9412,TMEM63A,inf,1.0
9413,TMEM63B,1.901639344262295,1.0
9414,TMEM63C,inf,1.0
9415,TMEM64,0.0,0.4836065573770462
9416,TMEM65,inf,1.0
9417,TMEM66,inf,1.0
9418,TMEM67,0.0,0.4836065573770462
9419,TMEM71,inf,1.0
9420,TMEM72,0.0,0.4836065573770462
9421,TMEM74,inf,1.0
9422,TMEM82,inf,1.0
9423,TMEM87A,inf,1.0
9424,TMEM8A,inf,0.24461455087386613
9425,TMEM9,0.0,0.4836065573770462
9426,TMEM98,inf,1.0
9427,TMF1,0.0,0.11011041864246095
9428,TMIGD1,inf,1.0
9429,TMOD1,inf,1.0
9430,TMOD3,inf,1.0
9431,TMPO,inf,1.0
9432,TMPRSS11A,0.0,0.4836065573770462
9433,TMPRSS11B,inf,1.0
9434,TMPRSS11D,inf,1.0
9435,TMPRSS11E,inf,1.0
9436,TMPRSS13,0.4596774193548387,0.6097175179514989
9437,TMPRSS15,0.3010752688172043,0.352808881308924
9438,TMPRSS2,0.9354838709677419,1.0
9439,TMPRSS3,1.901639344262295,1.0
9440,TMPRSS4,inf,1.0
9441,TMPRSS5,inf,1.0
9442,TMPRSS6,inf,1.0
9443,TMPRSS7,inf,0.49640970058257533
9444,TMPRSS9,0.9354838709677419,1.0
9445,TMTC1,inf,1.0
9446,TMTC2,inf,1.0
9447,TMTC3,0.0,0.4836065573770462
9448,TMTC4,inf,1.0
9449,TNC,0.9344262295081968,1.0
9450,TNFAIP1,0.0,0.4836065573770462
9451,TNFAIP2,inf,0.49640970058257533
9452,TNFAIP3,0.9354838709677419,1.0
9453,TNFAIP8L2,0.0,0.4836065573770462
9454,TNFAIP8L3,inf,1.0
9455,TNFRSF10A,inf,1.0
9456,TNFRSF10C,inf,0.49640970058257533
9457,TNFRSF11B,inf,1.0
9458,TNFRSF13B,0.4596774193548387,0.6097175179514989
9459,TNFRSF14,inf,1.0
9460,TNFRSF1B,inf,1.0
9461,TNFRSF21,inf,1.0
9462,TNFRSF25,inf,1.0
9463,TNFRSF4,inf,1.0
9464,TNFRSF9,0.0,0.4836065573770462
9465,TNFSF11,inf,0.49640970058257533
9466,TNFSF13,inf,1.0
9467,TNFSF9,0.0,0.2318114076683369
9468,TNIK,0.4596774193548387,0.6097175179514989
9469,TNIP1,0.0,0.4836065573770462
9470,TNIP2,0.0,0.4836065573770462
9471,TNIP3,inf,1.0
9472,TNK2,0.9354838709677419,1.0
9473,TNKS,inf,0.49640970058257533
9474,TNKS2,inf,1.0
9475,TNMD,inf,1.0
9476,TNN,1.901639344262295,1.0
9477,TNNC1,0.0,0.4836065573770462
9478,TNNI1,inf,1.0
9479,TNNI2,0.0,0.2318114076683369
9480,TNNI3K,inf,1.0
9481,TNNT2,inf,1.0
9482,TNNT3,0.9354838709677419,1.0
9483,TNPO1,inf,1.0
9484,TNPO2,0.0,0.4836065573770462
9485,TNPO3,0.4596774193548387,0.6097175179514989
9486,TNR,1.9322033898305084,0.6806215175199123
9487,TNRC18,2.456896551724138,0.4410876556598461
9488,TNRC6A,0.9354838709677419,1.0
9489,TNRC6B,inf,1.0
9490,TNRC6C,2.456896551724138,0.4410876556598461
9491,TNS1,0.0,0.4836065573770462
9492,TNXB,inf,0.49640970058257533
9493,TOB1,0.0,0.4836065573770462
9494,TOB2,0.9354838709677419,1.0
9495,TOM1,0.9354838709677419,1.0
9496,TOM1L2,0.0,0.4836065573770462
9497,TOMM40L,0.0,0.4836065573770462
9498,TOMM6,0.0,0.2318114076683369
9499,TOMM70A,inf,1.0
9500,TONSL,inf,0.24461455087386613
9501,TOP1MT,inf,1.0
9502,TOP2A,0.9354838709677419,1.0
9503,TOP2B,inf,1.0
9504,TOP3A,inf,1.0
9505,TOP3B,inf,1.0
9506,TOPAZ1,inf,0.49640970058257533
9507,TOPBP1,inf,0.49640970058257533
9508,TOR1AIP1,0.0,0.2318114076683369
9509,TOR1AIP2,0.0,0.4836065573770462
9510,TOR1B,0.9354838709677419,1.0
9511,TOR2A,inf,1.0
9512,TOX2,inf,1.0
9513,TP53,2.6704980842911876,0.01064606699167231
9514,TP53BP1,0.9354838709677419,1.0
9515,TP53BP2,0.9354838709677419,1.0
9516,TP53I13,0.4596774193548387,0.6097175179514989
9517,TP53INP2,inf,1.0
9518,TP53TG3D,inf,1.0
9519,TP53TG5,inf,1.0
9520,TP63,inf,1.0
9521,TPBG,inf,1.0
9522,TPCN1,1.901639344262295,1.0
9523,TPCN2,0.0,0.4836065573770462
9524,TPGS2,inf,1.0
9525,TPH1,0.9354838709677419,1.0
9526,TPI1,0.0,0.4836065573770462
9527,TPK1,inf,1.0
9528,TPO,0.4596774193548387,0.6097175179514989
9529,TPP1,inf,1.0
9530,TPPP3,inf,1.0
9531,TPR,0.9354838709677419,1.0
9532,TPRA1,0.0,0.4836065573770462
9533,TPRG1,0.9354838709677419,1.0
9534,TPRG1L,inf,1.0
9535,TPRX2P,0.9354838709677419,1.0
9536,TPRXL,0.9354838709677419,1.0
9537,TPSG1,inf,1.0
9538,TPTE,0.9344262295081968,1.0
9539,TRABD2A,inf,1.0
9540,TRABD2B,inf,1.0
9541,TRAC,0.0,0.4836065573770462
9542,TRAF1,0.0,0.2318114076683369
9543,TRAF3,0.0,0.4836065573770462
9544,TRAF3IP2,0.0,0.4836065573770462
9545,TRAF3IP3,inf,1.0
9546,TRAF5,inf,1.0
9547,TRAF6,inf,0.49640970058257533
9548,TRAF7,inf,1.0
9549,TRAFD1,inf,1.0
9550,TRAIP,0.0,0.4836065573770462
9551,TRAJ32,0.0,0.4836065573770462
9552,TRAK1,inf,0.49640970058257533
9553,TRAK2,inf,1.0
9554,TRAM1L1,0.0,0.4836065573770462
9555,TRANK1,0.4596774193548387,0.6097175179514989
9556,TRAPPC1,inf,1.0
9557,TRAPPC10,inf,1.0
9558,TRAPPC11,inf,1.0
9559,TRAPPC12,2.9,0.619556572120785
9560,TRAPPC13,inf,0.49640970058257533
9561,TRAPPC3L,0.0,0.4836065573770462
9562,TRAPPC5,inf,1.0
9563,TRAPPC6A,0.0,0.4836065573770462
9564,TRAPPC6B,inf,1.0
9565,TRAPPC8,0.0,0.2318114076683369
9566,TRAPPC9,2.9,0.619556572120785
9567,TRAV1-1,inf,1.0
9568,TRAV10,0.0,0.4836065573770462
9569,TRAV16,0.0,0.4836065573770462
9570,TRAV2,inf,1.0
9571,TRAV22,inf,1.0
9572,TRAV26-1,inf,1.0
9573,TRAV36DV7,inf,1.0
9574,TRAV38-2DV8,0.0,0.4836065573770462
9575,TRAV41,0.9354838709677419,1.0
9576,TRAV8-2,0.0,0.4836065573770462
9577,TRAV8-7,inf,1.0
9578,TRBC2,inf,1.0
9579,TRBV11-1,inf,1.0
9580,TRBV19,inf,1.0
9581,TRBV2,inf,1.0
9582,TRBV24-1,inf,1.0
9583,TRBV27,inf,1.0
9584,TRBV28,0.0,0.4836065573770462
9585,TRBV29-1,inf,1.0
9586,TRBV3-1,0.0,0.4836065573770462
9587,TRBV4-1,0.0,0.4836065573770462
9588,TRBV7-1,0.9354838709677419,1.0
9589,TRBV7-4,0.0,0.4836065573770462
9590,TRBV7-6,inf,1.0
9591,TRBV7-7,0.9354838709677419,1.0
9592,TRBV7-8,0.4596774193548387,0.6097175179514989
9593,TRDC,0.0,0.4836065573770462
9594,TRDMT1,inf,1.0
9595,TREH,0.9354838709677419,1.0
9596,TREM1,inf,1.0
9597,TREML2,inf,0.49640970058257533
9598,TRERF1,0.9354838709677419,1.0
9599,TRGC1,inf,0.49640970058257533
9600,TRGC2,0.0,0.4836065573770462
9601,TRGV10,inf,1.0
9602,TRGV3,inf,1.0
9603,TRGV8,inf,1.0
9604,TRH,inf,1.0
9605,TRHDE,inf,0.49640970058257533
9606,TRHR,inf,1.0
9607,TRIAP1,inf,1.0
9608,TRIB3,inf,1.0
9609,TRIM10,inf,1.0
9610,TRIM11,0.9354838709677419,1.0
9611,TRIM13,0.0,0.4836065573770462
9612,TRIM14,2.9,0.619556572120785
9613,TRIM15,inf,1.0
9614,TRIM16L,inf,1.0
9615,TRIM17,0.9354838709677419,1.0
9616,TRIM21,inf,1.0
9617,TRIM24,inf,1.0
9618,TRIM25,0.0,0.4836065573770462
9619,TRIM27,inf,1.0
9620,TRIM28,inf,1.0
9621,TRIM29,0.0,0.4836065573770462
9622,TRIM3,inf,1.0
9623,TRIM32,0.9354838709677419,1.0
9624,TRIM38,inf,1.0
9625,TRIM39,inf,1.0
9626,TRIM39-RPP21,inf,1.0
9627,TRIM4,inf,1.0
9628,TRIM40,inf,1.0
9629,TRIM42,inf,0.49640970058257533
9630,TRIM43,inf,1.0
9631,TRIM43B,inf,1.0
9632,TRIM44,0.0,0.4836065573770462
9633,TRIM45,inf,1.0
9634,TRIM46,inf,1.0
9635,TRIM49B,inf,1.0
9636,TRIM49C,inf,1.0
9637,TRIM5,inf,0.49640970058257533
9638,TRIM50,0.9344262295081968,1.0
9639,TRIM51,0.0,0.4836065573770462
9640,TRIM55,0.0,0.4836065573770462
9641,TRIM56,inf,1.0
9642,TRIM6-TRIM34,inf,1.0
9643,TRIM60,inf,1.0
9644,TRIM63,inf,1.0
9645,TRIM64B,1.901639344262295,1.0
9646,TRIM64C,0.0,0.4836065573770462
9647,TRIM66,0.9354838709677419,1.0
9648,TRIM68,1.901639344262295,1.0
9649,TRIM71,inf,1.0
9650,TRIM72,2.9,0.619556572120785
9651,TRIM9,0.9354838709677419,1.0
9652,TRIML1,inf,1.0
9653,TRIO,1.901639344262295,1.0
9654,TRIOBP,1.265536723163842,1.0
9655,TRIP10,0.0,0.2318114076683369
9656,TRIP11,0.9354838709677419,1.0
9657,TRIP12,0.9354838709677419,1.0
9658,TRIP13,0.0,0.4836065573770462
9659,TRIP6,inf,1.0
9660,TRIT1,inf,1.0
9661,TRMT1,inf,1.0
9662,TRMT10A,0.0,0.4836065573770462
9663,TRMT10C,inf,1.0
9664,TRMT12,0.0,0.4836065573770462
9665,TRMT1L,inf,1.0
9666,TRMT44,inf,1.0
9667,TRMT5,inf,1.0
9668,TRO,1.901639344262295,1.0
9669,TROAP,inf,1.0
9670,TRPA1,inf,0.24461455087386613
9671,TRPC1,0.9354838709677419,1.0
9672,TRPC3,inf,0.49640970058257533
9673,TRPC4,inf,0.49640970058257533
9674,TRPC5,0.9354838709677419,1.0
9675,TRPC6,0.9354838709677419,1.0
9676,TRPC7,inf,1.0
9677,TRPM1,2.9,0.619556572120785
9678,TRPM2,inf,0.49640970058257533
9679,TRPM3,inf,0.24461455087386613
9680,TRPM4,3.9322033898305087,0.3659276202013103
9681,TRPM5,1.901639344262295,1.0
9682,TRPM6,0.4596774193548387,0.6097175179514989
9683,TRPM7,0.9354838709677419,1.0
9684,TRPM8,0.4596774193548387,0.6097175179514989
9685,TRPS1,inf,0.11963387712489079
9686,TRPT1,0.0,0.4836065573770462
9687,TRPV1,0.9354838709677419,1.0
9688,TRPV2,inf,1.0
9689,TRPV3,inf,1.0
9690,TRPV4,inf,1.0
9691,TRPV5,inf,1.0
9692,TRPV6,inf,1.0
9693,TRRAP,1.901639344262295,1.0
9694,TRUB1,inf,0.49640970058257533
9695,TRUB2,inf,1.0
9696,TSACC,inf,1.0
9697,TSC1,inf,0.49640970058257533
9698,TSC22D1,1.901639344262295,1.0
9699,TSC22D3,0.0,0.4836065573770462
9700,TSC22D4,inf,1.0
9701,TSEN2,0.0,0.4836065573770462
9702,TSEN54,inf,1.0
9703,TSGA10,inf,1.0
9704,TSGA13,inf,1.0
9705,TSHB,0.0,0.4836065573770462
9706,TSHZ1,1.901639344262295,1.0
9707,TSHZ2,inf,1.0
9708,TSHZ3,2.9,0.619556572120785
9709,TSKS,inf,0.49640970058257533
9710,TSKU,inf,1.0
9711,TSLP,inf,1.0
9712,TSN,inf,1.0
9713,TSNARE1,0.9354838709677419,1.0
9714,TSNAX,inf,1.0
9715,TSNAXIP1,inf,1.0
9716,TSPAN1,inf,1.0
9717,TSPAN10,inf,1.0
9718,TSPAN12,inf,1.0
9719,TSPAN15,inf,1.0
9720,TSPAN19,inf,0.49640970058257533
9721,TSPAN32,inf,1.0
9722,TSPAN4,0.0,0.2318114076683369
9723,TSPEAR,0.0,0.4836065573770462
9724,TSPYL1,0.0,0.2318114076683369
9725,TSPYL2,0.0,0.4836065573770462
9726,TSPYL4,0.0,0.4836065573770462
9727,TSPYL5,inf,1.0
9728,TSPYL6,0.4596774193548387,0.6097175179514989
9729,TSR1,0.4596774193548387,0.6097175179514989
9730,TSR3,0.0,0.4836065573770462
9731,TSRM,inf,1.0
9732,TSSC4,0.0,0.4836065573770462
9733,TSSK1B,inf,1.0
9734,TSSK3,0.0,0.4836065573770462
9735,TSSK6,0.9354838709677419,1.0
9736,TSTA3,1.901639344262295,1.0
9737,TTBK1,2.9,0.619556572120785
9738,TTBK2,inf,1.0
9739,TTC12,0.9354838709677419,1.0
9740,TTC14,1.901639344262295,1.0
9741,TTC17,inf,1.0
9742,TTC18,0.9354838709677419,1.0
9743,TTC19,inf,1.0
9744,TTC21A,inf,1.0
9745,TTC22,0.0,0.4836065573770462
9746,TTC23,inf,1.0
9747,TTC24,inf,0.49640970058257533
9748,TTC26,inf,0.49640970058257533
9749,TTC27,inf,1.0
9750,TTC28,0.9344262295081968,1.0
9751,TTC29,inf,1.0
9752,TTC3,inf,1.0
9753,TTC30A,inf,1.0
9754,TTC34,inf,0.49640970058257533
9755,TTC37,inf,1.0
9756,TTC38,0.9354838709677419,1.0
9757,TTC39A,inf,1.0
9758,TTC4,inf,0.49640970058257533
9759,TTC40,0.9333333333333333,1.0
9760,TTC6,3.9322033898305087,0.3659276202013103
9761,TTC7A,0.9354838709677419,1.0
9762,TTF2,1.901639344262295,1.0
9763,TTI1,0.0,0.2318114076683369
9764,TTI2,inf,1.0
9765,TTK,1.901639344262295,1.0
9766,TTLL10,inf,0.49640970058257533
9767,TTLL11,inf,0.49640970058257533
9768,TTLL12,inf,1.0
9769,TTLL13,inf,1.0
9770,TTLL2,0.9354838709677419,1.0
9771,TTLL3,0.0,0.4836065573770462
9772,TTLL4,1.901639344262295,1.0
