,Mutation,Lscc_odds,Lscc_pvalue
9044,RPA1,0.0,1.0
9045,RPA3,inf,0.2777777777777764
9046,RPA4,0.0,1.0
9047,RPAP1,0.0,1.0
9048,RPAP3,0.0,1.0
9049,RPE65,0.0,1.0
9050,RPF1,inf,0.2777777777777764
9051,RPGR,8.555555555555555,0.06420580340523928
9052,RPGRIP1,0.0,1.0
9053,RPGRIP1L,0.6379310344827587,1.0
9054,RPH3A,0.6379310344827587,1.0
9055,RPH3AL,0.0,1.0
9056,RPIA,0.6379310344827587,1.0
9057,RPL10L,0.0,0.5587198025039665
9058,RPL11,0.0,1.0
9059,RPL13,0.0,1.0
9060,RPL13A,0.0,1.0
9061,RPL15,inf,0.2777777777777764
9062,RPL17,0.0,1.0
9063,RPL22L1,inf,0.2777777777777764
9064,RPL27A,0.0,1.0
9065,RPL28,inf,0.2777777777777764
9066,RPL3,2.6551724137931036,0.48026998961578404
9067,RPL39,inf,0.2777777777777764
9068,RPL4,0.0,1.0
9069,RPL41,0.0,1.0
9070,RPL5,0.0,1.0
9071,RPL8,2.6551724137931036,0.48026998961578404
9072,RPLP0,2.6551724137931036,0.48026998961578404
9073,RPLP2,0.0,1.0
9074,RPN2,0.0,1.0
9075,RPP38,inf,0.07528556593977125
9076,RPRD1A,0.0,1.0
9077,RPRD2,0.0,1.0
9078,RPS10,0.0,1.0
9079,RPS12,inf,0.2777777777777764
9080,RPS19BP1,0.0,1.0
9081,RPS2,0.0,1.0
9082,RPS24,inf,0.2777777777777764
9083,RPS25,0.0,1.0
9084,RPS27,inf,0.2777777777777764
9085,RPS4X,inf,0.07528556593977125
9086,RPS4Y1,0.0,1.0
9087,RPS4Y2,0.0,1.0
9088,RPS6KA1,0.0,1.0
9089,RPS6KA2,0.0,1.0
9090,RPS6KA4,2.6551724137931036,0.48026998961578404
9091,RPS6KA5,0.0,1.0
9092,RPS6KA6,0.0,1.0
9093,RPS6KB1,2.6551724137931036,0.48026998961578404
9094,RPS6KB2,0.0,1.0
9095,RPS6KC1,0.8620689655172413,1.0
9096,RPS6KL1,0.0,1.0
9097,RPS8,0.0,1.0
9098,RPTN,0.0,1.0
9099,RPTOR,0.0,1.0
9100,RPUSD1,0.0,1.0
9101,RPUSD4,0.0,1.0
9102,RRAD,0.0,1.0
9103,RRAGB,0.0,1.0
9104,RRAGC,1.3103448275862069,1.0
9105,RRAGD,0.0,1.0
9106,RRAS,inf,0.2777777777777764
9107,RRAS2,inf,0.2777777777777764
9108,RRBP1,2.7142857142857144,0.30796057916495284
9109,RREB1,0.0,0.5587198025039665
9110,RRM1,1.3103448275862069,1.0
9111,RRM2B,inf,0.2777777777777764
9112,RRP1,0.0,1.0
9113,RRP12,0.0,1.0
9114,RRP15,0.0,1.0
9115,RRP1B,0.0,1.0
9116,RRP36,inf,0.2777777777777764
9117,RRP8,0.0,1.0
9118,RSAD1,inf,0.2777777777777764
9119,RSAD2,inf,0.2777777777777764
9120,RSBN1,0.0,1.0
9121,RSF1,5.5,0.18608319128509537
9122,RSL1D1,inf,0.2777777777777764
9123,RSPH10B,0.0,1.0
9124,RSPH3,2.6551724137931036,0.48026998961578404
9125,RSPH4A,5.5,0.18608319128509537
9126,RSPH6A,1.3103448275862069,1.0
9127,RSPH9,inf,0.2777777777777764
9128,RSPO1,0.0,1.0
9129,RSPO2,0.0,1.0
9130,RSPO3,0.0,1.0
9131,RSPRY1,0.0,1.0
9132,RSRC1,0.0,1.0
9133,RTCA,0.0,1.0
9134,RTCB,1.3103448275862069,1.0
9135,RTEL1,0.0,1.0
9136,RTF1,2.7142857142857144,0.30796057916495284
9137,RTFDC1,inf,0.2777777777777764
9138,RTKN,0.0,1.0
9139,RTKN2,0.0,1.0
9140,RTL1,1.126984126984127,1.0
9141,RTN1,0.0,0.18660187058218464
9142,RTN2,0.0,1.0
9143,RTN3,inf,0.2777777777777764
9144,RTN4,5.5,0.18608319128509537
9145,RTN4IP1,1.3103448275862069,1.0
9146,RTN4R,0.0,0.5587198025039665
9147,RTN4RL2,2.6551724137931036,0.48026998961578404
9148,RTP1,0.0,1.0
9149,RTP2,0.0,1.0
9150,RTP3,0.0,1.0
9151,RTP5,1.3214285714285714,0.6690280818951142
9152,RTTN,3.8461538461538463,0.09185304696784517
9153,RUBCN,0.8620689655172413,1.0
9154,RUFY1,inf,0.07528556593977125
9155,RUFY2,0.0,0.5587198025039665
9156,RUFY4,0.0,1.0
9157,RUNDC1,0.0,1.0
9158,RUNDC3B,0.0,1.0
9159,RUNX1,0.0,1.0
9160,RUNX1T1,1.1794871794871795,0.7519169961945972
9161,RUNX2,0.0,1.0
9162,RUSC1,0.0,1.0
9163,RXFP1,2.6551724137931036,0.48026998961578404
9164,RXFP2,0.0,0.1833541245919506
9165,RXFP3,0.503448275862069,1.0
9166,RXFP4,0.0,1.0
9167,RXRB,0.0,1.0
9168,RYK,inf,0.2777777777777764
9169,RYR1,0.775,0.7891556004900986
9170,RYR2,0.6016260162601627,0.28608185688257076
9171,RYR3,0.25,0.027120366669854137
9172,S100A10,inf,0.2777777777777764
9173,S100A5,0.0,1.0
9174,S100P,0.0,1.0
9175,S100Z,0.0,1.0
9176,S1PR1,0.0,1.0
9177,S1PR2,0.0,1.0
9178,SAA1,0.0,0.5587198025039665
9179,SAA2,inf,0.2777777777777764
9180,SAAL1,0.0,1.0
9181,SACM1L,0.0,1.0
9182,SACS,2.787878787878788,0.07539940630037159
9183,SAE1,0.0,1.0
9184,SAFB,inf,0.2777777777777764
9185,SAFB2,5.5,0.18608319128509537
9186,SAGE1,0.8571428571428571,1.0
9187,SALL1,0.7244897959183674,1.0
9188,SALL2,0.0,1.0
9189,SALL3,1.0461538461538462,1.0
9190,SALL4,0.0,1.0
9191,SAMD11,0.0,1.0
9192,SAMD14,0.0,1.0
9193,SAMD15,0.0,1.0
9194,SAMD3,1.3103448275862069,1.0
9195,SAMD4A,0.0,1.0
9196,SAMD4B,inf,0.07528556593977125
9197,SAMD7,0.0,0.1833541245919506
9198,SAMD8,0.0,1.0
9199,SAMD9,0.0,0.05885132774002128
9200,SAMD9L,0.7244897959183674,1.0
9201,SAMHD1,0.0,1.0
9202,SAMM50,2.6551724137931036,0.48026998961578404
9203,SAMSN1,1.3103448275862069,1.0
9204,SAP25,inf,0.2777777777777764
9205,SAP30L,0.0,1.0
9206,SAPCD2,inf,0.2777777777777764
9207,SAR1B,0.0,1.0
9208,SARDH,inf,0.2777777777777764
9209,SARNP,0.0,1.0
9210,SARS,0.0,1.0
9211,SARS2,0.0,1.0
9212,SART1,0.8620689655172413,1.0
9213,SART3,0.0,1.0
9214,SASH1,0.0,0.5741295871784345
9215,SASH3,0.0,1.0
9216,SASS6,0.0,1.0
9217,SATB2,0.0,0.31922157565783094
9218,SATL1,0.0,1.0
9219,SAV1,2.6551724137931036,0.48026998961578404
9220,SAXO1,0.0,1.0
9221,SAXO2,2.6551724137931036,0.48026998961578404
9222,SAYSD1,inf,0.2777777777777764
9223,SBF1,5.846153846153846,0.049126624471634725
9224,SBK1,0.0,1.0
9225,SBK2,1.7857142857142858,0.616102392288252
9226,SBNO1,inf,0.2777777777777764
9227,SBNO2,0.8620689655172413,1.0
9228,SBSN,inf,0.2777777777777764
9229,SBSPON,inf,0.2777777777777764
9230,SC5D,0.0,1.0
9231,SCAF1,0.0,1.0
9232,SCAF11,2.6551724137931036,0.48026998961578404
9233,SCAF4,0.0,1.0
9234,SCAF8,1.7857142857142858,0.616102392288252
9235,SCAI,inf,0.2777777777777764
9236,SCAMP1,2.6551724137931036,0.48026998961578404
9237,SCAMP3,0.0,1.0
9238,SCAP,0.0,1.0
9239,SCAPER,0.0,0.1833541245919506
9240,SCARA5,1.3103448275862069,1.0
9241,SCARF1,0.0,1.0
9242,SCARF2,2.6551724137931036,0.48026998961578404
9243,SCEL,inf,0.2777777777777764
9244,SCFD1,0.0,1.0
9245,SCFD2,2.7142857142857144,0.30796057916495284
9246,SCG2,2.6551724137931036,0.48026998961578404
9247,SCG5,2.6551724137931036,0.48026998961578404
9248,SCGB1D1,inf,0.2777777777777764
9249,SCGB1D2,0.0,1.0
9250,SCGB3A1,0.0,1.0
9251,SCGN,inf,0.07528556593977125
9252,SCIN,0.0,1.0
9253,SCLT1,0.0,1.0
9254,SCLY,0.0,1.0
9255,SCMH1,inf,0.2777777777777764
9256,SCML2,2.6551724137931036,0.48026998961578404
9257,SCML4,0.0,1.0
9258,SCN10A,1.5333333333333334,0.5272178927478925
9259,SCN11A,1.042857142857143,1.0
9260,SCN1A,1.9166666666666667,0.3504306559935597
9261,SCN1B,0.0,1.0
9262,SCN2A,0.8571428571428571,1.0
9263,SCN3A,0.0,0.05985612531152787
9264,SCN3B,2.6551724137931036,0.48026998961578404
9265,SCN4A,0.6379310344827587,1.0
9266,SCN5A,4.222222222222222,0.12983208918670092
9267,SCN7A,1.0461538461538462,1.0
9268,SCN8A,0.503448275862069,1.0
9269,SCN9A,0.0,0.5587198025039665
9270,SCNM1,0.0,1.0
9271,SCNN1A,0.0,1.0
9272,SCNN1B,2.6551724137931036,0.48026998961578404
9273,SCNN1G,0.0,1.0
9274,SCOC,0.0,1.0
9275,SCP2,1.3103448275862069,1.0
9276,SCP2D1,0.0,1.0
9277,SCPEP1,0.0,1.0
9278,SCRIB,0.503448275862069,1.0
9279,SCRT1,0.0,1.0
9280,SCTR,2.6551724137931036,0.48026998961578404
9281,SCUBE1,2.6551724137931036,0.48026998961578404
9282,SCUBE3,0.0,1.0
9283,SCX,0.0,1.0
9284,SCYL1,2.6551724137931036,0.48026998961578404
9285,SCYL3,0.0,1.0
9286,SDAD1,0.0,1.0
9287,SDC3,1.3103448275862069,1.0
9288,SDCBP2,0.0,1.0
9289,SDCCAG3,0.0,1.0
9290,SDCCAG8,2.6551724137931036,0.48026998961578404
9291,SDF2L1,0.0,1.0
9292,SDHA,inf,0.2777777777777764
9293,SDHAF4,0.0,1.0
9294,SDHC,inf,0.2777777777777764
9295,SDK1,0.3497536945812808,0.4391275726776259
9296,SDK2,0.41379310344827586,0.6706504932583672
9297,SDPR,0.0,1.0
9298,SDR39U1,0.0,1.0
9299,SDR9C7,0.0,1.0
9300,SDS,inf,0.019886753267109432
9301,SDSL,inf,0.2777777777777764
9302,SEC11C,0.0,1.0
9303,SEC14L2,0.0,1.0
9304,SEC14L3,0.0,1.0
9305,SEC14L4,0.0,1.0
9306,SEC14L5,0.0,1.0
9307,SEC14L6,inf,0.2777777777777764
9308,SEC16A,1.3103448275862069,1.0
9309,SEC16B,1.3214285714285714,0.6690280818951142
9310,SEC23A,1.3103448275862069,1.0
9311,SEC23B,0.0,0.5587198025039665
9312,SEC24A,1.3103448275862069,1.0
9313,SEC24B,2.6551724137931036,0.48026998961578404
9314,SEC24C,2.6551724137931036,0.48026998961578404
9315,SEC24D,0.0,1.0
9316,SEC31A,2.6551724137931036,0.48026998961578404
9317,SEC31B,0.0,0.5587198025039665
9318,SEC61A1,inf,0.2777777777777764
9319,SEC61A2,inf,0.2777777777777764
9320,SEC62,inf,0.2777777777777764
9321,SECISBP2,0.0,0.5587198025039665
9322,SECISBP2L,0.0,1.0
9323,SECTM1,0.0,1.0
9324,SEH1L,2.6551724137931036,0.48026998961578404
9325,SEL1L,inf,0.2777777777777764
9326,SEL1L2,0.6379310344827587,1.0
9327,SEL1L3,0.0,1.0
9328,SELO,0.0,0.5741295871784345
9329,SELP,2.6551724137931036,0.48026998961578404
9330,SELPLG,0.0,1.0
9331,SELV,2.6551724137931036,0.48026998961578404
9332,SEMA3A,2.7142857142857144,0.30796057916495284
9333,SEMA3C,2.6551724137931036,0.48026998961578404
9334,SEMA3D,0.503448275862069,1.0
9335,SEMA3E,2.92,0.13654342380378923
9336,SEMA3G,0.0,1.0
9337,SEMA4A,2.6551724137931036,0.48026998961578404
9338,SEMA4B,0.0,1.0
9339,SEMA4C,0.0,0.5587198025039665
9340,SEMA4D,1.3103448275862069,1.0
9341,SEMA4F,0.0,1.0
9342,SEMA4G,2.6551724137931036,0.48026998961578404
9343,SEMA5A,0.41379310344827586,0.6706504932583672
9344,SEMA5B,1.6222222222222222,0.6826070760113729
9345,SEMA6A,0.0,0.31922157565783094
9346,SEMA6B,0.8620689655172413,1.0
9347,SEMA6C,0.0,1.0
9348,SEMA6D,2.6551724137931036,0.48026998961578404
9349,SEMA7A,0.0,1.0
9350,SEMG1,0.0,1.0
9351,SEMG2,0.8620689655172413,1.0
9352,SENP1,inf,0.2777777777777764
9353,SENP2,0.0,1.0
9354,SENP3,2.6551724137931036,0.48026998961578404
9355,SENP6,1.3103448275862069,1.0
9356,SENP7,0.0,1.0
9357,SEPHS1,0.0,1.0
9358,SEPN1,0.0,1.0
9359,SEPP1,0.0,1.0
9360,SEPSECS,1.3103448275862069,1.0
9361,SEPT1,0.0,1.0
9362,SEPT10,0.0,1.0
9363,SEPT11,inf,0.2777777777777764
9364,SEPT12,0.0,1.0
9365,SEPT14,0.0,1.0
9366,SEPT2,0.0,1.0
9367,SEPT3,0.0,1.0
9368,SEPT5,0.0,1.0
9369,SEPT8,2.6551724137931036,0.48026998961578404
9370,SEPT9,0.0,1.0
9371,SEPW1,0.0,1.0
9372,SERAC1,0.0,1.0
9373,SERBP1,0.0,1.0
9374,SERINC1,0.0,1.0
9375,SERINC2,0.0,1.0
9376,SERINC4,0.0,1.0
9377,SERP2,0.0,1.0
9378,SERPINA1,0.0,1.0
9379,SERPINA11,inf,0.2777777777777764
9380,SERPINA12,0.503448275862069,1.0
9381,SERPINA3,2.6551724137931036,0.48026998961578404
9382,SERPINA5,0.8620689655172413,1.0
9383,SERPINA6,0.0,1.0
9384,SERPINA7,0.0,1.0
9385,SERPINA9,0.0,1.0
9386,SERPINB11,inf,0.2777777777777764
9387,SERPINB12,0.0,1.0
9388,SERPINB13,inf,0.2777777777777764
9389,SERPINB2,5.5,0.18608319128509537
9390,SERPINB3,5.5,0.18608319128509537
9391,SERPINB4,2.6551724137931036,0.48026998961578404
9392,SERPINB7,inf,0.2777777777777764
9393,SERPINC1,inf,0.2777777777777764
9394,SERPIND1,inf,0.2777777777777764
9395,SERPINE1,0.0,1.0
9396,SERPINF1,inf,0.2777777777777764
9397,SERPINF2,2.6551724137931036,0.48026998961578404
9398,SERPING1,0.0,1.0
9399,SERPINI1,0.0,0.5587198025039665
9400,SERPINI2,0.0,1.0
9401,SERTAD2,inf,0.2777777777777764
9402,SERTAD3,0.0,1.0
9403,SERTAD4,0.0,1.0
9404,SERTM1,inf,0.2777777777777764
9405,SESN1,0.0,1.0
9406,SESN2,2.6551724137931036,0.48026998961578404
9407,SESN3,0.0,1.0
9408,SESTD1,0.0,1.0
9409,SETBP1,0.0,0.1833541245919506
9410,SETD1A,0.0,1.0
9411,SETD1B,2.7142857142857144,0.30796057916495284
9412,SETD2,0.0,0.31922157565783094
9413,SETD3,0.0,1.0
9414,SETD4,0.0,1.0
9415,SETD5,0.0,0.5587198025039665
9416,SETDB2,0.0,1.0
9417,SETMAR,0.0,0.5587198025039665
9418,SETSIP,inf,0.2777777777777764
9419,SETX,1.3103448275862069,1.0
9420,SEZ6,inf,0.2777777777777764
9421,SEZ6L,1.6222222222222222,0.6826070760113729
9422,SEZ6L2,0.0,1.0
9423,SF3A1,2.6551724137931036,0.48026998961578404
9424,SF3A3,0.0,1.0
9425,SF3B1,8.555555555555555,0.06420580340523928
9426,SF3B2,0.8620689655172413,1.0
9427,SF3B3,0.0,1.0
9428,SF3B4,5.5,0.18608319128509537
9429,SF3B6,inf,0.2777777777777764
9430,SFI1,1.3103448275862069,1.0
9431,SFMBT1,0.0,1.0
9432,SFMBT2,0.3497536945812808,0.4391275726776259
9433,SFPQ,1.3103448275862069,1.0
9434,SFR1,0.0,1.0
9435,SFRP1,inf,0.2777777777777764
9436,SFRP4,0.0,1.0
9437,SFSWAP,2.6551724137931036,0.48026998961578404
9438,SFTPA2,0.0,1.0
9439,SFTPB,inf,0.2777777777777764
9440,SFTPD,0.0,1.0
9441,SFXN4,0.0,1.0
9442,SGCA,inf,0.2777777777777764
9443,SGCB,0.0,1.0
9444,SGCD,0.23448275862068965,0.28424656937257714
9445,SGCE,15.4,0.006119107090580096
9446,SGCG,0.0,1.0
9447,SGCZ,inf,0.07528556593977125
9448,SGF29,2.6551724137931036,0.48026998961578404
9449,SGIP1,0.6379310344827587,1.0
9450,SGK1,0.0,1.0
9451,SGK2,0.0,1.0
9452,SGK223,1.3103448275862069,1.0
9453,SGMS1,0.0,1.0
9454,SGMS2,2.6551724137931036,0.48026998961578404
9455,SGO2,inf,0.2777777777777764
9456,SGPL1,0.0,1.0
9457,SGPP2,0.0,1.0
9458,SGSH,inf,0.2777777777777764
9459,SGSM1,0.0,1.0
9460,SGSM2,inf,0.2777777777777764
9461,SGTA,0.0,1.0
9462,SGTB,0.0,1.0
9463,SH2B1,0.0,1.0
9464,SH2B2,0.0,1.0
9465,SH2D1A,0.0,1.0
9466,SH2D3A,0.0,1.0
9467,SH2D3C,0.0,1.0
9468,SH2D4A,0.0,1.0
9469,SH2D4B,0.0,0.5587198025039665
9470,SH2D7,inf,0.2777777777777764
9471,SH3BGRL2,inf,0.2777777777777764
9472,SH3BP1,2.6551724137931036,0.48026998961578404
9473,SH3BP2,0.0,1.0
9474,SH3BP4,1.3214285714285714,0.6690280818951142
9475,SH3BP5L,0.0,1.0
9476,SH3D19,0.0,1.0
9477,SH3D21,inf,0.2777777777777764
9478,SH3GL1,0.0,1.0
9479,SH3GL2,0.0,1.0
9480,SH3GL3,0.0,1.0
9481,SH3GLB1,0.0,1.0
9482,SH3KBP1,0.0,0.5587198025039665
9483,SH3PXD2A,0.0,1.0
9484,SH3RF3,1.3103448275862069,1.0
9485,SH3TC1,0.0,0.5587198025039665
9486,SH3TC2,inf,0.2777777777777764
9487,SH3YL1,5.5,0.18608319128509537
9488,SHANK1,1.375,0.5729001581130715
9489,SHANK2,0.6767676767676768,0.7532226962146316
9490,SHANK3,1.3214285714285714,0.6690280818951142
9491,SHARPIN,5.5,0.18608319128509537
9492,SHB,1.3103448275862069,1.0
9493,SHBG,0.0,1.0
9494,SHC2,0.0,1.0
9495,SHC4,0.0,1.0
9496,SHCBP1,inf,0.07528556593977125
9497,SHCBP1L,0.0,0.5587198025039665
9498,SHD,inf,0.2777777777777764
9499,SHH,inf,0.07528556593977125
9500,SHISA3,2.6551724137931036,0.48026998961578404
9501,SHISA4,inf,0.07528556593977125
9502,SHISA6,2.6551724137931036,0.48026998961578404
9503,SHISA7,1.3103448275862069,1.0
9504,SHISA9,0.6379310344827587,1.0
9505,SHKBP1,0.0,1.0
9506,SHOC2,0.0,1.0
9507,SHOX,0.0,0.5741295871784345
9508,SHOX2,0.6379310344827587,1.0
9509,SHPK,0.0,1.0
9510,SHPRH,0.0,0.5741295871784345
9511,SHQ1,0.0,0.5587198025039665
9512,SHROOM1,0.0,1.0
9513,SHROOM2,8.555555555555555,0.06420580340523928
9514,SHROOM3,0.8620689655172413,1.0
9515,SHROOM4,0.8620689655172413,1.0
9516,SI,0.7176470588235294,0.7900644125569445
9517,SIAH2,0.0,1.0
9518,SIAH3,0.0,1.0
9519,SIDT1,0.0,1.0
9520,SIDT2,0.0,1.0
9521,SIGLEC1,0.8620689655172413,1.0
9522,SIGLEC10,0.0,0.5741295871784345
9523,SIGLEC11,0.6379310344827587,1.0
9524,SIGLEC12,2.6551724137931036,0.48026998961578404
9525,SIGLEC15,0.0,1.0
9526,SIGLEC6,5.5,0.18608319128509537
9527,SIGLEC8,1.3103448275862069,1.0
9528,SIGLEC9,0.0,1.0
9529,SIGLECL1,2.6551724137931036,0.48026998961578404
9530,SIK2,inf,0.2777777777777764
9531,SIL1,0.0,1.0
9532,SIM1,0.0,0.31922157565783094
9533,SIM2,inf,0.2777777777777764
9534,SIMC1,0.0,1.0
9535,SIN3B,0.0,0.5587198025039665
9536,SIPA1,2.6551724137931036,0.48026998961578404
9537,SIPA1L1,5.846153846153846,0.049126624471634725
9538,SIPA1L2,2.6551724137931036,0.48026998961578404
9539,SIPA1L3,0.7555555555555555,1.0
9540,SIRPA,5.5,0.18608319128509537
9541,SIRPB1,1.3103448275862069,1.0
9542,SIRPB2,0.0,1.0
9543,SIRT1,0.0,1.0
9544,SIRT3,0.0,1.0
9545,SIRT6,0.0,1.0
9546,SIVA1,0.0,1.0
9547,SIX3,0.0,1.0
9548,SIX4,0.0,1.0
9549,SIX5,0.0,1.0
9550,SKA2,2.6551724137931036,0.48026998961578404
9551,SKAP1,1.3103448275862069,1.0
9552,SKAP2,2.6551724137931036,0.48026998961578404
9553,SKI,2.6551724137931036,0.48026998961578404
9554,SKIDA1,0.0,1.0
9555,SKIL,0.8620689655172413,1.0
9556,SKIV2L,0.0,0.5587198025039665
9557,SKOR1,0.8620689655172413,1.0
9558,SKP2,2.6551724137931036,0.48026998961578404
9559,SLA,0.0,1.0
9560,SLAIN1,0.0,1.0
9561,SLAMF1,0.8620689655172413,1.0
9562,SLAMF6,0.0,1.0
9563,SLAMF7,0.0,1.0
9564,SLAMF9,1.3103448275862069,1.0
9565,SLC10A1,0.0,1.0
9566,SLC10A2,1.3214285714285714,0.6690280818951142
9567,SLC10A3,0.0,0.5587198025039665
9568,SLC10A4,1.3103448275862069,1.0
9569,SLC10A5,0.0,1.0
9570,SLC11A1,inf,0.2777777777777764
9571,SLC11A2,2.6551724137931036,0.48026998961578404
9572,SLC12A1,0.503448275862069,1.0
9573,SLC12A2,0.8620689655172413,1.0
9574,SLC12A3,0.0,0.18660187058218464
9575,SLC12A4,0.0,1.0
9576,SLC12A5,0.503448275862069,1.0
9577,SLC12A6,0.0,1.0
9578,SLC12A7,2.7142857142857144,0.30796057916495284
9579,SLC12A9,0.0,1.0
9580,SLC13A1,0.0,0.31922157565783094
9581,SLC13A2,0.0,0.5587198025039665
9582,SLC13A3,0.0,0.5587198025039665
9583,SLC13A4,0.0,1.0
9584,SLC13A5,0.0,1.0
9585,SLC14A1,1.3103448275862069,1.0
9586,SLC14A2,0.0,0.5587198025039665
9587,SLC15A1,0.0,1.0
9588,SLC15A2,0.0,1.0
9589,SLC15A4,0.0,1.0
9590,SLC15A5,0.0,1.0
9591,SLC16A11,0.0,1.0
9592,SLC16A12,2.6551724137931036,0.48026998961578404
9593,SLC16A13,0.0,1.0
9594,SLC16A14,0.0,0.5587198025039665
9595,SLC16A2,0.0,1.0
9596,SLC16A3,0.0,1.0
9597,SLC16A4,2.6551724137931036,0.48026998961578404
9598,SLC16A5,0.0,1.0
9599,SLC16A6,0.0,1.0
9600,SLC16A7,0.0,1.0
9601,SLC16A8,0.0,1.0
9602,SLC17A1,0.0,0.5741295871784345
9603,SLC17A2,0.0,0.5741295871784345
9604,SLC17A3,0.0,1.0
9605,SLC17A4,1.3103448275862069,1.0
9606,SLC17A5,inf,0.2777777777777764
9607,SLC17A6,0.8620689655172413,1.0
9608,SLC17A7,0.0,0.5741295871784345
9609,SLC17A8,0.8620689655172413,1.0
9610,SLC17A9,inf,0.2777777777777764
9611,SLC18A1,0.0,1.0
9612,SLC18A2,0.0,1.0
9613,SLC18A3,2.6551724137931036,0.48026998961578404
9614,SLC18B1,0.0,1.0
9615,SLC19A1,inf,0.2777777777777764
9616,SLC19A2,0.0,1.0
9617,SLC1A2,0.0,1.0
9618,SLC1A3,0.0,1.0
9619,SLC1A5,0.0,1.0
9620,SLC1A6,inf,0.07528556593977125
9621,SLC1A7,5.5,0.18608319128509537
9622,SLC20A1,0.0,1.0
9623,SLC22A1,0.0,1.0
9624,SLC22A10,0.8620689655172413,1.0
9625,SLC22A11,0.0,0.5741295871784345
9626,SLC22A12,0.0,1.0
9627,SLC22A13,0.0,1.0
9628,SLC22A14,inf,0.2777777777777764
9629,SLC22A15,0.0,1.0
9630,SLC22A16,1.3103448275862069,1.0
9631,SLC22A2,0.0,1.0
9632,SLC22A23,0.0,1.0
9633,SLC22A24,1.3103448275862069,1.0
9634,SLC22A25,1.3103448275862069,1.0
9635,SLC22A3,2.6551724137931036,0.48026998961578404
9636,SLC22A31,2.6551724137931036,0.48026998961578404
9637,SLC22A4,0.0,1.0
9638,SLC22A6,inf,0.2777777777777764
9639,SLC22A8,1.3103448275862069,1.0
9640,SLC22A9,0.0,1.0
9641,SLC23A1,inf,0.2777777777777764
9642,SLC23A2,1.3103448275862069,1.0
9643,SLC23A3,0.0,1.0
9644,SLC24A2,1.3103448275862069,1.0
9645,SLC24A3,0.0,1.0
9646,SLC24A4,0.8620689655172413,1.0
9647,SLC24A5,0.0,1.0
9648,SLC25A1,0.0,1.0
9649,SLC25A11,0.0,1.0
9650,SLC25A12,0.0,0.5741295871784345
9651,SLC25A13,0.0,1.0
9652,SLC25A14,0.0,1.0
9653,SLC25A15,0.0,1.0
9654,SLC25A17,0.0,1.0
9655,SLC25A18,inf,0.2777777777777764
9656,SLC25A19,0.0,0.5587198025039665
9657,SLC25A2,0.0,1.0
9658,SLC25A23,1.3103448275862069,1.0
9659,SLC25A24,0.0,1.0
9660,SLC25A25,0.0,1.0
9661,SLC25A27,0.0,0.5587198025039665
9662,SLC25A28,0.0,1.0
9663,SLC25A29,inf,0.2777777777777764
9664,SLC25A3,0.0,1.0
9665,SLC25A32,1.3103448275862069,1.0
9666,SLC25A34,0.0,1.0
9667,SLC25A37,0.0,1.0
9668,SLC25A38,inf,0.2777777777777764
9669,SLC25A39,0.0,1.0
9670,SLC25A43,0.0,1.0
9671,SLC25A48,0.0,1.0
9672,SLC25A51,0.0,1.0
9673,SLC25A53,0.0,1.0
9674,SLC26A1,5.5,0.18608319128509537
9675,SLC26A10,5.5,0.18608319128509537
9676,SLC26A11,inf,0.2777777777777764
9677,SLC26A3,0.8620689655172413,1.0
9678,SLC26A4,1.3103448275862069,1.0
9679,SLC26A5,2.6551724137931036,0.48026998961578404
9680,SLC26A7,1.042857142857143,1.0
9681,SLC26A8,0.0,1.0
9682,SLC26A9,0.0,1.0
9683,SLC27A1,0.0,1.0
9684,SLC27A2,0.0,1.0
9685,SLC27A3,0.0,1.0
9686,SLC27A4,inf,0.2777777777777764
9687,SLC27A5,0.0,1.0
9688,SLC27A6,inf,0.07528556593977125
9689,SLC28A1,0.0,1.0
9690,SLC28A3,0.0,1.0
9691,SLC29A1,2.6551724137931036,0.48026998961578404
9692,SLC29A2,0.0,1.0
9693,SLC29A3,0.0,0.5741295871784345
9694,SLC29A4,0.0,1.0
9695,SLC2A11,0.0,1.0
9696,SLC2A12,2.6551724137931036,0.48026998961578404
9697,SLC2A13,0.503448275862069,1.0
9698,SLC2A14,0.0,1.0
9699,SLC2A2,1.3103448275862069,1.0
9700,SLC2A3,2.6551724137931036,0.48026998961578404
9701,SLC2A4,inf,0.2777777777777764
9702,SLC2A5,inf,0.2777777777777764
9703,SLC2A7,0.0,1.0
9704,SLC2A9,2.7142857142857144,0.30796057916495284
9705,SLC30A10,8.555555555555555,0.06420580340523928
9706,SLC30A2,0.0,1.0
9707,SLC30A3,inf,0.07528556593977125
9708,SLC30A6,0.0,1.0
9709,SLC30A7,inf,0.2777777777777764
9710,SLC30A8,inf,0.2777777777777764
9711,SLC30A9,0.0,1.0
9712,SLC32A1,0.0,1.0
9713,SLC33A1,0.0,1.0
9714,SLC34A1,2.7142857142857144,0.30796057916495284
9715,SLC34A2,2.6551724137931036,0.48026998961578404
9716,SLC34A3,0.0,1.0
9717,SLC35A1,inf,0.2777777777777764
9718,SLC35A2,0.0,1.0
9719,SLC35A5,2.6551724137931036,0.48026998961578404
9720,SLC35C1,1.3103448275862069,1.0
9721,SLC35C2,0.0,1.0
9722,SLC35D1,0.0,1.0
9723,SLC35D3,5.5,0.18608319128509537
9724,SLC35E1,0.0,1.0
