,Mutation,Hnscc_odds,Hnscc_pvalue
8539,SMG8,0.0,1.0
8540,SMIM10,0.0,1.0
8541,SMIM10L2A,0.0,1.0
8542,SMIM14,0.0,1.0
8543,SMIM17,inf,0.2752293577981668
8544,SMIM22,0.0,1.0
8545,SMOC2,0.0,1.0
8546,SMPD1,2.689655172413793,0.4765545361875627
8547,SMPD2,0.0,1.0
8548,SMPD4,2.689655172413793,0.4765545361875627
8549,SMPDL3B,0.0,1.0
8550,SMTN,0.0,1.0
8551,SMTNL2,2.75,0.3034880144721127
8552,SMU1,0.0,1.0
8553,SMURF1,0.0,1.0
8554,SMURF2,0.0,1.0
8555,SMYD1,0.0,0.573564090493129
8556,SMYD4,0.0,0.5597187687558982
8557,SMYD5,inf,0.0739041794087671
8558,SNAI2,0.0,1.0
8559,SNAI3,inf,0.2752293577981668
8560,SNAP25,0.0,1.0
8561,SNAP47,0.0,1.0
8562,SNAP91,0.8735632183908046,1.0
8563,SNAPC2,0.0,1.0
8564,SNAPC3,0.0,1.0
8565,SNAPC4,2.689655172413793,0.4765545361875627
8566,SNAPC5,0.0,1.0
8567,SNCAIP,0.0,1.0
8568,SNED1,0.0,1.0
8569,SNIP1,0.0,1.0
8570,SNRK,inf,0.2752293577981668
8571,SNRNP200,0.0,1.0
8572,SNRNP40,inf,0.2752293577981668
8573,SNRNP48,0.0,1.0
8574,SNRPB,inf,0.2752293577981668
8575,SNRPN,2.689655172413793,0.4765545361875627
8576,SNTB1,inf,0.2752293577981668
8577,SNTB2,inf,0.2752293577981668
8578,SNTG1,0.8735632183908046,1.0
8579,SNTG2,0.0,0.1848123066890185
8580,SNTN,0.0,1.0
8581,SNW1,0.0,0.573564090493129
8582,SNX10,0.0,1.0
8583,SNX12,0.0,1.0
8584,SNX13,0.0,1.0
8585,SNX14,0.0,1.0
8586,SNX17,0.0,1.0
8587,SNX18,0.0,1.0
8588,SNX19,0.0,1.0
8589,SNX2,0.0,1.0
8590,SNX21,0.0,1.0
8591,SNX25,1.3275862068965518,1.0
8592,SNX29,0.0,1.0
8593,SNX31,2.689655172413793,0.4765545361875627
8594,SNX32,inf,0.2752293577981668
8595,SNX33,inf,0.2752293577981668
8596,SNX4,0.0,1.0
8597,SNX5,2.689655172413793,0.4765545361875627
8598,SNX6,inf,0.2752293577981668
8599,SNX9,inf,0.2752293577981668
8600,SOAT1,inf,0.2752293577981668
8601,SOAT2,0.0,1.0
8602,SOBP,0.646551724137931,1.0
8603,SOCS4,0.0,1.0
8604,SOCS5,0.0,1.0
8605,SOCS7,0.0,1.0
8606,SOGA1,2.689655172413793,0.4765545361875627
8607,SOGA3,2.814814814814815,0.3433589909928533
8608,SOHLH1,0.0,1.0
8609,SOHLH2,0.0,1.0
8610,SON,5.923076923076923,0.047548366953063435
8611,SORBS1,0.0,0.5597187687558982
8612,SORBS2,1.8095238095238095,0.614177034255692
8613,SORBS3,0.0,1.0
8614,SORCS1,0.8690476190476191,1.0
8615,SORCS2,0.0,1.0
8616,SORCS3,0.0,1.0
8617,SORD,inf,0.2752293577981668
8618,SORL1,0.0,1.0
8619,SOS1,inf,0.2752293577981668
8620,SOS2,1.3275862068965518,1.0
8621,SOST,0.0,1.0
8622,SOSTDC1,2.689655172413793,0.4765545361875627
8623,SOWAHB,0.0,1.0
8624,SOWAHC,inf,0.2752293577981668
8625,SOWAHD,inf,0.2752293577981668
8626,SOX1,inf,0.0739041794087671
8627,SOX11,0.8735632183908046,1.0
8628,SOX12,0.0,1.0
8629,SOX14,inf,0.2752293577981668
8630,SOX3,0.8735632183908046,1.0
8631,SOX4,2.689655172413793,0.4765545361875627
8632,SOX5,0.0,0.573564090493129
8633,SOX6,1.3275862068965518,1.0
8634,SOX7,2.689655172413793,0.4765545361875627
8635,SOX8,0.0,1.0
8636,SOX9,0.0,1.0
8637,SP1,0.0,1.0
8638,SP100,0.0,1.0
8639,SP110,0.0,0.5597187687558982
8640,SP140,0.0,0.3197331919771389
8641,SP140L,0.0,1.0
8642,SP3,inf,0.0739041794087671
8643,SP4,5.571428571428571,0.1830337153581604
8644,SP6,0.0,1.0
8645,SP8,0.0,0.3197331919771389
8646,SPACA1,1.3275862068965518,1.0
8647,SPACA7,0.0,1.0
8648,SPAG1,2.689655172413793,0.4765545361875627
8649,SPAG11A,inf,0.2752293577981668
8650,SPAG16,inf,0.2752293577981668
8651,SPAG17,0.8735632183908046,1.0
8652,SPAG5,0.8735632183908046,1.0
8653,SPAG8,0.0,1.0
8654,SPAG9,1.3275862068965518,1.0
8655,SPAM1,inf,0.2752293577981668
8656,SPANXB1,0.0,1.0
8657,SPANXN2,0.0,1.0
8658,SPANXN3,0.0,1.0
8659,SPANXN4,2.689655172413793,0.4765545361875627
8660,SPARC,0.0,1.0
8661,SPARCL1,0.0,1.0
8662,SPATA13,0.0,0.5597187687558982
8663,SPATA16,0.0,1.0
8664,SPATA17,inf,0.2752293577981668
8665,SPATA18,0.0,1.0
8666,SPATA2,0.0,1.0
8667,SPATA2L,2.689655172413793,0.4765545361875627
8668,SPATA31A1,0.8735632183908046,1.0
8669,SPATA31A3,1.3275862068965518,1.0
8670,SPATA31A6,2.689655172413793,0.4765545361875627
8671,SPATA31D1,0.39880952380952384,0.3419768573575763
8672,SPATA31E1,0.0,1.0
8673,SPATA5,0.0,1.0
8674,SPATA5L1,inf,0.2752293577981668
8675,SPATA6,0.0,1.0
8676,SPATA7,0.8735632183908046,1.0
8677,SPATC1,1.3275862068965518,1.0
8678,SPATC1L,0.0,1.0
8679,SPATS2,0.0,1.0
8680,SPATS2L,0.0,1.0
8681,SPC25,0.0,1.0
8682,SPCS2,inf,0.2752293577981668
8683,SPDYA,2.689655172413793,0.4765545361875627
8684,SPDYE1,1.3275862068965518,1.0
8685,SPDYE16,0.0,1.0
8686,SPDYE2B,0.0,1.0
8687,SPECC1,0.0,1.0
8688,SPECC1L,inf,0.2752293577981668
8689,SPEF2,0.8735632183908046,1.0
8690,SPEG,1.8095238095238095,0.614177034255692
8691,SPEN,2.814814814814815,0.3433589909928533
8692,SPERT,0.0,0.5597187687558982
8693,SPG11,2.689655172413793,0.4765545361875627
8694,SPG20,5.571428571428571,0.1830337153581604
8695,SPG20-AS1,inf,0.2752293577981668
8696,SPG7,inf,0.2752293577981668
8697,SPHK1,inf,0.2752293577981668
8698,SPHKAP,0.7346938775510204,1.0
8699,SPI1,0.0,1.0
8700,SPIC,0.0,1.0
8701,SPICE1,0.0,1.0
8702,SPIDR,2.689655172413793,0.4765545361875627
8703,SPIN1,0.0,1.0
8704,SPINK1,0.0,1.0
8705,SPINK5,0.0,1.0
8706,SPINK8,0.0,1.0
8707,SPINK9,0.0,1.0
8708,SPIRE1,0.0,0.5597187687558982
8709,SPIRE2,2.689655172413793,0.4765545361875627
8710,SPN,2.689655172413793,0.4765545361875627
8711,SPNS1,2.689655172413793,0.4765545361875627
8712,SPO11,inf,0.2752293577981668
8713,SPOCD1,0.0,1.0
8714,SPOCK2,0.0,1.0
8715,SPOCK3,0.0,1.0
8716,SPON1,2.75,0.3034880144721127
8717,SPOP,0.0,1.0
8718,SPOPL,0.0,1.0
8719,SPPL2C,0.0,1.0
8720,SPR,2.689655172413793,0.4765545361875627
8721,SPRED1,0.0,1.0
8722,SPRED2,inf,0.2752293577981668
8723,SPRED3,0.0,1.0
8724,SPRR2B,0.0,1.0
8725,SPRR2F,inf,0.2752293577981668
8726,SPRTN,0.0,1.0
8727,SPRY1,inf,0.2752293577981668
8728,SPRY3,2.689655172413793,0.4765545361875627
8729,SPRYD4,0.0,1.0
8730,SPRYD7,0.0,1.0
8731,SPSB4,0.0,1.0
8732,SPTA1,1.3518518518518519,0.7042380485505636
8733,SPTAN1,0.0,1.0
8734,SPTB,1.8095238095238095,0.614177034255692
8735,SPTBN1,0.0,0.1848123066890185
8736,SPTBN2,1.0571428571428572,1.0
8737,SPTBN4,0.646551724137931,1.0
8738,SPTBN5,inf,0.0739041794087671
8739,SPTSSA,inf,0.2752293577981668
8740,SPTY2D1,0.0,0.5597187687558982
8741,SPZ1,0.0,1.0
8742,SQLE,0.0,1.0
8743,SQSTM1,0.0,1.0
8744,SRBD1,inf,0.01933941143406981
8745,SRC,2.689655172413793,0.4765545361875627
8746,SRCAP,2.96,0.1342757554015185
8747,SRCIN1,0.0,0.3197331919771389
8748,SRD5A1,inf,0.2752293577981668
8749,SREBF1,0.0,1.0
8750,SREBF2,2.689655172413793,0.4765545361875627
8751,SREK1,0.0,1.0
8752,SRGAP1,0.0,1.0
8753,SRGAP2C,0.0,1.0
8754,SRL,0.0,1.0
8755,SRMS,inf,0.2752293577981668
8756,SRP54,inf,0.2752293577981668
8757,SRP68,0.0,1.0
8758,SRP72,inf,0.2752293577981668
8759,SRP9,inf,0.2752293577981668
8760,SRPK3,0.0,1.0
8761,SRPRA,0.0,1.0
8762,SRPX,0.0,1.0
8763,SRR,inf,0.2752293577981668
8764,SRRD,inf,0.0739041794087671
8765,SRRM1,0.0,1.0
8766,SRRM2,0.646551724137931,1.0
8767,SRRM4,0.0,1.0
8768,SRRT,1.3275862068965518,1.0
8769,SRSF11,inf,0.2752293577981668
8770,SRSF4,0.0,1.0
8771,SRSF6,0.0,1.0
8772,SRSF7,0.0,1.0
8773,SS18L1,0.0,1.0
8774,SSB,0.0,1.0
8775,SSBP2,0.0,1.0
8776,SSC4D,0.0,1.0
8777,SSC5D,0.8735632183908046,1.0
8778,SSH1,0.0,1.0
8779,SSPO,2.276923076923077,0.2559614709010243
8780,SSRP1,0.0,1.0
8781,SST,0.0,1.0
8782,SSTR1,0.0,1.0
8783,SSTR2,2.689655172413793,0.4765545361875627
8784,SSTR3,0.0,1.0
8785,SSTR4,0.0,1.0
8786,SSUH2,0.0,1.0
8787,SSX2IP,0.0,1.0
8788,ST18,5.571428571428571,0.1830337153581604
8789,ST3GAL5,0.0,1.0
8790,ST3GAL6,inf,0.2752293577981668
8791,ST6GAL2,1.3392857142857142,0.6661147411828027
8792,ST6GALNAC2,0.0,1.0
8793,ST6GALNAC3,inf,0.2752293577981668
8794,ST6GALNAC5,0.0,1.0
8795,ST6GALNAC6,0.0,1.0
8796,ST7,0.0,1.0
8797,ST7L,inf,0.2752293577981668
8798,ST8SIA1,inf,0.0739041794087671
8799,ST8SIA4,2.689655172413793,0.4765545361875627
8800,ST8SIA5,0.0,1.0
8801,ST8SIA6,0.0,1.0
8802,STAB2,2.8846153846153846,0.21197231318950277
8803,STAG1,2.689655172413793,0.4765545361875627
8804,STAG2,0.0,1.0
8805,STAG3,2.689655172413793,0.4765545361875627
8806,STAM,inf,0.2752293577981668
8807,STAM2,0.0,1.0
8808,STAP2,2.689655172413793,0.4765545361875627
8809,STARD13,0.0,1.0
8810,STARD3,0.0,1.0
8811,STARD3NL,1.3275862068965518,1.0
8812,STARD4,0.0,1.0
8813,STARD8,1.3275862068965518,1.0
8814,STARD9,1.6444444444444444,0.6817295286533509
8815,STAT1,0.0,1.0
8816,STAT2,0.0,1.0
8817,STAT4,inf,0.0739041794087671
8818,STAU2,0.0,1.0
8819,STC2,0.0,1.0
8820,STEAP1,1.3275862068965518,1.0
8821,STEAP2,0.0,1.0
8822,STIL,inf,0.2752293577981668
8823,STIM2,inf,0.2752293577981668
8824,STIP1,0.0,1.0
8825,STK10,inf,0.2752293577981668
8826,STK11,0.0,1.0
8827,STK11IP,inf,0.2752293577981668
8828,STK17B,inf,0.2752293577981668
8829,STK19,0.0,1.0
8830,STK25,0.0,1.0
8831,STK3,0.0,1.0
8832,STK31,4.277777777777778,0.12682170910498242
8833,STK32A,inf,0.2752293577981668
8834,STK32B,inf,0.0739041794087671
8835,STK32C,inf,0.0739041794087671
8836,STK36,0.0,1.0
8837,STK38L,0.0,1.0
8838,STK39,0.0,1.0
8839,STKLD1,0.0,1.0
8840,STMN2,inf,0.2752293577981668
8841,STMND1,0.0,1.0
8842,STOML2,0.0,1.0
8843,STON1,inf,0.2752293577981668
8844,STON1-GTF2A1L,0.0,1.0
8845,STON2,0.0,1.0
8846,STOX1,0.0,1.0
8847,STPG2,inf,0.2752293577981668
8848,STRA6,0.0,1.0
8849,STRADA,2.689655172413793,0.4765545361875627
8850,STRC,0.0,1.0
8851,STRIP2,0.0,1.0
8852,STRN3,0.0,1.0
8853,STRN4,0.0,1.0
8854,STS,0.0,1.0
8855,STT3A,0.0,1.0
8856,STX10,0.0,1.0
8857,STX11,inf,0.2752293577981668
8858,STX18,0.0,1.0
8859,STX1B,0.0,1.0
8860,STX4,0.0,1.0
8861,STX6,0.0,1.0
8862,STX7,inf,0.2752293577981668
8863,STX8,0.0,1.0
8864,STXBP4,0.0,1.0
8865,STXBP5,0.0,1.0
8866,STXBP5L,0.646551724137931,1.0
8867,STXBP6,inf,0.2752293577981668
8868,STYK1,0.0,1.0
8869,SUCLG1,0.0,1.0
8870,SUCLG2,0.0,1.0
8871,SUCNR1,0.0,1.0
8872,SUCO,0.0,0.5597187687558982
8873,SUDS3,0.0,1.0
8874,SUGCT,2.75,0.3034880144721127
8875,SUGP1,inf,0.2752293577981668
8876,SULF1,1.3392857142857142,0.6661147411828027
8877,SULF2,0.0,1.0
8878,SULT1A1,0.0,1.0
8879,SULT1A2,inf,0.2752293577981668
8880,SULT1C2,2.689655172413793,0.4765545361875627
8881,SULT1C3,5.571428571428571,0.1830337153581604
8882,SULT1E1,inf,0.2752293577981668
8883,SULT2B1,0.0,1.0
8884,SUN1,inf,0.2752293577981668
8885,SUN2,2.689655172413793,0.4765545361875627
8886,SUN5,0.0,1.0
8887,SUPT16H,1.3392857142857142,0.6661147411828027
8888,SUPT20H,inf,0.2752293577981668
8889,SUPT3H,0.0,1.0
8890,SUPT6H,0.0,1.0
8891,SUPT7L,0.0,1.0
8892,SUPV3L1,0.0,1.0
8893,SURF4,inf,0.2752293577981668
8894,SURF6,0.0,1.0
8895,SUSD1,inf,0.2752293577981668
8896,SUSD2,2.689655172413793,0.4765545361875627
8897,SUV39H1,0.0,1.0
8898,SUV39H2,0.0,1.0
8899,SUZ12,0.0,0.5597187687558982
8900,SV2A,2.75,0.3034880144721127
8901,SV2B,1.3392857142857142,0.6661147411828027
8902,SV2C,5.571428571428571,0.1830337153581604
8903,SVEP1,2.276923076923077,0.2559614709010243
8904,SVIL,2.75,0.3034880144721127
8905,SVIP,inf,0.2752293577981668
8906,SVOP,0.0,1.0
8907,SVOPL,0.0,1.0
8908,SWI5,0.0,1.0
8909,SYBU,0.0,0.5597187687558982
8910,SYCE1,0.0,1.0
8911,SYCE1L,0.0,1.0
8912,SYCN,0.0,1.0
8913,SYCP1,0.0,1.0
8914,SYCP2,0.0,1.0
8915,SYCP2L,0.0,1.0
8916,SYDE1,2.689655172413793,0.4765545361875627
8917,SYDE2,0.0,1.0
8918,SYF2,0.0,1.0
8919,SYK,0.0,1.0
8920,SYMPK,inf,0.2752293577981668
8921,SYN1,2.689655172413793,0.4765545361875627
8922,SYN2,0.0,1.0
8923,SYN3,0.0,1.0
8924,SYNC,0.0,1.0
8925,SYNDIG1,2.689655172413793,0.4765545361875627
8926,SYNE1,1.3653846153846154,0.7333447802805104
8927,SYNE2,1.3653846153846154,0.7333447802805104
8928,SYNGAP1,1.3275862068965518,1.0
8929,SYNGR1,0.0,1.0
8930,SYNGR3,0.0,1.0
8931,SYNGR4,0.0,1.0
8932,SYNJ1,2.814814814814815,0.3433589909928533
8933,SYNJ2,0.0,1.0
8934,SYNM,0.0,1.0
8935,SYNPO,inf,0.2752293577981668
8936,SYNPO2,inf,0.2752293577981668
8937,SYNPO2L,0.0,0.5597187687558982
8938,SYNRG,0.0,0.5597187687558982
8939,SYT10,0.0,0.5597187687558982
8940,SYT13,0.0,1.0
8941,SYT17,inf,0.2752293577981668
8942,SYT2,inf,0.2752293577981668
8943,SYT3,2.689655172413793,0.4765545361875627
8944,SYT4,5.571428571428571,0.1830337153581604
8945,SYT5,inf,0.2752293577981668
8946,SYT6,0.0,0.5597187687558982
8947,SYT7,0.0,0.5597187687558982
8948,SYT8,0.0,1.0
8949,SYT9,0.0,1.0
8950,SYTL1,0.0,1.0
8951,SYTL2,0.0,1.0
8952,SYTL4,0.0,1.0
8953,SYTL5,0.0,1.0
8954,SZT2,1.3275862068965518,1.0
8955,T,2.689655172413793,0.4765545361875627
8956,TAAR1,0.0,0.5597187687558982
8957,TAAR5,1.3275862068965518,1.0
8958,TAAR9,0.0,1.0
8959,TAB3,1.3275862068965518,1.0
8960,TACC1,2.689655172413793,0.4765545361875627
8961,TACC2,0.646551724137931,1.0
8962,TACC3,0.0,1.0
8963,TACR1,0.0,1.0
8964,TACR3,0.0,0.573564090493129
8965,TADA1,1.3275862068965518,1.0
8966,TADA2A,0.0,1.0
8967,TADA2B,inf,0.2752293577981668
8968,TADA3,inf,0.2752293577981668
8969,TAF1,0.0,1.0
8970,TAF13,0.0,1.0
8971,TAF15,1.3275862068965518,1.0
8972,TAF1A,0.0,1.0
8973,TAF1B,0.0,1.0
8974,TAF1L,0.0,0.10358831483902219
8975,TAF3,inf,0.2752293577981668
8976,TAF4,2.689655172413793,0.4765545361875627
8977,TAF5,5.571428571428571,0.1830337153581604
8978,TAF5L,0.0,1.0
8979,TAF6,1.3275862068965518,1.0
8980,TAF7,inf,0.0739041794087671
8981,TAF7L,inf,0.2752293577981668
8982,TAF8,2.689655172413793,0.4765545361875627
8983,TAGAP,0.0,1.0
8984,TAGLN2,0.0,1.0
8985,TAL1,0.8735632183908046,1.0
8986,TANC1,0.0,0.573564090493129
8987,TANC2,1.3275862068965518,1.0
8988,TANGO2,0.0,1.0
8989,TANGO6,2.689655172413793,0.4765545361875627
8990,TANK,0.0,1.0
8991,TAOK1,2.689655172413793,0.4765545361875627
8992,TAOK2,0.8735632183908046,1.0
8993,TAOK3,0.0,1.0
8994,TAP2,0.0,1.0
8995,TAPBPL,0.0,1.0
8996,TARBP1,inf,0.2752293577981668
8997,TARDBP,0.0,1.0
8998,TARM1,inf,0.2752293577981668
8999,TARS,0.0,1.0
9000,TARS2,0.0,0.5597187687558982
9001,TARSL2,0.0,0.5597187687558982
9002,TAS1R1,0.0,1.0
9003,TAS1R2,0.0,0.5597187687558982
9004,TAS1R3,0.0,1.0
9005,TAS2R10,0.0,1.0
9006,TAS2R19,0.0,1.0
9007,TAS2R3,0.0,1.0
9008,TAS2R30,2.689655172413793,0.4765545361875627
9009,TAS2R31,inf,0.2752293577981668
9010,TAS2R38,inf,0.2752293577981668
9011,TAS2R39,0.0,1.0
9012,TAS2R4,0.0,1.0
9013,TAS2R40,0.0,1.0
9014,TAS2R42,0.0,1.0
9015,TAS2R5,0.0,1.0
9016,TAS2R60,0.0,1.0
9017,TAS2R7,0.0,0.5597187687558982
9018,TAS2R8,0.0,1.0
9019,TAS2R9,0.0,1.0
9020,TASP1,0.0,1.0
9021,TAT,2.689655172413793,0.4765545361875627
9022,TATDN2,0.0,1.0
9023,TATDN3,2.689655172413793,0.4765545361875627
9024,TAX1BP1,2.689655172413793,0.4765545361875627
9025,TBATA,inf,0.2752293577981668
9026,TBC1D1,inf,0.2752293577981668
9027,TBC1D10A,inf,0.2752293577981668
9028,TBC1D10B,2.689655172413793,0.4765545361875627
9029,TBC1D10C,inf,0.2752293577981668
9030,TBC1D12,inf,0.2752293577981668
9031,TBC1D13,0.0,1.0
9032,TBC1D14,0.0,1.0
9033,TBC1D15,0.0,1.0
9034,TBC1D17,0.0,1.0
9035,TBC1D19,inf,0.2752293577981668
9036,TBC1D2,0.0,1.0
9037,TBC1D22A,0.0,1.0
9038,TBC1D22B,0.0,1.0
9039,TBC1D23,0.0,1.0
9040,TBC1D24,0.0,1.0
9041,TBC1D25,0.8735632183908046,1.0
9042,TBC1D26,0.0,1.0
9043,TBC1D30,0.0,1.0
9044,TBC1D31,2.75,0.3034880144721127
9045,TBC1D3J,0.0,1.0
9046,TBC1D3L,0.0,1.0
9047,TBC1D4,2.689655172413793,0.4765545361875627
9048,TBC1D8,2.689655172413793,0.4765545361875627
9049,TBC1D9B,0.0,0.5597187687558982
9050,TBCCD1,0.0,1.0
9051,TBCEL,0.0,1.0
9052,TBCK,inf,0.0739041794087671
9053,TBKBP1,inf,0.2752293577981668
9054,TBL1X,0.0,1.0
9055,TBL1Y,0.0,1.0
9056,TBL2,0.0,1.0
9057,TBL3,1.3275862068965518,1.0
9058,TBR1,0.0,1.0
9059,TBRG1,0.0,1.0
9060,TBRG4,inf,0.2752293577981668
9061,TBX1,2.689655172413793,0.4765545361875627
9062,TBX10,2.689655172413793,0.4765545361875627
9063,TBX15,0.0,1.0
9064,TBX18,2.689655172413793,0.4765545361875627
9065,TBX19,0.0,1.0
9066,TBX2,0.0,1.0
9067,TBX20,2.689655172413793,0.4765545361875627
9068,TBX21,0.0,1.0
9069,TBX22,0.646551724137931,1.0
9070,TBX4,0.0,1.0
9071,TBX5,0.646551724137931,1.0
9072,TBXAS1,inf,0.2752293577981668
9073,TCAF1,0.0,1.0
9074,TCAIM,0.0,1.0
9075,TCAP,inf,0.2752293577981668
9076,TCEA1,0.0,1.0
9077,TCEA3,inf,0.01933941143406981
9078,TCEAL1,0.0,1.0
9079,TCEAL4,0.0,1.0
9080,TCEAL5,0.0,1.0
9081,TCEB3B,0.0,1.0
9082,TCERG1,0.0,1.0
9083,TCERG1L,0.0,1.0
9084,TCF12,inf,0.2752293577981668
9085,TCF15,2.689655172413793,0.4765545361875627
9086,TCF19,0.0,1.0
9087,TCF20,0.0,1.0
9088,TCF23,0.0,1.0
9089,TCF25,0.0,1.0
9090,TCF3,0.0,1.0
9091,TCF4,0.0,0.5597187687558982
9092,TCF7L1,0.0,1.0
9093,TCF7L2,0.0,1.0
9094,TCFL5,0.0,1.0
9095,TCHH,0.30603448275862066,0.43953785455929145
9096,TCHHL1,inf,0.0739041794087671
9097,TCIRG1,0.0,1.0
9098,TCN1,0.0,0.5597187687558982
9099,TCN2,inf,0.2752293577981668
9100,TCOF1,2.689655172413793,0.4765545361875627
9101,TCP1,inf,0.2752293577981668
9102,TCP10,inf,0.2752293577981668
9103,TCP10L,0.0,1.0
9104,TCP10L2,0.0,1.0
9105,TCP11L1,1.3275862068965518,1.0
9106,TCP11L2,0.0,1.0
9107,TCP11X2,0.0,1.0
9108,TCTE1,0.0,1.0
9109,TCTEX1D2,inf,0.2752293577981668
9110,TCTN1,2.689655172413793,0.4765545361875627
9111,TCTN2,1.3275862068965518,1.0
9112,TDG,0.0,1.0
9113,TDO2,2.689655172413793,0.4765545361875627
9114,TDP1,2.689655172413793,0.4765545361875627
9115,TDRD1,0.0,1.0
9116,TDRD10,0.0,1.0
9117,TDRD12,0.0,1.0
9118,TDRD15,0.8690476190476191,1.0
9119,TDRD3,inf,0.2752293577981668
9120,TDRD5,5.571428571428571,0.1830337153581604
9121,TDRD6,0.0,0.573564090493129
9122,TDRD9,2.689655172413793,0.4765545361875627
9123,TEAD2,inf,0.2752293577981668
9124,TEAD3,2.689655172413793,0.4765545361875627
9125,TECPR1,0.0,1.0
9126,TECPR2,0.0,0.5597187687558982
9127,TECTA,0.0,0.18639329973877708
9128,TECTB,0.0,1.0
9129,TEKT3,inf,0.2752293577981668
9130,TEKT4,0.0,1.0
9131,TENM1,0.646551724137931,1.0
9132,TENM2,0.646551724137931,1.0
9133,TENM3,2.96,0.1342757554015185
9134,TENM4,0.0,1.0
9135,TEP1,1.0571428571428572,1.0
9136,TERF2,inf,0.2752293577981668
9137,TERT,1.3392857142857142,0.6661147411828027
9138,TESC,0.0,1.0
9139,TESK1,0.0,1.0
9140,TESMIN,0.0,1.0
9141,TESPA1,inf,0.2752293577981668
9142,TET1,0.0,1.0
9143,TET2,1.3275862068965518,1.0
9144,TET3,2.689655172413793,0.4765545361875627
9145,TEX10,0.0,1.0
9146,TEX11,0.0,1.0
9147,TEX13C,1.3392857142857142,0.6661147411828027
9148,TEX14,2.689655172413793,0.4765545361875627
9149,TEX15,0.646551724137931,1.0
9150,TEX19,0.0,1.0
9151,TEX35,inf,0.2752293577981668
9152,TEX36,0.0,1.0
9153,TEX37,0.0,1.0
9154,TEX38,0.0,1.0
9155,TEX40,0.0,1.0
9156,TF,inf,0.0739041794087671
9157,TFAP2A,0.0,0.573564090493129
9158,TFAP2D,0.8735632183908046,1.0
9159,TFAP4,0.0,1.0
9160,TFB1M,0.0,1.0
9161,TFB2M,0.0,1.0
9162,TFCP2,2.689655172413793,0.4765545361875627
9163,TFDP2,inf,0.2752293577981668
9164,TFEB,inf,0.2752293577981668
9165,TFEC,inf,0.2752293577981668
9166,TFG,inf,0.2752293577981668
9167,TFIP11,0.0,0.5597187687558982
9168,TFPT,0.0,1.0
9169,TFR2,0.0,1.0
9170,TG,0.41954022988505746,0.6709771478646152
9171,TGFA,inf,0.2752293577981668
9172,TGFB1,0.0,1.0
9173,TGFB2,0.0,1.0
9174,TGFB3,inf,0.0739041794087671
9175,TGFBR2,1.6444444444444444,0.6817295286533509
9176,TGFBR3,0.0,1.0
9177,TGFBRAP1,0.8735632183908046,1.0
9178,TGM1,inf,0.0739041794087671
9179,TGM2,inf,0.2752293577981668
9180,TGM3,2.689655172413793,0.4765545361875627
9181,TGM5,inf,0.2752293577981668
9182,TGS1,inf,0.2752293577981668
9183,TH,0.0,1.0
9184,THADA,1.8095238095238095,0.614177034255692
9185,THAP1,0.0,1.0
9186,THAP11,0.0,1.0
9187,THAP12,0.0,1.0
9188,THAP3,0.0,1.0
9189,THAP4,inf,0.2752293577981668
9190,THAP5,0.0,1.0
9191,THAP8,inf,0.0739041794087671
9192,THAP9,inf,0.2752293577981668
9193,THBS1,0.0,1.0
9194,THBS2,0.0,0.5597187687558982
9195,THBS3,inf,0.2752293577981668
9196,THEG,0.0,1.0
9197,THEM6,inf,0.2752293577981668
9198,THNSL1,0.0,1.0
9199,THNSL2,2.689655172413793,0.4765545361875627
9200,THOC1,0.0,1.0
9201,THOC2,0.0,0.5597187687558982
9202,THOC3,0.0,1.0
9203,THOC5,inf,0.2752293577981668
9204,THOP1,2.689655172413793,0.4765545361875627
9205,THPO,0.0,1.0
9206,THRA,inf,0.2752293577981668
9207,THSD4,0.0,0.573564090493129
9208,THSD7A,0.2681992337164751,0.27909712473192927
9209,THSD7B,2.75,0.3034880144721127
9210,THUMPD2,2.689655172413793,0.4765545361875627
9211,THY1,inf,0.2752293577981668
9212,THYN1,inf,0.2752293577981668
9213,TIAM1,0.0,1.0
9214,TIAM2,inf,0.0739041794087671
9215,TICAM1,2.689655172413793,0.4765545361875627
9216,TIE1,0.0,1.0
9217,TIFAB,0.0,1.0
9218,TIGAR,0.0,0.5597187687558982
9219,TIGD1,0.0,1.0
9220,TIGD3,0.0,1.0
9221,TIGD7,inf,0.0739041794087671
9222,TIMELESS,0.0,0.5597187687558982
9223,TIMM10B,inf,0.2752293577981668
9224,TIMM13,0.0,1.0
9225,TIMMDC1,0.0,1.0
9226,TIMP1,0.0,1.0
9227,TIMP2,2.689655172413793,0.4765545361875627
9228,TIMP3,0.0,1.0
9229,TINAGL1,0.0,1.0
9230,TIPIN,0.0,1.0
9231,TIPRL,inf,0.2752293577981668
9232,TIRAP,0.0,1.0
9233,TISP43,0.0,1.0
9234,TJAP1,0.0,1.0
9235,TJP1,1.3392857142857142,0.6661147411828027
9236,TJP2,inf,0.0739041794087671
9237,TJP3,1.3275862068965518,1.0
9238,TK2,inf,0.2752293577981668
9239,TKT,0.0,1.0
9240,TKTL1,inf,0.01933941143406981
9241,TKTL2,5.571428571428571,0.1830337153581604
9242,TLCD1,inf,0.2752293577981668
9243,TLCD2,inf,0.2752293577981668
9244,TLE3,0.8735632183908046,1.0
9245,TLE4,1.3275862068965518,1.0
9246,TLK2,inf,0.2752293577981668
