,gain,neutral,loss
AC253572.2,7,84,18
AC253576.1,4,74,31
AC253576.2,4,74,31
AC254562.1,10,92,7
AC254562.2,10,92,7
AC254562.3,10,92,7
AC254629.1,34,71,4
AC254633.1,4,92,13
ACAA1,0,55,54
ACAA2,2,79,28
ACACA,18,89,2
ACACB,3,102,4
ACAD10,3,102,4
ACAD11,27,76,6
ACAD8,6,66,37
ACAD9,23,80,6
ACADL,6,87,16
ACADM,2,92,15
ACADS,3,102,4
ACADSB,1,91,17
ACADVL,7,86,16
ACAN,7,94,8
ACAP1,7,86,16
ACAP2,57,52,0
ACAP2-IT1,57,52,0
ACAP3,8,87,14
ACAT1,7,70,32
ACAT2,6,93,10
ACBD3,28,80,1
ACBD3-AS1,28,80,1
ACBD4,19,90,0
ACBD5,5,89,15
ACBD6,17,91,1
ACBD7,3,89,17
ACCS,10,88,11
ACCSL,10,88,11
ACD,10,93,6
ACE,16,92,1
ACE2,4,84,21
ACE3P,16,92,1
ACER1,4,89,16
ACER2,10,64,35
ACER3,19,66,24
ACHE,34,71,4
ACIN1,15,83,11
ACKR1,16,91,2
ACKR2,0,55,54
ACKR3,4,87,18
ACKR4,27,76,6
ACLY,16,92,1
ACMSD,7,96,6
ACNATP,10,90,9
ACO1,11,72,26
ACO2,10,93,6
ACOD1,12,79,18
ACOT1,23,75,11
ACOT11,2,94,13
ACOT12,1,74,34
ACOT13,6,91,12
ACOT2,16,82,11
ACOT4,16,82,11
ACOT6,16,82,11
ACOT7,6,90,13
ACOT8,15,90,4
ACOT9,3,86,20
ACOX1,13,95,1
ACOX2,1,52,56
ACOX3,3,74,32
ACOXL,10,96,3
ACOXL-AS1,10,96,3
ACP1,11,93,5
ACP2,10,88,11
ACP4,6,96,7
ACP5,7,89,13
ACP6,14,93,2
ACP7,13,89,7
ACPP,26,77,6
ACR,8,91,10
ACRBP,25,78,6
ACRV1,7,71,31
ACSBG1,7,91,11
ACSBG2,4,89,16
ACSF2,18,91,0
ACSF3,9,90,10
ACSL1,3,79,27
ACSL3,2,87,20
ACSL4,18,87,4
ACSL5,1,91,17
ACSL6,2,78,29
ACSM1,4,100,5
ACSM2A,4,100,5
ACSM2B,4,100,5
ACSM3,4,100,5
ACSM4,24,79,6
ACSM5,4,100,5
ACSM5P1,4,100,5
ACSM6,2,90,17
ACSS1,17,87,5
ACSS2,21,85,3
ACSS3,2,101,6
ACTA1,25,83,1
ACTA2,2,88,19
ACTA2-AS1,2,88,19
ACTB,30,78,1
ACTBL2,4,80,25
ACTBP1,4,85,20
ACTBP11,27,81,1
ACTBP12,3,90,16
ACTBP13,0,53,56
ACTBP14,3,95,11
ACTBP2,1,75,33
ACTBP6,41,65,3
ACTBP7,4,95,10
ACTBP8,3,96,10
ACTBP9,1,77,31
ACTC1,3,94,12
ACTG1,9,95,5
ACTG1P1,36,71,2
ACTG1P10,7,85,17
ACTG1P11,6,43,60
ACTG1P12,0,56,53
ACTG1P13,20,78,11
ACTG1P14,15,65,29
ACTG1P15,3,94,12
ACTG1P16,11,90,8
ACTG1P17,6,92,11
ACTG1P18,3,96,10
ACTG1P19,11,90,8
ACTG1P2,6,43,60
ACTG1P20,1,91,17
ACTG1P21,3,91,15
ACTG1P22,13,93,3
ACTG1P23,51,57,1
ACTG1P24,6,85,18
ACTG1P3,17,86,6
ACTG1P4,2,86,21
ACTG1P9,13,89,7
ACTG2,15,93,1
ACTL10,24,83,2
ACTL6A,55,54,0
ACTL6B,34,71,4
ACTL7A,12,88,9
ACTL7B,12,88,9
ACTL8,1,90,18
ACTL9,4,91,14
ACTN1,16,82,11
ACTN1-AS1,16,82,11
ACTN2,26,82,1
ACTN3,27,80,2
ACTN4,15,87,7
ACTN4P1,1,90,18
ACTN4P2,5,93,11
ACTP1,10,96,3
ACTR10,17,81,11
ACTR1A,2,91,16
ACTR1B,13,93,3
ACTR2,14,94,1
ACTR3,11,96,2
ACTR3B,7,83,19
ACTR3BP1,3,54,52
ACTR3BP2,8,101,0
ACTR3BP3,5,100,4
ACTR3BP4,0,92,17
ACTR3BP5,2,94,13
ACTR3BP6,4,83,22
ACTR3C,8,83,18
ACTR3P2,12,88,9
ACTR3P3,20,79,10
ACTR5,14,91,4
ACTR6,3,102,4
ACTR6P1,0,91,18
ACTR8,0,52,57
ACTRT1,18,86,5
ACTRT2,8,88,13
ACTRT3,52,57,0
ACVR1,8,96,5
ACVR1B,4,99,6
ACVR1C,8,96,5
ACVR2A,7,98,4
ACVR2B,0,55,54
ACVR2B-AS1,0,55,54
ACVRL1,4,99,6
ACY1,0,55,54
ACY3,24,82,3
ACYP1,17,82,10
ACYP2,15,92,2
AD000090.1,14,87,8
AD000091.1,11,90,8
AD000671.1,14,87,8
AD000671.2,14,87,8
AD000671.3,14,87,8
AD000813.1,14,87,8
AD000864.1,14,87,8
AD001527.1,14,87,8
AD001527.2,14,87,8
ADA,15,90,4
ADA2,14,85,10
ADAD1,0,91,18
ADAD1P2,2,78,29
ADAD2,9,90,10
ADAL,4,94,11
ADAM10,5,95,9
ADAM11,19,90,0
ADAM12,1,91,17
ADAM15,17,90,2
ADAM17,13,89,7
ADAM18,25,71,13
ADAM19,1,79,29
ADAM1A,3,102,4
ADAM1B,3,102,4
ADAM2,25,71,13
ADAM20,16,82,11
ADAM20P1,16,82,11
ADAM20P2,2,83,24
ADAM20P3,3,78,28
ADAM21,16,82,11
ADAM21P1,16,82,11
ADAM22,31,76,2
ADAM23,7,87,15
ADAM24P,4,72,33
ADAM28,5,72,32
ADAM29,2,84,23
ADAM30,3,84,22
ADAM32,28,68,13
ADAM33,17,86,6
ADAM3A,19,72,18
ADAM3B,9,92,8
ADAM5,26,69,14
ADAM6,19,68,22
ADAM7,5,72,32
ADAM8,3,88,18
ADAM9,25,71,13
ADAMDEC1,5,72,32
ADAMTS1,2,75,32
ADAMTS10,4,91,14
ADAMTS12,40,66,3
ADAMTS13,16,84,9
ADAMTS14,4,93,12
ADAMTS15,8,69,32
ADAMTS16,41,66,2
ADAMTS17,5,96,8
ADAMTS18,11,89,9
ADAMTS19,1,77,31
ADAMTS19-AS1,1,77,31
ADAMTS2,3,77,29
ADAMTS20,3,100,6
ADAMTS3,1,91,17
ADAMTS4,16,91,2
ADAMTS5,2,75,32
ADAMTS6,1,78,30
ADAMTS7,7,91,11
ADAMTS7P1,6,93,10
ADAMTS7P3,7,91,11
ADAMTS7P4,6,93,10
ADAMTS8,8,69,32
ADAMTS9,1,50,58
ADAMTS9-AS1,1,50,58
ADAMTS9-AS2,1,50,58
ADAMTSL1,10,64,35
ADAMTSL2,16,84,9
ADAMTSL3,6,93,10
ADAMTSL4,21,86,2
ADAMTSL4-AS1,21,86,2
ADAMTSL5,3,87,19
ADAP1,30,78,1
ADAP2,16,91,2
ADAR,17,90,2
ADARB1,3,74,32
ADARB2,3,86,20
ADARB2-AS1,3,86,20
ADAT1,11,90,8
ADAT2,4,99,6
ADAT3,3,87,19
ADCK1,16,82,11
ADCK2,9,82,18
ADCK5,47,60,2
ADCY1,24,85,0
ADCY10,18,88,3
ADCY10P1,12,90,7
ADCY2,41,66,2
ADCY3,18,88,3
ADCY4,14,84,11
ADCY5,23,77,9
ADCY6,3,99,7
ADCY7,13,88,8
ADCY8,47,61,1
ADCY9,5,99,5
ADCYAP1,23,82,4
ADCYAP1R1,26,82,1
ADD1,3,75,31
ADD2,15,93,1
ADD3,3,89,17
ADD3-AS1,3,89,17
ADGB,4,99,6
ADGRA1,3,88,18
ADGRA1-AS1,3,88,18
ADGRA2,20,76,13
ADGRA3,4,74,31
ADGRB1,46,61,2
ADGRB2,4,93,12
ADGRB3,5,93,11
ADGRD1,5,98,6
ADGRD1-AS1,5,98,6
ADGRD2,12,88,9
ADGRE1,3,89,17
ADGRE2,10,91,8
ADGRE3,10,91,8
ADGRE4P,3,88,18
ADGRE5,9,91,9
ADGRF1,13,89,7
ADGRF2,12,90,7
ADGRF3,18,88,3
ADGRF4,12,90,7
ADGRF5,13,89,7
ADGRF5P1,8,82,19
ADGRF5P2,12,73,24
ADGRG1,12,91,6
ADGRG2,4,84,21
ADGRG3,12,91,6
ADGRG4,18,88,3
ADGRG5,12,90,7
ADGRG6,5,98,6
ADGRG7,21,79,9
ADGRL1,11,89,9
ADGRL2,1,93,15
ADGRL3,2,87,20
ADGRL3-AS1,2,86,21
ADGRL4,1,93,15
ADGRV1,1,74,34
ADH1A,1,91,17
ADH1B,0,91,18
ADH1C,0,91,18
ADH4,0,91,18
ADH5,0,92,17
ADH5P2,1,93,15
ADH5P3,24,84,1
ADH5P4,8,91,10
ADH6,0,91,18
ADH7,1,90,18
ADHFE1,39,68,2
ADI1,10,93,6
ADI1P1,14,91,4
ADI1P2,49,59,1
ADI1P3,3,99,7
ADIG,14,91,4
ADIPOQ,54,55,0
ADIPOQ-AS1,54,55,0
ADIPOR1,20,88,1
ADIPOR1P1,4,88,17
ADIPOR1P2,18,80,11
ADIPOR2,25,78,6
ADIRF,3,88,18
ADIRF-AS1,3,88,18
ADK,4,92,13
ADM,7,82,20
ADM2,8,91,10
ADM5,7,96,6
ADNP,15,91,3
ADNP-AS1,15,91,3
ADNP2,1,75,33
ADO,5,91,13
ADORA1,21,87,1
ADORA2A,13,89,7
ADORA2A-AS1,13,89,7
ADORA2B,7,82,20
ADORA2BP1,24,82,3
ADORA3,1,86,22
ADPGK,6,93,10
ADPGK-AS1,6,93,10
ADPRH,20,79,10
ADPRHL1,12,79,18
ADPRHL2,4,94,11
ADPRM,6,85,18
ADRA1A,5,74,30
ADRA1B,1,79,29
ADRA1D,16,87,6
ADRA2A,3,89,17
ADRA2B,13,93,3
ADRA2C,3,75,31
ADRB1,1,91,17
ADRB2,1,80,28
ADRB3,21,76,12
ADRM1,14,90,5
ADSL,10,92,7
ADSS,27,81,1
ADSSL1,22,76,11
ADTRP,7,91,11
AEBP1,25,84,0
AEBP2,19,85,5
AEN,6,94,9
AF001548.1,5,100,4
AF001548.2,5,100,4
AF001548.3,6,99,4
AF001550.1,5,100,4
AF001550.2,5,100,4
AF003529.1,18,88,3
AF013593.1,18,87,4
AF015262.1,1,76,32
AF015720.1,1,76,32
AF038458.1,14,87,8
AF038458.2,14,87,8
AF038458.3,14,87,8
AF064858.1,1,77,31
AF064858.2,1,77,31
AF064860.1,1,77,31
AF064860.2,1,77,31
AF064866.1,1,77,31
AF067845.1,4,64,41
AF067845.2,4,64,41
AF067845.4,4,64,41
AF067845.5,4,64,41
AF096876.1,1,75,33
AF099810.1,15,82,12
AF106564.1,5,72,32
AF107885.1,16,83,10
AF107885.2,16,83,10
AF111167.1,17,82,10
AF111167.2,16,83,10
AF111169.1,16,82,11
AF111169.2,16,82,11
AF111169.3,16,82,11
AF111169.4,16,82,11
AF117829.1,41,65,3
AF117829.2,41,65,3
AF121897.1,1,76,32
AF121898.1,42,64,3
AF123462.1,17,79,13
AF124730.1,2,74,33
AF127577.1,3,77,29
AF127577.2,3,77,29
AF127577.3,3,77,29
AF127577.4,3,77,29
AF127577.5,3,77,29
AF127577.6,3,77,29
AF127936.1,3,77,29
AF127936.2,3,77,29
AF129075.1,2,74,33
AF129075.2,2,74,33
AF129075.3,2,74,33
AF129408.1,1,78,30
AF130359.1,4,75,30
AF130417.1,3,77,29
AF131215.1,3,72,34
AF131215.2,3,72,34
AF131215.3,3,71,35
AF131215.4,3,72,34
AF131215.5,3,72,34
AF131215.6,3,72,34
AF131215.7,3,72,34
AF131216.1,3,71,35
AF131216.2,3,71,35
AF131216.3,3,71,35
AF131216.4,3,71,35
AF131216.5,3,71,35
AF146191.1,6,79,24
AF165147.1,1,74,34
AF178030.1,48,58,3
AF181450.1,41,66,2
AF186190.1,48,60,1
AF186192.1,47,60,2
AF186192.2,47,60,2
AF186192.3,47,60,2
AF186996.1,24,78,7
AF186996.2,24,78,7
AF186996.3,24,78,7
AF196969.1,6,84,19
AF196972.1,6,84,19
AF201337.1,38,69,2
AF212831.1,4,75,30
AF213884.1,0,92,17
AF213884.2,0,92,17
AF213884.3,0,92,17
AF228727.1,46,62,1
AF228730.1,6,66,37
AF228730.2,3,69,37
AF228730.3,4,66,39
AF228730.4,5,66,38
AF228730.5,3,69,37
AF228730.6,5,66,38
AF230666.1,50,58,1
AF230666.2,49,58,2
AF233439.1,3,69,37
AF233439.2,3,69,37
AF233439.3,3,69,37
AF235103.1,46,61,2
AF235103.2,49,58,2
AF235103.3,47,60,2
AF238378.1,3,69,37
AF240627.1,2,76,31
AF241725.1,2,77,30
AF241726.1,2,88,19
AF241726.2,2,88,19
AF241728.1,4,86,19
AF241728.2,4,86,19
AF246928.1,4,76,29
AF250324.1,5,77,27
AF254982.1,3,71,35
AF254983.1,2,68,39
AF254983.2,1,65,43
AF274573.1,18,87,4
AF274853.1,18,88,3
AF274858.1,19,87,3
AF279873.1,10,77,22
AF279873.2,10,77,22
AF279873.3,10,77,22
AF279873.4,9,77,23
AF287957.1,3,69,37
AF305872.1,49,59,1
AF305872.2,49,59,1
AFAP1,4,74,31
AFAP1-AS1,3,75,31
AFAP1L1,1,80,28
AFAP1L2,1,90,18
AFDN,7,94,8
AFDN-DT,7,94,8
AFF1,2,91,16
AFF2,18,85,6
AFF2-IT1,18,85,6
AFF3,13,93,3
AFF4,2,78,29
AFG1L,3,96,10
AFG3L1P,10,89,10
AFG3L2,17,86,6
AFG3L2P1,20,80,9
AFM,3,89,17
AFMID,14,92,3
AFP,3,89,17
AFTPH,14,94,1
AGA,1,83,25
AGAP1,4,86,19
AGAP1-IT1,4,86,19
AGAP10P,2,95,12
AGAP11,3,88,18
AGAP12P,4,95,10
AGAP13P,3,96,10
AGAP14P,2,95,12
AGAP2,4,101,4
AGAP2-AS1,4,101,4
AGAP3,8,83,18
AGAP4,2,95,12
AGAP5,5,92,12
AGAP6,2,97,10
AGAP7P,2,95,12
AGAP9,4,96,9
AGBL1,5,93,11
AGBL1-AS1,5,93,11
AGBL2,9,89,11
AGBL3,7,85,17
AGBL4,2,96,11
AGBL4-IT1,2,96,11
AGBL5,18,88,3
AGBL5-AS1,18,88,3
AGBL5-IT1,18,88,3
AGER,6,92,11
AGFG1,4,85,20
AGFG2,34,71,4
AGGF1,1,75,33
AGGF1P1,5,77,27
AGGF1P10,7,98,4
AGGF1P2,3,91,15
AGGF1P3,0,51,58
AGGF1P4,4,94,11
AGGF1P5,4,94,11
AGGF1P6,4,95,10
AGGF1P7,4,95,10
AGGF1P8,4,94,11
AGGF1P9,4,94,11
AGK,9,83,17
AGKP1,6,44,59
AGL,3,88,18
AGMAT,3,92,14
AGMO,29,79,1
AGO1,4,94,11
AGO2,47,61,1
AGO3,5,93,11
AGO4,4,94,11
AGPAT1,6,92,11
AGPAT2,17,82,10
AGPAT3,2,75,32
AGPAT4,5,95,9
AGPAT4-IT1,5,95,9
AGPAT5,3,69,37
AGPAT5P1,5,51,53
AGPS,15,90,4
AGR2,29,79,1
AGR3,29,79,1
AGRN,7,87,15
AGRP,10,93,6
AGT,26,82,1
AGTPBP1,10,89,10
AGTR1,42,65,2
AGTR2,19,86,4
AGTRAP,4,92,13
AGXT,5,86,18
AGXT2,40,67,2
AHCTF1,27,79,3
AHCY,22,84,3
AHCYL1,1,86,22
AHCYL2,9,85,15
AHCYP2,14,86,9
AHCYP3,10,95,4
AHCYP4,8,95,6
AHCYP5,13,91,5
AHCYP7,5,94,10
AHCYP8,26,80,3
AHDC1,2,91,16
AHI1,4,99,6
AHNAK,12,92,5
AHNAK2,22,77,10
AHR,29,79,1
AHRR,41,66,2
AHSA1,16,82,11
AHSA2P,15,93,1
AHSG,54,55,0
AHSP,6,100,3
AICDA,24,78,7
AIDA,26,82,1
AIF1,6,92,11
AIF1L,14,87,8
AIFM1,18,86,5
AIFM1P1,3,89,17
AIFM2,4,93,12
AIFM3,20,81,8
AIG1,4,98,7
AIG1P1,39,68,2
AIM2,16,91,2
AIMP1,0,92,17
AIMP1P1,17,86,6
AIMP1P2,18,87,4
AIMP2,29,79,1
AIP,25,81,3
AIPL1,7,87,15
AIRE,2,76,31
AIRN,6,94,9
AJ003147.1,4,99,6
AJ003147.2,4,99,6
AJ003147.3,4,99,6
AJ006995.1,1,75,33
AJ009632.1,3,76,30
AJ009632.2,4,77,28
AJ011931.1,3,75,31
AJ011931.2,3,75,31
AJ011932.1,3,75,31
AJ239318.1,3,80,26
AJ239321.1,2,81,26
AJ239322.1,6,97,6
AJ239322.2,6,97,6
AJ239328.1,3,74,32
AJ271736.1,5,73,31
AJAP1,5,90,14
AJM1,16,83,10
AJUBA,15,83,11
AK1,13,88,8
AK2,4,93,12
AK2P2,17,91,1
AK3,13,65,31
AK3P2,46,61,2
AK3P3,28,80,1
AK3P4,1,75,33
AK3P5,4,91,14
AK4,2,94,13
AK4P1,17,90,2
AK4P2,5,81,23
AK4P3,21,84,4
AK4P4,14,64,31
AK4P5,3,96,10
AK4P6,2,87,20
AK5,1,92,16
AK6,1,77,31
AK6P1,21,85,3
AK6P2,6,97,6
AK7,19,81,9
AK8,15,85,9
AK9,3,96,10
AKAIN1,21,85,3
AKAP1,16,91,2
AKAP10,13,81,15
AKAP11,3,78,28
AKAP12,5,96,8
AKAP13,6,93,10
AKAP14,19,86,4
AKAP17A,3,61,45
AKAP17BP,19,85,5
AKAP2,12,89,8
AKAP3,25,78,6
AKAP4,5,84,20
AKAP5,19,79,11
AKAP6,20,80,9
AKAP7,4,98,7
AKAP8,10,91,8
AKAP8L,10,91,8
AKAP8P1,11,68,30
AKAP9,34,73,2
AKIP1,5,82,22
AKIRIN1,7,91,11
AKIRIN1P1,2,100,7
AKIRIN1P2,12,88,9
AKIRIN2,4,95,10
AKIRIN2P1,1,88,20
AKNA,12,89,8
AKNAD1,3,84,22
AKR1A1,4,94,11
AKR1B1,8,84,17
AKR1B10,8,84,17
AKR1B10P1,4,93,12
AKR1B10P2,1,74,34
AKR1B15,8,84,17
AKR1B1P1,27,81,1
AKR1B1P2,0,51,58
AKR1B1P3,7,82,20
AKR1B1P4,7,76,26
AKR1B1P6,19,86,4
AKR1B1P7,11,87,11
AKR1B1P8,19,86,4
AKR1C1,4,88,17
AKR1C2,6,86,17
AKR1C3,6,86,17
AKR1C4,4,87,18
AKR1C5P,6,85,18
AKR1C6P,3,89,17
AKR1C7P,3,88,18
AKR1C8P,4,87,18
AKR1D1,8,84,17
AKR1D1P1,18,88,3
AKR1E2,3,88,18
AKR7A2,1,91,17
AKR7A2P1,2,84,23
AKR7A3,1,91,17
AKR7L,1,91,17
AKT1,22,76,11
AKT1S1,7,95,7
AKT2,9,93,7
AKT3,27,81,1
AKT3-IT1,27,81,1
AKTIP,14,89,6
AL008582.1,10,93,6
AL008626.1,18,88,3
AL008627.1,6,93,10
AL008628.1,8,94,7
AL008629.1,18,87,4
AL008633.1,19,85,5
AL008635.1,13,90,6
AL008636.1,9,92,8
AL008638.1,14,87,8
AL008638.2,14,86,9
AL008638.3,15,85,9
AL008638.4,15,85,9
AL008638.5,15,85,9
AL008638.6,14,87,8
AL008707.1,17,87,5
AL008718.1,9,92,8
AL008718.2,9,92,8
AL008718.3,9,92,8
AL008719.1,16,88,5
AL008720.1,8,93,8
AL008721.1,14,90,5
AL008721.2,14,90,5
AL008723.1,16,88,5
AL008723.2,16,88,5
AL008725.1,16,89,4
AL008726.1,15,90,4
AL008727.1,4,98,7
AL008729.1,7,91,11
AL008729.2,7,91,11
AL008730.1,2,97,10
AL008733.1,8,88,13
AL008987.1,11,89,9
AL009028.1,10,90,9
AL009031.1,6,92,11
AL009048.1,18,86,5
AL009050.1,14,90,5
AL009172.1,4,85,20
AL009174.1,18,88,3
AL009176.1,8,93,8
AL009177.1,7,91,11
AL009178.1,7,94,8
AL009178.2,7,94,8
AL009178.3,7,94,8
AL009179.1,7,93,9
AL009179.2,7,93,9
AL009179.3,7,93,9
AL009181.1,3,92,14
AL009183.1,6,90,13
AL020989.1,4,85,20
AL020991.1,9,84,16
AL020993.1,11,91,7
AL020994.1,14,86,9
AL020994.2,14,86,9
AL020994.3,14,86,9
AL020995.1,4,93,12
AL020996.1,1,91,17
AL020996.2,1,91,17
AL020996.3,1,91,17
AL020997.1,2,91,16
AL020997.2,2,91,16
AL020997.3,2,91,16
AL020997.4,2,91,16
AL020997.5,2,91,16
AL020998.1,2,90,17
AL021026.1,18,88,3
AL021068.1,18,88,3
AL021153.1,14,86,9
AL021154.1,1,91,17
AL021155.1,4,92,13
AL021155.2,4,92,13
AL021308.1,17,87,5
AL021328.1,9,88,12
AL021331.1,7,93,9
AL021368.1,12,93,4
AL021368.2,12,93,4
AL021368.3,12,93,4
AL021368.4,12,93,4
AL021368.5,12,93,4
AL021391.1,8,93,8
AL021392.1,8,93,8
AL021393.1,17,88,4
AL021395.1,14,91,4
AL021396.1,16,87,6
AL021397.1,19,87,3
AL021407.1,7,91,11
AL021407.2,6,92,11
AL021407.3,7,91,11
AL021408.1,4,99,6
AL021408.2,4,99,6
AL021546.1,3,102,4
AL021578.1,15,90,4
AL021707.1,11,91,7
AL021707.2,11,91,7
AL021707.3,11,91,7
AL021707.4,11,91,7
AL021707.5,11,91,7
AL021707.6,11,91,7
AL021707.7,11,91,7
AL021707.8,11,91,7
AL021707.9,11,91,7
AL021807.1,7,93,9
AL021808.1,7,93,9
AL021877.1,13,90,6
AL021877.2,13,90,6
AL021878.2,10,92,7
AL021879.1,16,87,6
AL021917.1,6,92,11
AL021918.1,7,93,9
AL021918.2,7,93,9
AL021918.3,7,93,9
AL021918.4,7,93,9
AL021918.5,7,93,9
AL021920.1,2,91,16
AL021920.2,2,92,15
AL021920.3,2,93,14
AL021921.1,4,90,15
AL021937.1,16,88,5
AL021937.2,16,88,5
AL021937.3,16,88,5
AL021937.4,16,88,5
AL021939.1,5,98,6
AL021940.1,19,87,3
AL021978.1,6,92,11
AL021997.1,7,93,9
AL021997.2,7,93,9
AL021997.3,7,93,9
AL022067.1,4,95,10
AL022068.1,7,92,10
AL022069.1,7,92,10
AL022069.2,7,92,10
AL022069.3,7,92,10
AL022097.1,9,89,11
AL022098.1,7,91,11
AL022099.1,14,88,7
AL022100.1,19,87,3
AL022100.2,18,87,4
AL022151.1,15,88,6
AL022154.1,11,91,7
AL022157.1,9,87,13
AL022161.1,15,88,6
AL022162.1,18,86,5
AL022163.1,3,86,20
AL022170.1,6,92,11
AL022237.1,10,92,7
AL022238.1,10,92,7
AL022238.2,10,92,7
AL022238.3,10,92,7
AL022238.4,10,92,7
AL022310.1,18,87,4
AL022311.1,12,90,7
AL022312.1,10,91,8
AL022313.1,11,91,7
AL022313.2,12,90,7
AL022313.3,11,91,7
AL022313.4,11,91,7
AL022314.1,11,91,7
AL022315.1,11,91,7
AL022316.1,10,92,7
AL022318.1,10,92,7
AL022318.2,10,92,7
AL022318.4,10,92,7
AL022318.5,11,91,7
AL022319.1,10,91,8
AL022322.1,11,91,7
AL022322.2,11,91,7
AL022323.1,13,89,7
AL022323.2,12,90,7
AL022323.3,12,90,7
AL022323.4,12,90,7
AL022323.5,12,90,7
AL022324.1,14,90,5
AL022324.2,14,90,5
AL022324.3,14,90,5
AL022324.4,14,90,5
AL022326.1,10,91,8
AL022326.2,10,91,8
AL022328.1,8,92,9
AL022328.2,8,92,9
AL022328.3,8,92,9
AL022328.4,8,92,9
AL022329.1,14,89,6
AL022329.2,15,88,6
AL022329.3,15,88,6
AL022331.1,16,87,6
AL022332.1,14,90,5
AL022332.2,14,90,5
AL022334.1,13,90,6
AL022334.2,13,90,6
AL022337.1,15,86,8
AL022341.1,4,98,7
AL022341.2,4,98,7
AL022342.1,15,90,4
AL022344.1,2,97,10
AL022345.1,3,96,10
AL022345.2,3,96,10
AL022345.3,3,96,10
AL022345.4,2,97,10
AL022393.1,7,93,9
AL022394.1,13,91,5
AL022396.1,7,91,11
AL022397.1,25,81,3
AL022400.1,19,84,6
AL022401.1,11,91,7
AL022476.1,10,92,7
AL022578.1,4,85,20
AL022718.1,17,87,5
AL022721.1,8,93,8
AL022722.1,2,99,8
AL022722.2,2,99,8
AL022724.1,7,91,11
AL022724.2,7,91,11
AL022725.1,9,89,11
AL022726.1,7,92,10
AL023280.1,12,91,6
AL023283.1,4,99,6
AL023284.1,4,99,6
AL023284.2,4,99,6
AL023284.3,4,99,6
AL023284.4,4,99,6
AL023495.1,18,88,3
AL023553.1,10,93,6
AL023574.1,3,87,19
AL023581.1,4,98,7
AL023581.2,4,98,7
AL023583.1,7,91,11
AL023584.1,4,98,7
AL023584.2,4,98,7
AL023653.1,18,86,5
AL023693.1,4,99,6
AL023754.1,23,83,3
AL023754.2,23,82,4
AL023755.1,18,87,4
AL023773.1,17,89,3
AL023773.2,16,89,4
AL023775.1,7,93,9
AL023775.2,7,92,10
AL023802.1,9,92,8
AL023803.1,14,91,4
AL023803.2,14,91,4
AL023803.3,14,91,4
AL023806.1,4,99,6
AL023806.2,4,99,6
AL023806.3,4,99,6
AL023806.4,4,99,6
AL023807.1,6,93,10
AL023875.1,2,86,21
AL023877.1,19,86,4
AL023881.1,5,97,7
AL023882.1,4,98,7
AL023913.1,15,88,6
AL023973.1,9,92,8
AL024474.1,5,98,6
AL024474.2,5,98,6
AL024493.1,11,91,7
AL024495.1,14,90,5
AL024497.1,4,99,6
AL024497.2,4,99,6
AL024498.1,7,91,11
AL024498.2,7,91,11
AL024507.1,3,96,10
AL024507.2,3,96,10
AL024508.1,4,99,6
AL024508.2,4,99,6
AL024509.1,6,91,12
AL024509.2,6,91,12
AL030996.1,17,87,5
AL031003.1,4,99,6
AL031005.1,2,90,17
AL031005.2,2,90,17
AL031008.1,4,98,7
AL031009.1,4,98,7
AL031055.1,15,90,4
AL031056.1,4,97,8
AL031056.2,4,97,8
AL031058.1,7,91,11
AL031073.1,17,89,3
AL031073.2,17,88,4
AL031118.1,7,93,9
AL031119.1,4,99,6
AL031121.1,6,93,10
AL031121.2,6,93,10
AL031121.3,6,93,10
AL031123.1,7,91,11
AL031123.2,7,91,11
AL031123.3,7,91,11
AL031123.4,7,91,11
AL031123.5,7,91,11
AL031133.1,4,97,8
AL031183.1,19,86,4
AL031186.1,17,88,4
AL031229.1,7,93,9
AL031258.1,4,98,7
AL031259.1,10,97,2
AL031274.1,18,88,3
AL031275.1,18,87,4
AL031280.1,1,91,17
AL031281.1,2,90,17
AL031281.2,2,90,17
AL031281.3,2,90,17
AL031282.1,8,88,13
AL031282.2,8,88,13
AL031283.1,3,92,14
AL031283.2,3,92,14
AL031283.3,3,92,14
AL031284.1,1,92,16
AL031289.1,7,91,11
AL031289.2,7,91,11
AL031290.1,17,88,4
AL031291.1,4,92,13
AL031293.1,4,91,14
AL031313.1,11,89,9
AL031315.1,8,93,8
AL031320.1,4,99,6
AL031320.2,4,99,6
AL031386.1,18,87,4
AL031428.1,1,91,17
AL031428.2,2,90,17
AL031429.1,1,93,15
AL031429.2,1,93,15
AL031430.1,4,93,12
AL031432.1,1,92,16
AL031432.2,2,91,16
AL031432.3,1,92,16
AL031432.4,1,92,16
AL031432.5,1,92,16
AL031575.1,1,86,22
AL031577.1,7,93,9
AL031577.2,7,94,8
AL031584.1,4,85,20
AL031584.2,4,85,20
AL031587.1,11,91,7
AL031587.2,11,91,7
AL031587.3,11,91,7
AL031587.4,11,91,7
AL031587.5,11,91,7
AL031590.1,10,91,8
AL031593.1,9,92,8
AL031595.1,9,92,8
AL031595.2,9,92,8
AL031595.3,9,92,8
AL031597.1,8,92,9
AL031598.1,4,98,7
AL031599.1,18,87,4
AL031600.1,4,98,7
AL031600.2,4,98,7
AL031600.3,4,98,7
AL031601.1,4,97,8
AL031601.2,4,96,9
AL031602.1,4,93,12
AL031602.2,4,93,12
AL031651.1,16,89,4
AL031651.2,15,90,4
AL031656.1,14,90,5
