,gain,neutral,loss
DUSP15,13,91,5
DUSP16,7,79,23
DUSP18,6,77,26
DUSP19,5,100,4
DUSP2,9,99,1
DUSP21,22,81,6
DUSP22,18,89,2
DUSP23,56,51,2
DUSP26,7,70,32
DUSP27,50,58,1
DUSP28,3,99,7
DUSP3,23,83,3
DUSP4,4,68,37
DUSP5,5,85,19
DUSP6,9,92,8
DUSP7,0,78,31
DUSP8,6,90,13
DUSP9,39,66,4
DUT,3,75,31
DUX4,4,89,16
DUXA,6,83,20
DUXB,14,78,17
DVL1,8,91,10
DVL2,2,65,42
DVL3,12,86,11
DXO,14,91,4
DYDC1,4,89,16
DYDC2,4,89,16
DYM,2,69,38
DYNAP,1,70,38
DYNC1H1,14,92,3
DYNC1I1,18,88,3
DYNC1I2,5,99,5
DYNC1LI1,1,80,28
DYNC1LI2,15,81,13
DYNC2H1,10,91,8
DYNC2LI1,6,101,2
DYNLL1,9,90,10
DYNLL2,26,80,3
DYNLRB1,17,86,6
DYNLRB2,12,77,20
DYNLT1,4,78,27
DYNLT3,18,82,9
DYRK1A,9,88,12
DYRK1B,10,85,14
DYRK2,14,91,4
DYRK3,48,60,1
DYRK4,10,80,19
DYSF,4,104,1
DYTN,3,101,5
DYX1C1,3,77,29
DZANK1,10,84,15
DZIP1,7,77,25
DZIP1L,14,83,12
DZIP3,11,86,12
E2F1,13,89,7
E2F2,6,91,12
E2F3,14,89,6
E2F4,15,81,13
E2F5,32,73,4
E2F6,4,103,2
E2F7,9,91,9
E2F8,9,95,5
E4F1,24,81,4
EAF1,1,79,29
EAF2,12,85,12
EAPP,37,72,0
EARS2,23,82,4
EBAG9,43,65,1
EBF1,20,80,9
EBF2,3,68,38
EBF3,3,89,17
EBF4,10,85,14
EBI3,5,80,24
EBLN1,6,95,8
EBLN2,2,79,28
EBNA1BP2,11,92,6
EBP,25,79,5
EBPL,2,70,37
ECD,5,90,14
ECE1,6,92,11
ECE2,12,86,11
ECEL1,5,98,6
ECH1,8,88,13
ECHDC1,4,78,27
ECHDC2,6,91,12
ECHDC3,6,94,9
ECHS1,3,90,16
ECI1,24,82,3
ECI2,13,91,5
ECM1,60,48,1
ECM2,2,82,25
ECSCR,10,87,12
ECSIT,3,80,26
ECT2,13,89,7
ECT2L,4,80,25
EDA,23,79,7
EDA2R,23,80,6
EDAR,7,99,3
EDARADD,48,59,2
EDC3,3,78,28
EDC4,16,81,12
EDDM3A,18,84,7
EDDM3B,18,84,7
EDEM1,0,80,29
EDEM2,19,87,3
EDEM3,47,61,1
EDF1,1,87,21
EDIL3,9,84,16
EDN1,12,92,5
EDN2,12,91,6
EDN3,25,79,5
EDNRA,6,92,11
EDNRB,3,77,29
EDRF1,3,89,17
EEA1,11,90,8
EED,12,93,4
EEF1A1,3,81,25
EEF1A2,30,77,2
EEF1AKMT1,4,62,43
EEF1B2,3,101,5
EEF1D,39,68,2
EEF1E1,12,94,3
EEF1G,6,96,7
EEF2,5,80,24
EEF2K,24,81,4
EEF2KMT,24,83,2
EEFSEC,12,84,13
EEPD1,43,64,2
EFCAB1,18,83,8
EFCAB10,18,88,3
EFCAB11,16,90,3
EFCAB12,13,84,12
EFCAB13,24,82,3
EFCAB14,7,91,11
EFCAB2,47,60,2
EFCAB3,27,80,2
EFCAB5,18,84,7
EFCAB6,3,75,31
EFCAB7,6,87,16
EFCAB8,14,88,7
EFCAB9,24,77,8
EFCC1,12,84,13
EFEMP1,2,106,1
EFEMP2,15,91,3
EFHB,0,80,29
EFHC1,11,93,5
EFHC2,23,80,6
EFHD1,5,98,6
EFHD2,9,86,14
EFL1,3,77,29
EFNA1,58,50,1
EFNA2,4,79,26
EFNA3,58,50,1
EFNA4,58,50,1
EFNA5,9,83,17
EFNB1,23,79,7
EFNB2,6,78,25
EFNB3,2,66,41
EFR3A,41,66,2
EFR3B,4,103,2
EFS,19,84,6
EFTUD2,22,84,3
EGF,3,92,14
EGFL6,22,79,8
EGFL7,1,88,20
EGFL8,14,91,4
EGFLAM,39,70,0
EGFR,38,69,2
EGLN1,48,59,2
EGLN2,8,86,15
EGLN3,36,73,0
EGR1,8,88,13
EGR2,3,91,15
EGR3,3,68,38
EGR4,5,103,1
EHBP1,6,102,1
EHBP1L1,16,91,2
EHD1,10,93,6
EHD2,4,84,21
EHD3,4,103,2
EHD4,2,73,34
EHF,9,93,7
EHHADH,11,86,12
EHMT1,2,87,20
EHMT2,14,91,4
EI24,11,88,10
EID1,3,75,31
EID2,10,85,14
EID2B,10,85,14
EID3,11,91,7
EIF1,24,82,3
EIF1AD,15,91,3
EIF1AX,23,78,8
EIF1AY,13,42,54
EIF1B,0,80,29
EIF2A,12,86,11
EIF2AK1,47,60,2
EIF2AK2,4,104,1
EIF2AK3,4,104,1
EIF2AK4,2,71,36
EIF2B1,9,91,9
EIF2B2,12,93,4
EIF2B3,12,90,7
EIF2B4,4,105,0
EIF2B5,12,86,11
EIF2D,48,60,1
EIF2S1,13,92,4
EIF2S2,15,88,6
EIF2S3,20,81,8
EIF2S3L,10,77,22
EIF3A,4,88,17
EIF3B,45,62,2
EIF3C,23,85,1
EIF3CL,23,84,2
EIF3D,1,77,31
EIF3E,43,65,1
EIF3F,7,94,8
EIF3G,4,80,25
EIF3H,39,68,2
EIF3I,11,90,8
EIF3J,3,73,33
EIF3K,9,88,12
EIF3L,2,77,30
EIF3M,9,94,6
EIF4A1,2,65,42
EIF4A2,11,86,12
EIF4A3,26,78,5
EIF4B,8,93,8
EIF4E,2,92,15
EIF4E1B,19,82,8
EIF4E2,5,98,6
EIF4E3,4,77,28
EIF4EBP1,10,70,29
EIF4EBP2,5,89,15
EIF4EBP3,10,87,12
EIF4ENIF1,7,74,28
EIF4G1,12,86,11
EIF4G2,8,93,8
EIF4G3,6,92,11
EIF4H,23,82,4
EIF5,15,91,3
EIF5A,2,65,42
EIF5A2,14,87,8
EIF5AL1,4,89,16
EIF5B,7,100,2
EIF6,19,87,3
ELAC1,1,68,40
ELAC2,1,68,40
ELANE,4,80,25
ELAVL1,5,77,27
ELAVL2,3,65,41
ELAVL3,3,81,25
ELAVL4,7,89,13
ELF1,1,69,39
ELF2,3,93,13
ELF3,49,59,1
ELF4,35,68,6
ELF5,9,94,6
ELFN1,45,62,2
ELFN2,2,76,31
ELK1,23,81,5
ELK3,10,91,8
ELK4,48,60,1
ELL,5,80,24
ELL2,10,82,17
ELL3,3,73,33
ELMO1,43,64,2
ELMO2,15,87,7
ELMO3,15,81,13
ELMOD1,7,92,10
ELMOD2,4,93,12
ELMOD3,4,105,0
ELMSAN1,13,92,4
ELN,24,81,4
ELOA,6,91,12
ELOA2,2,68,39
ELOA3,2,68,39
ELOA3B,2,68,39
ELOA3C,3,67,39
ELOA3D,3,67,39
ELOB,24,82,3
ELOC,30,76,3
ELOF1,3,80,26
ELOVL1,11,92,6
ELOVL2,10,94,5
ELOVL3,5,84,20
ELOVL4,1,80,28
ELOVL5,9,95,5
ELOVL6,3,92,14
ELOVL7,8,88,13
ELP2,2,78,29
ELP3,4,69,36
ELP4,9,93,7
ELP5,2,65,42
ELP6,0,78,31
ELSPBP1,4,83,22
EMB,17,85,7
EMC1,7,90,12
EMC10,3,84,22
EMC2,43,65,1
EMC3,1,79,29
EMC4,3,68,38
EMC6,4,64,41
EMC7,2,69,38
EMC8,12,75,22
EMC9,18,87,4
EMCN,2,92,15
EMD,44,61,4
EME1,28,79,2
EME2,25,81,3
EMG1,13,76,20
EMID1,5,77,27
EMILIN1,4,104,1
EMILIN2,9,80,20
EMILIN3,15,86,8
EML1,13,93,3
EML2,2,88,19
EML3,6,96,7
EML4,7,101,1
EML5,15,91,3
EML6,4,103,2
EMP1,6,78,25
EMP2,26,80,3
EMP3,4,84,21
EMSY,16,90,3
EMX1,5,103,1
EMX2,5,87,17
EN1,4,102,3
EN2,19,85,5
ENAH,45,63,1
ENAM,7,96,6
ENC1,7,86,16
ENDOD1,15,89,5
ENDOG,2,86,21
ENDOU,8,95,6
ENDOV,27,77,5
ENG,2,87,20
ENGASE,26,78,5
ENHO,5,86,18
ENKD1,16,81,12
ENKUR,5,96,8
ENO1,7,90,12
ENO2,13,76,20
ENO3,3,66,40
ENO4,5,86,18
ENOPH1,5,94,10
ENOSF1,9,79,21
ENOX1,3,69,37
ENOX2,36,67,6
ENPEP,3,92,14
ENPP1,3,80,26
ENPP2,40,67,2
ENPP3,3,81,25
ENPP4,11,93,5
ENPP5,11,93,5
ENPP6,4,87,18
ENPP7,28,77,4
ENSA,60,48,1
ENTHD1,3,79,27
ENTPD1,4,86,19
ENTPD2,1,88,20
ENTPD3,0,80,29
ENTPD4,3,69,37
ENTPD5,13,92,4
ENTPD6,9,89,11
ENTPD7,5,84,20
ENTPD8,2,87,20
ENY2,43,65,1
EOGT,2,79,28
EOMES,1,79,29
EP300,3,78,28
EP400,8,92,9
EP400NL,8,92,9
EPAS1,4,104,1
EPB41,7,93,9
EPB41L1,16,89,4
EPB41L2,3,81,25
EPB41L3,6,82,21
EPB41L4A,8,84,17
EPB41L4B,2,83,24
EPB41L5,4,102,3
EPB42,3,73,33
EPC1,6,98,5
EPC2,4,100,5
EPCAM,4,104,1
EPDR1,43,64,2
EPG5,2,69,38
EPGN,6,97,6
EPHA1,16,90,3
EPHA10,11,91,7
EPHA2,9,86,14
EPHA3,2,87,20
EPHA4,3,101,5
EPHA5,7,95,7
EPHA6,6,90,13
EPHA7,1,79,29
EPHA8,7,90,12
EPHB1,12,84,13
EPHB2,6,91,12
EPHB3,11,86,12
EPHB4,19,88,2
EPHB6,17,89,3
EPHX1,45,63,1
EPHX2,3,68,38
EPHX3,3,79,27
EPHX4,3,85,21
EPM2A,4,79,26
EPM2AIP1,0,80,29
EPN1,6,84,19
EPN2,6,70,33
EPN3,28,79,2
EPO,19,88,2
EPOP,25,79,5
EPOR,3,81,25
EPPIN,14,87,8
EPPK1,39,69,1
EPRS,46,62,1
EPS15,5,91,13
EPS15L1,3,80,26
EPS8,8,78,23
EPS8L1,6,84,19
EPS8L2,7,90,12
EPS8L3,2,83,24
EPSTI1,2,70,37
EPX,26,81,2
EPYC,12,89,8
EQTN,6,70,33
ERAL1,19,82,8
ERAP1,10,82,17
ERAP2,10,82,17
ERAS,25,79,5
ERBB2,27,79,3
ERBB3,10,94,5
ERBB4,3,101,5
ERBIN,7,89,13
ERC1,13,78,18
ERC2,1,77,31
ERCC1,3,89,17
ERCC2,4,89,16
ERCC3,6,99,4
ERCC4,26,79,4
ERCC5,7,76,26
ERCC6,2,93,14
ERCC6L,22,80,7
ERCC6L2,1,84,24
ERCC8,8,88,13
EREG,6,97,6
ERF,5,90,14
ERFE,3,100,6
ERG,11,87,11
ERGIC1,22,79,8
ERGIC2,14,82,13
ERGIC3,18,88,3
ERH,13,91,5
ERI1,4,67,38
ERI2,23,82,4
ERI3,12,91,6
ERICH1,6,64,39
ERICH2,5,100,4
ERICH3,3,89,17
ERICH4,4,90,15
ERICH5,44,64,1
ERICH6,12,86,11
ERICH6B,1,71,37
ERLEC1,3,105,1
ERLIN1,5,84,20
ERLIN2,9,71,29
ERMAP,12,91,6
ERMARD,1,81,27
ERMN,4,100,5
ERMP1,5,69,35
ERN1,27,80,2
ERN2,23,82,4
ERO1A,26,82,1
ERO1B,47,60,2
ERP27,6,78,25
ERP29,11,91,7
ERP44,2,84,23
ERRFI1,9,88,12
ERV3-1,26,79,4
ERVFRD-1,11,93,5
ERVK3-1,9,80,20
ERVMER34-1,9,94,6
ERVV-1,6,83,20
ERVV-2,6,83,20
ERVW-1,19,87,3
ESAM,10,89,10
ESCO1,5,81,23
ESCO2,4,69,36
ESD,2,71,36
ESF1,8,87,14
ESM1,13,85,11
ESPL1,7,94,8
ESPN,9,89,11
ESPNL,3,100,6
ESR1,1,81,27
ESR2,18,87,4
ESRP1,39,67,3
ESRP2,16,81,12
ESRRA,11,91,7
ESRRB,12,93,4
ESRRG,47,61,1
ESX1,29,71,9
ESYT1,9,95,5
ESYT2,18,85,6
ESYT3,14,83,12
ETAA1,6,102,1
ETF1,8,88,13
ETFA,3,78,28
ETFB,5,84,20
ETFBKMT,16,83,10
ETFDH,4,91,14
ETFRF1,17,78,14
ETHE1,5,92,12
ETNK1,12,76,21
ETNK2,49,58,2
ETNPPL,4,91,14
ETS1,11,88,10
ETS2,11,87,11
ETV1,46,61,2
ETV2,13,85,11
ETV3,55,53,1
ETV3L,55,53,1
ETV4,23,83,3
ETV5,11,86,12
ETV6,8,79,22
ETV7,10,95,4
EVA1A,6,102,1
EVA1B,10,90,9
EVA1C,9,92,8
EVC,4,92,13
EVC2,4,92,13
EVI2A,16,85,8
EVI2B,16,85,8
EVI5,3,84,22
EVI5L,5,77,27
EVL,15,91,3
EVPL,26,78,5
EVPLL,1,69,39
EVX1,45,62,2
EVX2,5,97,7
EWSR1,5,77,27
EXD1,2,71,36
EXD2,13,91,5
EXD3,2,87,20
EXO1,47,59,3
EXO5,12,91,6
EXOC1,7,94,8
EXOC2,10,93,6
EXOC3,49,60,0
EXOC3L1,15,81,13
EXOC3L2,4,89,16
EXOC3L4,15,91,3
EXOC4,19,87,3
EXOC5,22,85,2
EXOC6,4,87,18
EXOC6B,4,104,1
EXOC7,26,78,5
EXOC8,48,59,2
EXOG,0,80,29
EXOSC1,5,86,18
EXOSC10,8,88,13
EXOSC2,1,87,21
EXOSC3,5,86,18
EXOSC4,39,69,1
EXOSC5,4,90,15
EXOSC6,15,81,13
EXOSC7,0,78,31
EXOSC8,2,68,39
EXOSC9,5,91,13
EXPH5,8,91,10
EXT1,42,65,2
EXT2,11,91,7
EXTL1,6,93,10
EXTL2,2,84,23
EXTL3,5,68,36
EYA1,28,76,5
EYA2,14,89,6
EYA3,7,93,9
EYA4,3,82,24
EYS,6,83,20
EZH1,24,82,3
EZH2,17,90,2
EZR,4,79,26
F10,4,80,25
F11,4,87,18
F11R,57,51,1
F12,20,81,8
F13A1,12,94,3
F13B,46,62,1
F2,11,91,7
F2R,7,86,16
F2RL1,7,86,16
F2RL2,7,86,16
F2RL3,4,80,25
F3,4,84,21
F5,52,56,1
F7,4,80,25
F8,40,65,4
F8A1,42,63,4
F8A2,40,65,4
F8A3,40,65,4
F9,39,65,5
FA2H,14,80,15
FAAH,7,91,11
FAAH2,24,79,6
FAAP100,28,76,5
FAAP20,9,92,8
FAAP24,13,85,11
FABP1,3,105,1
FABP12,30,75,4
FABP2,4,91,14
FABP3,11,90,8
FABP4,30,75,4
FABP5,31,74,4
FABP6,19,82,8
FABP7,3,79,27
FABP9,30,75,4
FADD,19,89,1
FADS1,7,99,3
FADS2,7,99,3
FADS3,7,99,3
FADS6,28,78,3
FAF1,6,90,13
FAF2,19,82,8
FAH,3,78,28
FAHD1,25,81,3
FAHD2A,10,98,1
FAHD2B,12,96,1
FAIM,14,83,12
FAIM2,8,94,7
FAM102A,2,87,20
FAM102B,2,84,23
FAM103A1,3,78,28
FAM104A,27,79,3
FAM104B,21,82,6
FAM105A,42,67,0
FAM106A,2,64,43
FAM107A,1,77,31
FAM107B,7,92,10
FAM109A,12,90,7
FAM109B,3,77,29
FAM110A,10,85,14
FAM110B,24,77,8
FAM110C,8,100,1
FAM110D,6,92,11
FAM111A,6,97,6
FAM111B,6,97,6
FAM114A1,7,97,5
FAM114A2,16,85,8
FAM117A,26,81,2
FAM117B,3,102,4
FAM118A,2,75,32
FAM118B,12,87,10
FAM120A,1,84,24
FAM120AOS,1,84,24
FAM120B,1,81,27
FAM120C,21,82,6
FAM122A,4,78,27
FAM122B,37,67,5
FAM122C,37,67,5
FAM124A,2,69,38
FAM124B,3,100,6
FAM126A,47,60,2
FAM126B,3,102,4
FAM127A,37,67,5
FAM127B,37,67,5
FAM127C,37,67,5
FAM129A,47,61,1
FAM129B,2,87,20
FAM129C,4,80,25
FAM131A,12,86,11
FAM131B,16,89,4
FAM131C,9,86,14
FAM133A,29,72,8
FAM133B,19,87,3
FAM134A,3,101,5
FAM134B,43,66,0
FAM134C,25,81,3
FAM135A,4,81,24
FAM135B,39,68,2
FAM136A,5,103,1
FAM13A,4,93,12
FAM13B,8,88,13
FAM13C,3,91,15
FAM149A,4,87,18
FAM149B1,5,90,14
FAM151A,8,89,12
FAM151B,8,85,16
FAM153A,19,82,8
FAM153B,19,82,8
FAM153C,19,81,9
FAM155A,7,78,24
FAM155B,23,79,7
FAM156A,20,83,6
FAM156B,20,83,6
FAM159A,6,91,12
FAM159B,8,88,13
FAM160A1,5,93,11
FAM160A2,6,93,10
FAM160B1,5,86,18
FAM160B2,3,68,38
FAM161A,5,103,1
FAM161B,13,92,4
FAM162A,12,85,12
FAM162B,2,80,27
FAM163A,45,62,2
FAM163B,2,86,21
FAM166A,1,88,20
FAM166B,7,85,17
FAM167A,3,68,38
FAM167B,11,90,8
FAM168A,16,90,3
FAM168B,8,97,4
FAM169A,7,86,16
FAM169B,4,75,30
FAM170A,8,86,15
FAM170B,3,92,14
FAM171A1,7,92,10
FAM171A2,22,84,3
FAM171B,5,100,4
FAM172A,10,82,17
FAM173A,23,81,5
FAM173B,46,63,0
FAM174A,10,82,17
FAM174B,4,77,28
FAM175A,5,94,10
FAM175B,3,88,18
FAM177A1,37,72,0
FAM177B,46,62,1
FAM178B,13,95,1
FAM180A,18,87,4
FAM180B,11,92,6
FAM181A,16,89,4
FAM181B,16,89,4
FAM182B,9,91,9
FAM183A,11,92,6
FAM184A,2,79,28
FAM184B,5,95,9
FAM185A,20,86,3
FAM186A,8,94,7
FAM186B,8,95,6
FAM187A,22,84,3
FAM187B,13,85,11
FAM189A1,2,67,40
FAM189A2,4,80,25
FAM189B,58,50,1
FAM192A,16,84,9
FAM193A,5,92,12
FAM193B,20,81,8
FAM196A,3,88,18
FAM196B,21,78,10
FAM198A,0,79,30
FAM198B,2,93,14
FAM199X,28,72,9
FAM19A1,1,79,29
FAM19A2,12,93,4
FAM19A3,2,84,23
FAM19A4,2,79,28
FAM19A5,2,74,33
FAM200A,19,89,1
FAM200B,7,93,9
FAM204A,5,87,17
FAM205A,5,86,18
FAM205C,6,86,17
FAM206A,2,83,24
FAM207A,9,89,11
FAM208A,1,77,31
FAM208B,6,94,9
FAM209A,20,83,6
FAM209B,20,83,6
FAM20A,27,79,3
FAM20B,45,62,2
FAM20C,45,62,2
FAM210A,8,80,21
FAM210B,21,83,5
FAM212A,0,78,31
FAM212B,2,83,24
FAM213A,4,89,16
FAM213B,9,91,9
FAM214A,3,76,30
FAM214B,7,85,17
FAM216A,12,90,7
FAM216B,3,69,37
FAM217A,12,92,5
FAM217B,25,82,2
FAM218A,2,91,16
FAM219A,5,86,18
FAM219B,3,78,28
FAM220A,47,60,2
FAM221A,47,60,2
FAM221B,7,85,17
FAM222A,11,91,7
FAM222B,19,82,8
FAM227A,3,77,29
FAM227B,3,75,31
FAM228A,5,102,2
FAM228B,5,102,2
FAM229A,9,92,8
FAM229B,0,79,30
FAM230A,6,83,20
FAM231A,8,89,12
FAM231B,9,86,14
FAM231C,8,91,10
FAM234A,24,81,4
FAM234B,6,78,25
FAM236A,22,79,8
FAM236B,22,79,8
FAM236C,22,79,8
FAM236D,22,79,8
FAM24A,3,88,18
FAM24B,3,88,18
FAM25A,4,88,17
FAM25C,5,92,12
FAM25G,2,95,12
FAM26D,1,80,28
FAM26E,1,80,28
FAM26F,1,80,28
FAM32A,3,79,27
FAM35A,4,88,17
FAM3A,44,61,4
FAM3B,9,89,11
FAM3C,17,88,4
FAM3D,1,77,31
FAM43A,12,85,12
FAM43B,6,91,12
FAM45A,4,88,17
FAM46A,1,79,29
FAM46B,9,90,10
FAM46C,7,84,18
FAM46D,22,78,9
FAM47A,18,81,10
FAM47B,19,81,9
FAM47C,18,82,9
FAM47E,6,97,6
FAM49A,3,104,2
FAM49B,44,63,2
FAM50A,43,62,4
FAM50B,12,92,5
FAM53A,5,93,11
FAM53B,3,88,18
FAM53C,8,88,13
FAM57A,3,65,41
FAM57B,25,82,2
FAM58A,39,66,4
FAM60A,16,83,10
FAM64A,2,65,42
FAM65A,15,81,13
FAM65B,14,90,5
FAM65C,16,88,5
FAM69A,3,84,22
FAM69B,1,88,20
FAM69C,2,70,37
FAM71A,48,60,1
FAM71B,17,83,9
FAM71C,12,90,7
FAM71D,14,91,4
FAM71E1,3,84,22
FAM71E2,7,83,19
FAM71F1,18,89,2
FAM71F2,18,89,2
FAM72A,48,60,1
FAM72B,11,95,3
FAM72C,55,52,2
FAM72D,53,55,1
FAM76A,8,91,10
FAM76B,14,90,5
FAM78A,2,86,21
FAM78B,49,59,1
FAM81A,3,78,28
FAM81B,8,84,17
FAM83A,42,65,2
FAM83B,8,95,6
FAM83C,19,87,3
FAM83D,13,87,9
FAM83E,3,84,22
FAM83F,3,79,27
FAM83G,3,67,39
FAM83H,37,71,1
FAM83H-AS1,37,71,1
FAM84A,5,103,1
FAM84B,46,61,2
FAM86B1,3,69,37
FAM86B2,3,68,38
FAM86C1,16,91,2
FAM89A,48,59,2
FAM89B,16,91,2
FAM8A1,13,92,4
FAM90A1,11,77,21
FAM90A26,10,77,22
FAM91A1,42,65,2
FAM92A,37,69,3
FAM92B,12,76,21
FAM96A,3,78,28
FAM96B,15,81,13
FAM98A,4,104,1
FAM98B,2,70,37
FAM98C,9,88,12
FAM9A,22,78,9
FAM9B,22,78,9
FAM9C,22,79,8
FAN1,2,68,39
FANCA,12,76,21
FANCB,23,78,8
FANCC,1,84,24
FANCD2,2,78,29
FANCD2OS,2,78,29
FANCE,9,96,4
FANCF,10,94,5
FANCG,7,85,17
FANCI,3,77,29
FANCL,3,105,1
FANCM,27,80,2
FANK1,5,86,18
FAP,5,98,6
FAR1,9,93,7
FAR2,15,81,13
FARP1,7,76,26
FARP2,3,99,7
FARS2,12,93,4
FARSA,4,78,27
FARSB,3,101,5
FAS,4,88,17
FASLG,50,58,1
FASN,26,78,5
FASTK,18,89,2
FASTKD1,5,100,4
FASTKD2,3,101,5
FASTKD3,48,61,0
FASTKD5,10,85,14
FAT1,3,88,18
FAT2,15,84,10
FAT3,12,90,7
FAT4,4,92,13
FATE1,40,64,5
FAU,11,92,6
FAXC,1,76,32
FAXDC2,18,82,9
FBF1,26,78,5
FBL,10,85,14
FBLIM1,9,86,14
FBLL1,22,77,10
FBLN1,1,75,33
FBLN2,1,79,29
FBLN5,15,90,4
FBLN7,4,102,3
FBN1,3,75,31
FBN2,8,86,15
FBN3,6,76,27
FBP1,1,84,24
FBP2,1,84,24
FBRS,26,82,1
FBRSL1,8,92,9
FBXL12,5,78,26
FBXL13,18,88,3
FBXL14,10,80,19
FBXL15,5,84,20
FBXL16,24,80,5
FBXL17,8,84,17
FBXL18,47,60,2
FBXL19,27,80,2
FBXL2,1,80,28
FBXL20,28,79,2
FBXL22,3,78,28
FBXL3,3,76,30
FBXL4,1,76,32
FBXL5,7,93,9
FBXL6,39,69,1
FBXL7,44,65,0
FBXL8,14,82,13
FBXO10,5,86,18
FBXO11,4,104,1
FBXO15,2,70,37
FBXO16,4,69,36
FBXO17,8,87,14
FBXO18,6,95,8
FBXO2,8,88,13
FBXO21,9,90,10
FBXO22,3,78,28
FBXO24,19,88,2
FBXO25,6,64,39
FBXO27,8,87,14
FBXO28,46,62,1
FBXO3,9,94,6
FBXO30,4,79,26
FBXO31,12,75,22
FBXO32,42,65,2
FBXO33,31,77,1
FBXO34,23,84,2
FBXO36,3,100,6
FBXO38,14,85,10
FBXO39,2,65,42
FBXO4,39,70,0
FBXO40,11,85,13
FBXO41,5,103,1
FBXO42,9,86,14
FBXO43,45,63,1
FBXO44,8,88,13
FBXO45,14,83,12
FBXO46,2,87,20
FBXO47,26,79,4
FBXO48,5,103,1
FBXO5,1,81,27
FBXO6,8,88,13
FBXO7,6,75,28
FBXO8,2,92,15
FBXO9,9,95,5
FBXW10,3,67,39
FBXW11,23,77,9
FBXW12,0,78,31
FBXW2,1,84,24
FBXW4,5,84,20
FBXW5,1,87,21
FBXW7,4,94,11
FBXW8,9,90,10
FBXW9,3,79,27
FCAMR,48,60,1
FCAR,8,82,19
FCER1A,55,52,2
FCER1G,57,51,1
FCER2,5,77,27
FCF1,13,92,4
FCGBP,10,85,14
FCGR1A,57,51,1
FCGR1B,10,95,4
FCGR2A,56,52,1
FCGR2B,57,50,2
FCGR3A,55,53,1
FCGR3B,58,49,2
FCGRT,3,84,22
FCHO1,4,80,25
FCHO2,7,87,15
FCHSD1,11,87,11
FCHSD2,16,90,3
FCMR,48,60,1
FCN1,3,85,21
FCN2,3,85,21
FCN3,8,91,10
FCRL1,55,53,1
FCRL2,55,53,1
FCRL3,54,54,1
FCRL4,54,54,1
FCRL5,55,53,1
FCRL6,56,51,2
FCRLA,56,52,1
FCRLB,56,52,1
FDCSP,7,96,6
FDFT1,3,69,37
FDPS,58,50,1
FDX1,9,92,8
FDX2,4,80,25
FDXACB1,10,88,11
FDXR,28,78,3
FECH,1,69,39
FEM1A,3,81,25
FEM1B,3,76,30
FEM1C,8,84,17
FEN1,7,99,3
FER,8,84,17
FER1L5,10,98,1
FER1L6,42,65,2
FERD3L,45,62,2
FERMT1,11,84,14
FERMT2,23,84,2
FERMT3,9,92,8
FES,4,77,28
FETUB,11,86,12
FEV,3,101,5
FEZ1,11,88,10
FEZ2,4,104,1
FEZF1,17,87,5
FEZF2,3,77,29
FFAR1,13,85,11
FFAR2,12,86,11
FFAR3,13,85,11
FFAR4,3,87,19
FGA,3,93,13
FGB,3,93,13
FGD1,21,82,6
FGD2,10,95,4
FGD3,2,83,24
FGD4,15,86,8
FGD5,1,79,29
FGD6,10,91,8
FGF1,12,87,10
FGF10,38,71,0
FGF11,2,65,42
FGF12,12,85,12
FGF13,39,65,5
FGF14,6,77,26
FGF16,22,78,9
FGF17,3,68,38
FGF18,23,78,8
FGF19,22,86,1
FGF2,5,90,14
FGF20,3,68,38
FGF21,3,84,22
FGF22,5,78,26
FGF23,10,80,19
FGF3,22,86,1
FGF4,22,86,1
FGF5,5,96,8
FGF6,10,80,19
FGF7,3,75,31
FGF8,5,85,19
FGF9,4,64,41
FGFBP1,6,94,9
FGFBP2,6,94,9
FGFBP3,4,88,17
FGFR1,10,73,26
FGFR1OP,2,81,26
FGFR1OP2,15,81,13
FGFR2,4,88,17
FGFR3,5,93,11
FGFR4,22,79,8
FGFRL1,5,93,11
FGG,3,93,13
FGGY,2,90,17
FGL1,3,68,38
FGL2,22,83,4
FGR,8,91,10
FH,47,59,3
FHAD1,9,86,14
FHDC1,4,93,12
FHIT,1,77,31
FHL1,38,66,5
FHL2,6,100,3
FHL3,11,91,7
FHL5,0,79,30
FHOD1,15,81,13
FHOD3,2,78,29
FIBCD1,2,87,20
FIBIN,10,94,5
FIBP,15,91,3
FICD,11,91,7
FIG4,0,79,30
FIGLA,5,103,1
FIGN,4,100,5
FIGNL1,39,68,2
FIGNL2,8,93,8
FILIP1,3,81,25
FILIP1L,8,89,12
FIP1L1,9,94,6
FIS1,19,87,3
FITM1,19,86,4
FITM2,17,83,9
FIZ1,6,84,19
FJX1,10,93,6
FKBP10,24,82,3
FKBP11,10,93,6
FKBP14,44,63,2
FKBP15,2,84,23
FKBP1A,9,86,14
FKBP1B,6,101,2
FKBP1C,6,91,12
FKBP2,10,92,7
FKBP3,27,80,2
FKBP4,11,79,19
FKBP5,11,94,4
FKBP6,25,80,4
FKBP7,5,98,6
FKBP8,5,80,24
FKBP9,43,64,2
FKBPL,14,91,4
FKRP,2,86,21
FKTN,3,83,23
FLAD1,58,50,1
FLCN,2,67,40
FLG,58,50,1
FLG2,58,50,1
FLI1,12,87,10
FLII,1,68,40
FLJ22763,11,87,11
FLNA,44,61,4
FLNB,1,77,31
FLNC,18,89,2
FLOT1,14,91,4
FLOT2,19,82,8
