protein	Database_ID	adj_p	cancer_type	change	has_event_sample_size	not_has_event_sample_size
THBD	ENSP00000366307	0.8438709371402924	lscc	-0.06552152539945877	38	64
RCHY1	ENSP00000321239	0.8438709371402924	lscc	0.022733176409595504	38	64
EPB41	ENSP00000495138	0.8438709371402924	lscc	0.07511680755121308	35	63
CCR6	ENSP00000339393	0.8440399610538516	lscc	0.08614827990963397	33	45
ARHGAP9	ENSP00000377380	0.8440399610538516	lscc	0.026755601256899575	38	64
DHODH	ENSP00000219240	0.8440399610538516	lscc	0.03206269306123388	38	64
MAPK1	ENSP00000215832	0.8440399610538516	lscc	-0.01503023910862844	38	64
PDIA4	ENSP00000286091	0.8440399610538516	lscc	0.051037412790785774	38	64
TM9SF3	ENSP00000360184	0.8440399610538516	lscc	0.03198488981860975	38	64
NDUFV3	ENSP00000346196	0.8440399610538516	lscc	-0.027564149187077037	38	64
COBL	ENSP00000378912	0.8440399610538516	lscc	-0.04173543705854277	38	64
EXOC6	ENSP00000260762	0.8440399610538516	lscc	0.01984644724128304	38	64
PRELP	ENSP00000343924	0.8440399610538516	lscc	-0.059922317160362226	38	64
HOXB6	ENSP00000225648	0.8440399610538516	lscc	0.11817725223856132	8	6
RAPGEF1	ENSP00000361269	0.8440399610538516	lscc	0.018944858018463517	38	64
ALDH18A1	ENSP00000360268	0.8440399610538516	lscc	0.027931673609426166	38	64
IGFL1	ENSP00000415823	0.8440399610538516	lscc	0.14298163780243178	21	37
ERBB3	ENSP00000267101	0.8440399610538516	lscc	0.03573623701089257	38	64
AMBRA1	ENSP00000415327	0.8440399610538516	lscc	0.03942084901312154	38	64
CCDC6	ENSP00000263102	0.8440399610538516	lscc	-0.016463581524061688	38	64
EGLN1	ENSP00000355601	0.8440399610538516	lscc	-0.028365492788374913	38	64
SCO1	ENSP00000255390	0.8440399610538516	lscc	0.03472384817358923	38	64
HSP90B1	ENSP00000299767	0.8440399610538516	lscc	-0.030880660406518545	38	64
RPF2	ENSP00000402338	0.8440399610538516	lscc	-0.04119208233546834	38	64
AMZ2	ENSP00000352976	0.8440399610538516	lscc	-0.04329064044578582	38	64
CCND3	ENSP00000362082	0.8440399610538516	lscc	-0.06261515131624651	23	43
GTF2H4	ENSP00000259895	0.8440399610538516	lscc	0.024508946969336365	38	64
POU2AF1	ENSP00000376786	0.8440399610538516	lscc	-0.06926986750307262	38	64
ARL6IP6	ENSP00000315357	0.8440399610538516	lscc	-0.03373028917272991	38	64
PIK3R1	ENSP00000428056	0.8440399610538516	lscc	0.014897653549569068	38	64
IFIT2	ENSP00000360891	0.8440399610538516	lscc	-0.04671877442556954	38	64
RFT1	ENSP00000296292	0.8440399610538516	lscc	-0.03917425469246022	38	64
IFIT3	ENSP00000360876	0.8440399610538516	lscc	-0.051853655559410586	38	64
RPRD1B	ENSP00000362532	0.8440399610538516	lscc	0.016073737243369163	38	64
MED30	ENSP00000297347	0.8440399610538516	lscc	0.023430016022382788	38	64
IGSF9	ENSP00000355049	0.8440399610538516	lscc	-0.1837246616292425	30	45
EIF4EBP2	ENSP00000362314	0.8440399610538516	lscc	0.030935736029992916	38	64
DCAF5	ENSP00000341351	0.8440399610538516	lscc	-0.019636051878122535	38	64
KPNA4	ENSP00000334373	0.8440399610538516	lscc	0.020202916110214464	38	64
GOLPH3L	ENSP00000271732	0.8440399610538516	lscc	0.020636834582977423	38	64
YDJC	ENSP00000292778	0.8440399610538516	lscc	0.03411151237249402	38	64
CTSH	ENSP00000220166	0.8440399610538516	lscc	0.07023287053193672	38	64
GARNL3	ENSP00000362485	0.8440399610538516	lscc	-0.04737950768727178	25	41
OMA1	ENSP00000360270	0.8440399610538516	lscc	0.029439128035891035	38	64
MTF1	ENSP00000362127	0.8440399610538516	lscc	0.04300446917062678	38	64
SPINT1	ENSP00000342098	0.8440399610538516	lscc	0.03505837677977064	38	64
MS4A6A	ENSP00000436979	0.8440399610538516	lscc	-0.06342035582139585	38	64
ZNF274	ENSP00000321187	0.8440399610538516	lscc	-0.13316060938781382	17	20
CUEDC1	ENSP00000353373	0.8440399610538516	lscc	-0.02718425270562491	36	61
NPRL3	ENSP00000382834	0.8440399610538516	lscc	0.02384367364343365	38	64
ZNF391	ENSP00000244576	0.8440399610538516	lscc	-0.13713414005092017	16	20
MAZ	ENSP00000219782	0.8443259102492252	lscc	-0.03222449898930363	38	64
TMPRSS2	ENSP00000330330	0.8443259102492252	lscc	-0.055520152976098136	20	49
LBP	ENSP00000217407	0.8443259102492252	lscc	-0.0719271824263722	38	64
TRIM36	ENSP00000423934	0.8443259102492252	lscc	0.05273368085110253	38	64
SIDT1	ENSP00000264852	0.844371769106411	lscc	0.18762883888676046	9	15
CDC37L1	ENSP00000371278	0.8444447258668156	lscc	-0.013712678408984345	38	64
CAST	ENSP00000421130	0.8444447258668156	lscc	0.15549545361760164	9	34
FOXE1	ENSP00000364265	0.8444447258668156	lscc	0.06267000357874614	35	48
FRMD4B	ENSP00000381549	0.8444447258668156	lscc	-0.04134062537972222	25	54
TCTN3	ENSP00000265993	0.8444447258668156	lscc	0.05335305283009431	24	51
HRCT1	ENSP00000346283	0.8444447258668156	lscc	0.26691324915947534	10	13
DSE	ENSP00000332151	0.8444447258668156	lscc	0.049805477103847265	32	50
TDP2	ENSP00000367440	0.8444447258668156	lscc	0.03029683163192934	38	64
CDC42	ENSP00000314458	0.8444447258668156	lscc	-0.12397417175059713	6	17
PDE4DIP	ENSP00000433392	0.8444447258668156	lscc	-0.017678712209241047	38	64
EPX	ENSP00000225371	0.8444447258668156	lscc	0.09824833310370262	38	64
MIA3	ENSP00000340900	0.8451056717200599	lscc	0.016729205386939533	38	64
CEP170B	ENSP00000404151	0.845145076150872	lscc	-0.03384928003344609	38	64
C4orf19	ENSP00000284437	0.8451675995674063	lscc	-0.10274204035821954	6	12
DNPH1	ENSP00000230431	0.8451675995674063	lscc	-0.026609172791988663	38	64
LRRFIP2	ENSP00000338727	0.8451675995674063	lscc	-0.05300148795970372	21	41
SLA	ENSP00000337548	0.846007002829396	lscc	0.05758758930621333	20	41
IFI35	ENSP00000394579	0.846007002829396	lscc	0.027153773316768687	38	64
ZNF773	ENSP00000282292	0.846846613300434	lscc	0.2205520869384427	9	8
PPP2R5D	ENSP00000417963	0.846846613300434	lscc	0.012242682537130718	38	64
DDX11	ENSP00000443426	0.8469430121318637	lscc	0.050209217380349114	38	64
THBS1	ENSP00000260356	0.8469430121318637	lscc	0.05864800760258582	38	64
LHPP	ENSP00000357835	0.8469430121318637	lscc	-0.026854001213739487	38	64
OXLD1	ENSP00000363873	0.8469430121318637	lscc	0.03851656889890135	33	60
APOA1	ENSP00000236850	0.8469430121318637	lscc	-0.061034156199512135	38	64
EIF3A	ENSP00000358140	0.8469430121318637	lscc	0.014014601069256283	38	64
ESCO1	ENSP00000269214	0.8469430121318637	lscc	0.0460728207162584	38	64
PRSS22	ENSP00000161006	0.847114725825572	lscc	0.08611249564610418	31	56
MYL6	ENSP00000446721	0.8472319073661629	lscc	0.07091584505570675	38	64
VIL1	ENSP00000248444	0.8472319073661629	lscc	0.1506505169660004	33	59
IL32	ENSP00000324742	0.8472319073661629	lscc	-0.0746470729988088	30	59
SUPT5H	ENSP00000404029	0.8472319073661629	lscc	0.012238798111326998	38	64
MMAB	ENSP00000445920	0.8472319073661629	lscc	0.04671516687046123	38	64
AGPAT2	ENSP00000360761	0.8472319073661629	lscc	0.03239896489466043	38	64
EEF1A2	ENSP00000217182	0.8472319073661629	lscc	0.06916352594564146	38	64
PDAP1	ENSP00000222968	0.8472319073661629	lscc	-0.024700533719780315	38	64
ITIH4	ENSP00000266041	0.8472319073661629	lscc	-0.14178245359039993	21	29
FMO2	ENSP00000209929	0.8472319073661629	lscc	0.07522712049825131	38	64
ANP32A	ENSP00000417864	0.8472319073661629	lscc	0.02214589027602809	38	64
DNAJC12	ENSP00000225171	0.8472319073661629	lscc	0.06336132552081514	38	64
USP47	ENSP00000433146	0.8475617051581951	lscc	0.010139487109343981	38	64
CASP10	ENSP00000286186	0.8478374642740582	lscc	-0.021251892477510484	38	64
SESN3	ENSP00000441927	0.8478374642740582	lscc	-0.022889689297412197	38	60
PYGO1	ENSP00000302327	0.8478374642740582	lscc	-0.05103392282008497	38	64
TRIM33	ENSP00000351250	0.8478374642740582	lscc	0.015365024774624203	38	64
KIAA1522	ENSP00000383851	0.8478374642740582	lscc	0.018435169558120745	38	64
PTPRM	ENSP00000331418	0.8478580448335505	lscc	-0.039012073639937084	38	64
LRCH3	ENSP00000393579	0.8484202324384911	lscc	0.016190142379441955	38	64
LTO1	ENSP00000279147	0.8490917937605975	lscc	0.08841010993676988	21	44
MMP8	ENSP00000236826	0.8491635795444291	lscc	0.08604628899189314	38	64
AGTPBP1	ENSP00000349592	0.8498102095677394	lscc	0.02074167525620202	38	64
DPH5	ENSP00000359127	0.8498102095677394	lscc	0.03054220412436226	38	64
SRSF3	ENSP00000362820	0.8499743038371301	lscc	-0.019641129844914562	38	64
PSMD1	ENSP00000479986	0.8500322440801608	lscc	-0.12731925801326183	11	11
RFESD	ENSP00000369341	0.8500322440801608	lscc	0.06421922393135993	38	64
PAX6	ENSP00000241001	0.8500322440801608	lscc	-0.12366197116344635	9	9
LRRC32	ENSP00000260061	0.8502605613829648	lscc	-0.06002967895882072	38	64
COG4	ENSP00000315775	0.8502605613829648	lscc	0.01549497840552522	38	64
RWDD2B	ENSP00000418693	0.8502605613829648	lscc	-0.027468924138161488	38	64
AGK	ENSP00000496789	0.8502605613829648	lscc	0.024332212261691744	38	64
TNK2	ENSP00000500452	0.8502605613829648	lscc	-0.020900468067448552	38	64
PAGR1	ENSP00000326519	0.8502605613829648	lscc	0.04476708897663395	35	57
CNOT1	ENSP00000320949	0.8502605613829648	lscc	0.009310237078381994	38	64
DBNL	ENSP00000417653	0.8502605613829648	lscc	0.02600129114431006	38	64
VAV3	ENSP00000359073	0.8502605613829648	lscc	0.02398500061399722	38	64
PDCD6IP	ENSP00000411825	0.8503546794688001	lscc	0.018850911299990225	38	64
DIP2C	ENSP00000489203	0.8505488344096476	lscc	-0.022260467058016986	38	64
RAB3GAP2	ENSP00000351832	0.8507336733956194	lscc	0.011337067636932662	38	64
POSTN	ENSP00000369071	0.8510996672769664	lscc	0.05538197903091491	38	64
TMEM219	ENSP00000388485	0.8512225231227198	lscc	-0.05165957007123284	25	34
KANSL3	ENSP00000396749	0.8513219335470444	lscc	-0.022971493788874725	38	64
B3GNT2	ENSP00000305595	0.8513219335470444	lscc	-0.038224088951104435	38	64
MYO5C	ENSP00000261839	0.8513219335470444	lscc	-0.030648235723954587	38	64
TMEM267	ENSP00000380270	0.8513219335470444	lscc	0.07304750192692823	10	31
LCORL	ENSP00000371661	0.8513484937851455	lscc	0.18778357324197315	16	6
POU2F2	ENSP00000339369	0.8514309583358138	lscc	-0.06244356503056764	38	64
SRSF12	ENSP00000414302	0.8514619369668998	lscc	0.12739898290156737	34	55
TMC5	ENSP00000370822	0.8514619369668998	lscc	0.043345330963001916	38	64
KIAA0100	ENSP00000436773	0.8517238573396945	lscc	-0.015892979215703346	38	64
RPL12	ENSP00000354739	0.8517398257728879	lscc	-0.021258484209220718	38	64
SERPINB6	ENSP00000481398	0.8518168992698235	lscc	-0.0353917858874776	38	64
FHOD3	ENSP00000257209	0.8518168992698235	lscc	-0.08120213821049682	28	55
STX3	ENSP00000338562	0.8518168992698235	lscc	0.02518437884502278	38	64
METTL1	ENSP00000314441	0.8518168992698235	lscc	0.03492421360412279	38	64
FAM8A1	ENSP00000259963	0.8518168992698235	lscc	0.03040772914678168	38	64
ROBO2	ENSP00000327536	0.8518168992698235	lscc	-0.05133783102670941	38	60
MRPS18A	ENSP00000361206	0.8518168992698235	lscc	0.03098269649634383	38	64
ESAM	ENSP00000278927	0.8518168992698235	lscc	-0.048242900738219574	38	64
STEAP3	ENSP00000376822	0.8518168992698235	lscc	-0.03517816514321484	38	64
C9	ENSP00000263408	0.8518168992698235	lscc	-0.05805389191071103	38	64
TMEM41B	ENSP00000433126	0.8518168992698235	lscc	0.04805815522504189	38	64
CD151	ENSP00000324101	0.8518168992698235	lscc	-0.04773633103015135	38	64
SCUBE1	ENSP00000354080	0.8518168992698235	lscc	-0.08544953415296075	38	64
LANCL2	ENSP00000254770	0.8518168992698235	lscc	0.015594352136249334	38	64
ZBTB3	ENSP00000501025	0.8518168992698235	lscc	-0.06965031003347467	33	50
CRK	ENSP00000300574	0.8518168992698235	lscc	-0.02347883250042948	38	64
FYB1	ENSP00000425845	0.8518168992698235	lscc	0.03870380585657314	38	64
UBXN10	ENSP00000364240	0.8518168992698235	lscc	0.17586067446132303	7	22
IDNK	ENSP00000365601	0.8518168992698235	lscc	-0.029447308810511663	38	64
EPG5	ENSP00000282041	0.8518168992698235	lscc	0.016880407433204278	38	64
MYBPH	ENSP00000255416	0.8518168992698235	lscc	0.2869711629326999	10	6
NFAM1	ENSP00000333680	0.8518168992698235	lscc	0.07273327106186966	14	37
ECM1	ENSP00000271630	0.8518168992698235	lscc	0.12608601309907447	6	11
HSPA8	ENSP00000227378	0.8518168992698235	lscc	0.015613112335132906	38	64
SERPINB5	ENSP00000372221	0.8518168992698235	lscc	0.07370183395128516	38	64
HELB	ENSP00000247815	0.8520235325566895	lscc	0.08041350989874252	32	45
MFN1	ENSP00000263969	0.8520235325566895	lscc	0.015891341258310265	38	64
CEP192	ENSP00000427550	0.8520235325566895	lscc	-0.017091930839182694	38	64
ADGRE5	ENSP00000349918	0.8520235325566895	lscc	-0.022295187620228835	38	64
NFX1	ENSP00000368856	0.8520235325566895	lscc	0.01651764599728714	38	64
IRF9	ENSP00000380073	0.8520235325566895	lscc	-0.024486426413693405	38	64
TMBIM6	ENSP00000267115	0.8520235325566895	lscc	-0.0373788883050932	38	64
ARHGEF4	ENSP00000386794	0.8520235325566895	lscc	-0.13445985025706048	32	61
PLAAT3	ENSP00000320337	0.8520235325566895	lscc	-0.04266935443896247	30	58
SP140	ENSP00000375899	0.8520235325566895	lscc	-0.047946247846683165	38	64
SNU13	ENSP00000383989	0.8520235325566895	lscc	0.021146956308740306	38	64
KIFBP	ENSP00000354848	0.8520235325566895	lscc	0.014874588508078143	38	64
DUS3L	ENSP00000311977	0.8520235325566895	lscc	-0.019022108698100976	38	64
ERICH5	ENSP00000315614	0.8520235325566895	lscc	0.07618964548761925	35	52
PPP1R16B	ENSP00000299824	0.8520235325566895	lscc	0.05162917424183361	32	60
DTWD1	ENSP00000251250	0.8520235325566895	lscc	0.034970267093001495	34	59
NR1D1	ENSP00000246672	0.8520235325566895	lscc	0.07422762645684543	15	27
RASSF8	ENSP00000370756	0.8520235325566895	lscc	-0.033606551295448095	38	64
RAB4A	ENSP00000355651	0.8520235325566895	lscc	0.0161481655744231	38	64
C10orf88	ENSP00000419126	0.8520235325566895	lscc	0.052780600049258594	32	55
PPHLN1	ENSP00000378947	0.8520235325566895	lscc	0.0207938335868027	38	64
RELA	ENSP00000432537	0.8520235325566895	lscc	-0.015356298362872587	38	64
PELP1	ENSP00000460300	0.8520235325566895	lscc	-0.018126083128428755	38	64
WEE1	ENSP00000402084	0.8520829148348047	lscc	0.03512569205507915	38	64
SPOUT1	ENSP00000354812	0.8520829148348047	lscc	-0.02857378976496755	38	64
WWC1	ENSP00000265293	0.8520829148348047	lscc	0.03384966439462622	38	64
RYR1	ENSP00000347667	0.8521934889075456	lscc	-0.06813790647685478	37	60
CEP170B	ENSP00000407238	0.852612545162535	lscc	-0.01588707199280246	38	64
PIN1	ENSP00000247970	0.852634369912904	lscc	0.014093850163581001	38	64
TRIM32	ENSP00000363095	0.852634369912904	lscc	-0.01821553198597177	38	64
RYK	ENSP00000478721	0.852634369912904	lscc	-0.10511963008153008	13	13
VCP	ENSP00000351777	0.852634369912904	lscc	-0.011229906042296844	38	64
ST3GAL4	ENSP00000227495	0.852634369912904	lscc	-0.06739772687508587	30	52
IKBKB	ENSP00000430684	0.8526820605503191	lscc	0.014940813941836398	38	64
MRS2	ENSP00000367637	0.8526820605503191	lscc	-0.06534010590458308	14	32
PLD4	ENSP00000376372	0.853049313464245	lscc	0.043462689529538634	37	60
HPR	ENSP00000441828	0.853307894006027	lscc	0.08724570291146083	38	64
KPNB1	ENSP00000290158	0.8533474835819757	lscc	0.010729854133104788	38	64
COMMD8	ENSP00000370984	0.8533579245243104	lscc	0.019459578294962976	38	64
HBE1	ENSP00000292896	0.8534583830903546	lscc	-0.17411725020775637	32	52
ITPRIP	ENSP00000278071	0.8534583830903546	lscc	0.026872479199090145	38	64
NSRP1	ENSP00000247026	0.8535328254531245	lscc	0.01909222435885874	38	64
MCC	ENSP00000305617	0.8535328254531245	lscc	-0.02105753573286101	38	64
RNF34	ENSP00000355137	0.8535328254531245	lscc	0.0313867345413778	38	64
ARHGEF10L	ENSP00000364557	0.8535328254531245	lscc	0.02750932616601276	38	64
HSPH1	ENSP00000369768	0.8535328254531245	lscc	0.09411825379283867	23	35
EPB41	ENSP00000348397	0.8535328254531245	lscc	-0.07344483470137186	38	64
NDUFA2	ENSP00000252102	0.8535328254531245	lscc	0.027224617917892782	38	64
ESYT2	ENSP00000499020	0.8535328254531245	lscc	0.12204336229999097	27	32
ZSWIM9	ENSP00000480314	0.8535328254531245	lscc	0.04760583368246027	36	56
RWDD2A	ENSP00000358739	0.8535328254531245	lscc	-0.052069794024193705	26	53
PXN	ENSP00000489840	0.8535328254531245	lscc	-0.026695589937697606	38	64
RNFT1	ENSP00000304670	0.8535328254531245	lscc	0.08010717184101203	31	57
METTL15	ENSP00000384369	0.8535328254531245	lscc	-0.03524604047779176	38	64
CFH	ENSP00000356399	0.8535328254531245	lscc	-0.0485396031348288	38	64
RPS9	ENSP00000302896	0.8535328254531245	lscc	-0.03892378789194523	38	64
BCAM	ENSP00000270233	0.8535328254531245	lscc	-0.050579949908870714	38	64
IRF2BP2	ENSP00000355569	0.8535328254531245	lscc	0.06117742722216085	26	38
DPEP1	ENSP00000261615	0.8535328254531245	lscc	-0.06279373419771256	33	54
SMPD4	ENSP00000386531	0.8535328254531245	lscc	-0.016230378025567205	38	64
GEMIN2	ENSP00000308533	0.8535328254531245	lscc	-0.026468088935675566	38	64
TAPBP	ENSP00000395701	0.8535328254531245	lscc	-0.047391064564584584	38	64
MMP3	ENSP00000299855	0.8535328254531245	lscc	0.05117302956130726	38	64
RAB11B	ENSP00000471148	0.8535328254531245	lscc	0.03154357645437128	38	64
KHSRP	ENSP00000381216	0.8535328254531245	lscc	0.012472482068259683	38	64
TNFRSF21	ENSP00000296861	0.8535328254531245	lscc	-0.05341962519592203	33	60
KIAA0513	ENSP00000258180	0.8535328254531245	lscc	0.022507878149907234	38	64
PRKCZ	ENSP00000383712	0.8535328254531245	lscc	-0.03597957228605819	38	64
UBE2R2	ENSP00000263228	0.8535328254531245	lscc	0.018704968367419868	38	64
FAM174B	ENSP00000329040	0.8535328254531245	lscc	0.04897439079896371	23	22
CYP2J2	ENSP00000360247	0.8535328254531245	lscc	0.13175087366684082	17	24
SPTLC1	ENSP00000262554	0.8535328254531245	lscc	0.016590386032948476	38	64
NPAT	ENSP00000278612	0.8535328254531245	lscc	-0.03290442771608089	38	64
MTIF2	ENSP00000263629	0.8535328254531245	lscc	0.021417947054935216	38	64
GPR155	ENSP00000295500	0.8535328254531245	lscc	-0.06708161505680528	13	13
ACP1	ENSP00000272065	0.8535328254531245	lscc	-0.025032790659623078	38	64
PCBP2	ENSP00000352438	0.8535328254531245	lscc	0.016626982437053017	38	64
FAT3	ENSP00000387040	0.8535328254531245	lscc	-0.1105690583217177	18	32
SNAP23	ENSP00000249647	0.8535718797849016	lscc	-0.02048718218670887	38	64
GUK1	ENSP00000375738	0.8535718797849016	lscc	0.018220270199402006	38	64
PPIL6	ENSP00000407731	0.8535718797849016	lscc	-0.2050891470027537	8	20
SIRT6	ENSP00000337332	0.8535718797849016	lscc	-0.02709374318551447	38	64
VPS35L	ENSP00000251143	0.8535718797849016	lscc	0.020885178220529377	38	64
RIPK4	ENSP00000330161	0.8535718797849016	lscc	-0.04495239421759839	34	52
CDH5	ENSP00000344115	0.8539804637136557	lscc	-0.050969106791752816	38	64
PPP1R14B	ENSP00000310117	0.8539804637136557	lscc	-0.0407379645609523	38	64
CHAC2	ENSP00000295304	0.8542034712761903	lscc	0.03606714859098731	38	64
SMIM4	ENSP00000417806	0.8542034712761903	lscc	-0.0974828405696405	7	10
TNIK	ENSP00000284483	0.8543129400861186	lscc	-0.026342652545798317	38	64
CEP78	ENSP00000277082	0.8543129400861186	lscc	-0.041005668635624326	38	64
KLC1	ENSP00000452481	0.8543220363645116	lscc	-0.04252281781263155	38	64
VWA3B	ENSP00000417955	0.8543220363645116	lscc	0.11959131177204596	33	53
DCAF10	ENSP00000366953	0.8543220363645116	lscc	0.02558912112883907	38	64
UGGT1	ENSP00000259253	0.8543220363645116	lscc	0.016876432854111362	38	64
TAF15	ENSP00000474096	0.8543220363645116	lscc	-0.0294458942621722	38	64
TMEM242	ENSP00000383594	0.8543220363645116	lscc	0.1778931312278389	4	5
FLYWCH2	ENSP00000293981	0.8543220363645116	lscc	-0.02085298235724271	38	64
WDR37	ENSP00000263150	0.8543220363645116	lscc	-0.015708345833695597	38	64
POLR3H	ENSP00000347345	0.8543220363645116	lscc	-0.02820489964377041	38	64
DHRS3	ENSP00000480439	0.8547977579988499	lscc	0.03317717395257502	38	64
SEMA7A	ENSP00000261918	0.8548559128344901	lscc	-0.04304055423422956	38	64
EEF1A1	ENSP00000330054	0.8548792150933133	lscc	0.023296885963433045	38	64
NT5C3B	ENSP00000389948	0.8549296524824599	lscc	0.033028690698451095	38	64
THRA	ENSP00000395641	0.8549296524824599	lscc	-0.06553413033906358	30	53
DTX4	ENSP00000227451	0.8549296524824599	lscc	0.11789890496986749	16	30
RNH1	ENSP00000346402	0.8549296524824599	lscc	-0.02085150441468614	38	64
DOCK4	ENSP00000404179	0.8549296524824599	lscc	-0.03281094071046309	38	64
LRP4	ENSP00000367888	0.8549296524824599	lscc	0.07530986997334924	38	64
CCDC47	ENSP00000225726	0.8549296524824599	lscc	0.017159061200334114	38	64
FAAP100	ENSP00000333283	0.8549296524824599	lscc	0.05669398082580723	38	64
GLRX	ENSP00000237858	0.8549296524824599	lscc	0.030568713727027852	38	64
IRF4	ENSP00000370343	0.8549296524824599	lscc	-0.04965756130474963	38	64
GMEB2	ENSP00000266068	0.8549296524824599	lscc	0.01852718329450395	38	64
DNASE1L3	ENSP00000378053	0.8553088228236356	lscc	-0.1726065920093971	26	33
R3HDM4	ENSP00000355385	0.8555847166751498	lscc	0.053129972068334155	38	59
CCNY	ENSP00000363836	0.8555847166751498	lscc	-0.03231658499856008	38	64
PKNOX2	ENSP00000298282	0.8555847166751498	lscc	-0.04798630784136482	28	45
ANKIB1	ENSP00000265742	0.8555847166751498	lscc	-0.017164446470446404	38	64
AHNAK	ENSP00000257247	0.8555847166751498	lscc	0.033810216266988935	35	62
NDEL1	ENSP00000333982	0.8555847166751498	lscc	-0.02167035072538201	38	64
CHD9	ENSP00000381522	0.8555847166751498	lscc	0.021594970670944368	38	64
DUSP23	ENSP00000357087	0.8557102483701665	lscc	0.028660649552706512	38	64
USP15	ENSP00000280377	0.8557102483701665	lscc	0.023678420215996504	38	64
BRAF	ENSP00000493543	0.8557102483701665	lscc	-0.10603342896145163	8	11
USP1	ENSP00000343526	0.8557102483701665	lscc	0.09402611682941445	38	64
CARNMT1	ENSP00000366030	0.8557102483701665	lscc	0.036571732431214476	38	64
MTDH	ENSP00000338235	0.855721313977737	lscc	-0.016766396268651285	38	64
MARCHF6	ENSP00000274140	0.855721313977737	lscc	-0.03374215025490951	36	61
LAMC2	ENSP00000264144	0.855721313977737	lscc	0.03910680504838926	38	64
RNF141	ENSP00000265981	0.855721313977737	lscc	0.02832243945221355	38	64
HP1BP3	ENSP00000312625	0.855750440033338	lscc	0.0320463165448065	38	64
UQCC3	ENSP00000367189	0.855750440033338	lscc	0.08388223299974423	37	60
MYLK	ENSP00000320622	0.855750440033338	lscc	-0.05643047766845899	38	64
TMEM63B	ENSP00000259746	0.855750440033338	lscc	0.027695089119172456	38	64
RSPRY1	ENSP00000377942	0.855750440033338	lscc	-0.020192959221240925	38	64
MARCHF7	ENSP00000259050	0.855750440033338	lscc	-0.03434077549837222	38	64
ETS2	ENSP00000353344	0.8558969377018356	lscc	-0.06801179933159457	14	19
AC119396.1	ENSP00000458866	0.8559204894147263	lscc	-0.05409225997878431	31	56
C3orf52	ENSP00000399392	0.8561733194039913	lscc	-0.07474623015692108	29	60
C9orf72	ENSP00000369339	0.8561733194039913	lscc	0.026405587298175964	38	64
SUPT6H	ENSP00000319104	0.8564081653584935	lscc	0.008704008295252003	38	64
DLG2	ENSP00000280241	0.8564957518355162	lscc	-0.05928024024162726	34	50
CLPTM1	ENSP00000336994	0.856797544739227	lscc	0.02597944307669564	38	64
C4BPA	ENSP00000356037	0.856797544739227	lscc	-0.06306528819877921	38	64
MAF1	ENSP00000318604	0.856797544739227	lscc	-0.021410915872724555	38	64
DUOX1	ENSP00000317997	0.856797544739227	lscc	0.02979135935265942	38	64
ENTPD7	ENSP00000359520	0.856797544739227	lscc	-0.07915345745656487	23	31
PRKCE	ENSP00000306124	0.856797544739227	lscc	-0.032343032952975304	38	64
EPHB2	ENSP00000363761	0.856797544739227	lscc	-0.03736185340335141	38	64
BCL11A	ENSP00000351307	0.856797544739227	lscc	0.32345877430721826	5	5
CLSTN3	ENSP00000266546	0.856797544739227	lscc	0.05570111306002032	28	46
NF1	ENSP00000348498	0.856797544739227	lscc	-0.014222677155726128	38	64
EML1	ENSP00000498100	0.856797544739227	lscc	-0.04940963851351632	38	64
SLC17A5	ENSP00000348019	0.856797544739227	lscc	-0.053851019853464355	38	64
HDAC2	ENSP00000430432	0.856797544739227	lscc	-0.017128247191575074	38	64
PRICKLE1	ENSP00000345064	0.856797544739227	lscc	-0.07343609405349744	30	44
TTF1	ENSP00000333920	0.856797544739227	lscc	0.03300960347869941	38	64
RAC1	ENSP00000348461	0.856797544739227	lscc	-0.02690774875574184	38	64
SPATA33	ENSP00000301031	0.856797544739227	lscc	-0.044843887648903416	31	48
BTN1A1	ENSP00000244513	0.856797544739227	lscc	0.060432355675220095	19	31
ZBTB4	ENSP00000307858	0.856797544739227	lscc	-0.028362672112523246	38	64
AP1G2	ENSP00000312442	0.856797544739227	lscc	0.01897398756514776	38	64
CTSV	ENSP00000259470	0.856797544739227	lscc	-0.06238733582296552	38	64
SNAP25	ENSP00000307341	0.856797544739227	lscc	-0.07648616621363802	17	32
FAM241A	ENSP00000310182	0.856797544739227	lscc	-0.039421471646158446	38	64
CEP41	ENSP00000223208	0.856797544739227	lscc	-0.023227111139927287	38	64
RFC1	ENSP00000261424	0.856797544739227	lscc	0.0218970493477455	38	64
SIAH1	ENSP00000349156	0.856797544739227	lscc	0.04223695348623401	38	64
PPM1K	ENSP00000295908	0.856797544739227	lscc	-0.03785903208438063	35	62
C7orf57	ENSP00000335500	0.856797544739227	lscc	-0.10301097349418914	26	48
GJB5	ENSP00000340811	0.856797544739227	lscc	-0.1431127906726064	8	10
NECTIN3	ENSP00000418070	0.856797544739227	lscc	-0.0402129801388037	35	52
TMPPE	ENSP00000343398	0.856797544739227	lscc	-0.04089522828371711	35	57
EDARADD	ENSP00000352320	0.856797544739227	lscc	0.07394157033039228	38	64
TMUB2	ENSP00000313214	0.856797544739227	lscc	0.038417527122337265	37	60
INTS7	ENSP00000355959	0.856797544739227	lscc	-0.013941569793551656	38	64
TTC37	ENSP00000351596	0.856797544739227	lscc	-0.013100122645551382	38	64
