,gain,neutral,loss
F7,66,38,1
F8,25,78,2
F8A1,25,78,2
F8A2,25,78,2
F9,25,78,2
FA2H,4,78,23
FAAH,0,75,30
FAAH2,25,78,2
FABP1,17,85,3
FABP12,51,51,3
FABP2,2,84,19
FABP3,2,60,43
FABP4,51,51,3
FABP5,56,46,3
FABP5P3,30,41,34
FABP6,8,75,22
FABP7,10,85,10
FABP9,51,51,3
FADD,11,88,6
FADS1,8,85,12
FADS2,8,82,15
FADS3,7,82,16
FADS6,11,78,16
FAF1,2,50,53
FAF2,4,85,16
FAH,2,69,34
FAHD1,15,80,10
FAHD2A,23,81,1
FAHD2B,21,83,1
FAHD2CP,24,80,1
FAIM,8,72,25
FAIM2,10,80,15
FAIM3,25,75,5
FAM101A,15,83,7
FAM101B,2,32,71
FAM102A,18,67,20
FAM102B,1,83,21
FAM103A1,1,64,40
FAM104A,11,79,15
FAM104B,25,78,2
FAM105A,27,70,8
FAM105B,26,71,8
FAM106A,1,43,61
FAM106CP,0,43,62
FAM107A,10,89,6
FAM107B,5,76,24
FAM109A,6,66,33
FAM109B,3,60,42
FAM110A,42,40,23
FAM110B,48,51,6
FAM110C,52,49,4
FAM110D,1,54,50
FAM111A,25,73,7
FAM111B,26,72,7
FAM114A1,4,59,42
FAM114A2,9,87,9
FAM115A,60,43,2
FAM115C,60,43,2
FAM115D,60,43,2
FAM117A,8,79,18
FAM117B,14,46,45
FAM118A,2,70,33
FAM118B,12,85,8
FAM120A,15,80,10
FAM120AOS,14,81,10
FAM120B,22,77,6
FAM120C,25,78,2
FAM122A,14,82,9
FAM122B,25,78,2
FAM122C,25,78,2
FAM124A,59,44,2
FAM124B,18,86,1
FAM126A,56,41,8
FAM126B,18,73,14
FAM127A,25,78,2
FAM127B,25,78,2
FAM127C,25,78,2
FAM129A,21,79,5
FAM129B,17,69,19
FAM129C,6,60,39
FAM131A,14,78,13
FAM131B,60,43,2
FAM131C,1,67,37
FAM132A,4,78,23
FAM133A,25,78,2
FAM133B,55,48,2
FAM133CP,3,91,11
FAM133DP,55,48,2
FAM134A,26,76,3
FAM134B,21,69,15
FAM134C,8,66,31
FAM135A,12,80,13
FAM135B,58,41,6
FAM136A,17,75,13
FAM138A,4,82,19
FAM138B,28,73,4
FAM138C,14,71,20
FAM138D,49,50,6
FAM138E,2,74,29
FAM13A,2,80,23
FAM13A-AS1,2,80,23
FAM13B,3,61,41
FAM13C,3,91,11
FAM149A,6,72,27
FAM149B1,1,55,49
FAM150A,46,53,6
FAM150B,46,54,5
FAM151A,2,83,20
FAM151B,1,68,36
FAM153A,5,83,17
FAM153B,3,89,13
FAM153C,5,83,17
FAM154A,19,68,18
FAM154B,2,69,34
FAM155A,64,40,1
FAM155A-IT1,64,40,1
FAM155B,25,78,2
FAM156A,25,78,2
FAM156B,25,78,2
FAM157A,8,85,12
FAM157B,17,73,15
FAM159A,0,49,56
FAM159B,4,82,19
FAM160A1,9,70,26
FAM160A2,17,84,4
FAM160B1,2,83,20
FAM160B2,17,41,47
FAM161A,12,53,40
FAM161B,1,51,53
FAM162A,11,91,3
FAM162B,8,87,10
FAM163A,18,72,15
FAM163B,17,73,15
FAM166A,20,73,12
FAM166B,18,77,10
FAM167A,17,46,42
FAM167B,0,51,54
FAM168A,11,70,24
FAM168B,18,81,6
FAM169A,3,78,24
FAM169B,3,72,30
FAM170A,3,82,20
FAM170B,21,76,8
FAM170B-AS1,21,76,8
FAM171A1,5,74,26
FAM171A2,7,66,32
FAM171B,21,82,2
FAM172A,3,82,20
FAM172BP,11,83,11
FAM173A,12,82,11
FAM173B,27,69,9
FAM174A,3,83,19
FAM174B,1,74,30
FAM175A,2,66,37
FAM175B,2,72,31
FAM177A1,2,41,62
FAM177B,19,80,6
FAM178A,2,65,38
FAM178B,18,85,2
FAM179A,15,81,9
FAM179B,6,63,36
FAM180A,45,54,6
FAM180B,6,63,36
FAM181A,9,63,33
FAM181A-AS1,9,63,33
FAM181B,12,87,6
FAM182A,66,30,9
FAM182B,56,42,7
FAM183A,1,86,18
FAM183B,66,38,1
FAM183CP,15,45,45
FAM184A,7,86,12
FAM184B,4,77,24
FAM185A,41,50,14
FAM186A,9,61,35
FAM186B,10,76,19
FAM187B,15,75,15
FAM188A,5,75,25
FAM188B,65,39,1
FAM189A1,1,65,39
FAM189A2,13,81,11
FAM189B,27,68,10
FAM192A,11,85,9
FAM193A,2,68,35
FAM193B,11,81,13
FAM194A,13,88,4
FAM194B,57,44,4
FAM195A,14,80,11
FAM195B,17,81,7
FAM196A,5,89,11
FAM196B,11,85,9
FAM197Y2,13,68,24
FAM198A,10,90,5
FAM198B,4,81,20
FAM199X,25,78,2
FAM19A1,7,92,6
FAM19A2,14,87,4
FAM19A3,1,67,37
FAM19A4,7,90,8
FAM19A5,2,69,34
FAM200A,40,52,13
FAM200B,5,78,22
FAM201A,17,79,9
FAM203A,56,43,6
FAM204A,4,84,17
FAM205A,17,79,9
FAM205B,16,80,9
FAM206A,16,79,10
FAM207A,7,80,18
FAM208A,8,79,18
FAM208B,10,82,13
FAM209A,68,29,8
FAM209B,68,28,9
FAM20A,11,78,16
FAM20B,18,72,15
FAM20C,69,35,1
FAM210A,5,44,56
FAM210B,70,34,1
FAM211A,0,43,62
FAM211A-AS1,0,43,62
FAM211B,4,70,31
FAM212A,7,61,37
FAM212B,4,86,15
FAM212B-AS1,4,86,15
FAM213A,2,87,16
FAM213B,1,64,40
FAM214A,1,66,38
FAM214B,16,79,10
FAM215A,7,69,29
FAM216A,6,65,34
FAM216B,59,44,2
FAM217A,21,77,7
FAM217B,74,31,0
FAM218A,3,66,36
FAM219A,17,75,13
FAM219B,0,65,40
FAM21A,5,92,8
FAM21B,22,76,7
FAM21C,11,85,9
FAM220A,36,45,24
FAM221A,52,44,9
FAM221B,18,77,10
FAM222A,9,77,19
FAM222A-AS1,9,77,19
FAM222B,15,70,20
FAM223A,25,78,2
FAM224A,13,68,24
FAM224B,13,68,24
FAM225A,14,73,18
FAM225B,14,73,18
FAM226A,25,78,2
FAM227A,3,62,40
FAM227B,4,68,33
FAM228A,13,72,20
FAM228B,13,72,20
FAM229A,0,51,54
FAM229B,12,82,11
FAM230B,4,67,34
FAM231A,1,68,36
FAM24A,7,83,15
FAM24B,7,83,15
FAM24B-CUZD1,7,83,15
FAM25A,1,69,35
FAM25B,21,77,7
FAM25C,21,76,8
FAM26D,8,87,10
FAM26E,9,86,10
FAM26F,10,85,10
FAM27A,14,82,9
FAM27B,14,82,9
FAM27C,14,82,9
FAM27E1,14,82,9
FAM27E2,14,82,9
FAM27E3,14,82,9
FAM27L,3,51,51
FAM32A,5,63,37
FAM35A,1,71,33
FAM35BP,11,85,9
FAM35DP,21,77,7
FAM3A,25,78,2
FAM3B,6,82,17
FAM3C,53,51,1
FAM3D,10,90,5
FAM41AY1,13,68,24
FAM41C,4,82,19
FAM43A,13,87,5
FAM43B,0,68,37
FAM45A,2,78,25
FAM45B,2,78,25
FAM46A,13,82,10
FAM46B,1,50,54
FAM46C,4,89,12
FAM46D,25,78,2
FAM47A,25,78,2
FAM47B,25,78,2
FAM47C,25,78,2
FAM47E,6,87,12
FAM47E-STBD1,6,87,12
FAM49A,24,78,3
FAM49B,56,44,5
FAM50A,25,78,2
FAM50B,23,76,6
FAM53A,3,75,27
FAM53B,4,75,26
FAM53C,4,66,35
FAM57A,1,34,70
FAM57B,16,71,18
FAM58A,25,78,2
FAM60A,17,55,33
FAM63A,16,54,35
FAM63B,0,52,53
FAM64A,0,40,65
FAM65A,5,73,27
FAM65B,19,73,13
FAM65C,70,30,5
FAM66A,18,47,40
FAM66B,17,44,44
FAM66C,14,70,21
FAM66D,17,47,41
FAM66E,17,44,44
FAM69A,0,49,56
FAM69B,18,76,11
FAM69C,7,38,60
FAM71A,18,80,7
FAM71B,8,72,25
FAM71C,14,85,6
FAM71D,6,63,36
FAM71E1,8,68,29
FAM71E2,14,76,15
FAM71F1,36,56,13
FAM71F2,36,56,13
FAM72A,20,80,5
FAM72B,14,71,20
FAM72C,22,60,23
FAM72D,17,63,25
FAM73A,1,60,44
FAM73B,17,62,26
FAM74A1,16,80,9
FAM74A2,14,82,9
FAM74A3,16,80,9
FAM76A,1,47,57
FAM76B,19,79,7
FAM78A,13,66,26
FAM78B,25,78,2
FAM81A,0,56,49
FAM81B,3,83,19
FAM83A,50,46,9
FAM83A-AS1,50,46,9
FAM83B,19,81,5
FAM83C,65,31,9
FAM83C-AS1,65,31,9
FAM83D,68,35,2
FAM83E,9,70,26
FAM83F,3,57,45
FAM83G,1,42,62
FAM83H,55,45,5
FAM83H-AS1,55,45,5
FAM84A,25,77,3
FAM84B,55,45,5
FAM86A,10,76,19
FAM86B1,18,47,40
FAM86B2,18,47,40
FAM86B3P,17,44,44
FAM86C1,15,84,6
FAM86C2P,16,82,7
FAM86DP,11,89,5
FAM86EP,4,78,23
FAM86FP,14,75,16
FAM86HP,12,90,3
FAM86JP,20,83,2
FAM87A,29,40,36
FAM87B,4,82,19
FAM89A,19,79,7
FAM89B,9,80,16
FAM8A1,16,66,23
FAM90A1,14,75,16
FAM90A10P,17,44,44
FAM90A25P,18,47,40
FAM90A27P,9,70,26
FAM90A2P,18,47,40
FAM90A7P,17,44,44
FAM91A1,54,48,3
FAM92A1,54,43,8
FAM92A1P2,3,72,30
FAM92B,11,84,10
FAM95A,23,81,1
FAM95B1,16,80,9
FAM95C,17,79,9
FAM96A,0,54,51
FAM96B,6,80,19
FAM98A,14,78,13
FAM98B,1,68,36
FAM98C,13,65,27
FAM99A,14,86,5
FAM99B,14,86,5
FAM9A,25,78,2
FAM9B,25,78,2
FAM9C,25,78,2
FAN1,1,71,33
FANCA,15,81,9
FANCB,25,78,2
FANCC,14,79,12
FANCD2,6,77,22
FANCD2OS,6,77,22
FANCE,17,71,17
FANCF,16,86,3
FANCG,16,79,10
FANCI,1,70,34
FANCL,25,78,2
FANCM,6,62,37
FANK1,5,86,14
FANK1-AS1,4,87,14
FAP,33,69,3
FAR1,23,78,4
FAR2,20,81,4
FAR2P1,18,84,3
FAR2P2,18,81,6
FARP1,59,41,5
FARP2,20,79,6
FARS2,25,73,7
FARSA,6,63,36
FARSB,18,85,2
FAS,8,80,17
FAS-AS1,8,80,17
FASLG,31,73,1
FASN,17,83,5
FASTK,52,51,2
FASTKD1,14,77,14
FASTKD2,23,81,1
FASTKD3,30,68,7
FASTKD5,39,38,28
FAT1,6,73,26
FAT2,9,88,8
FAT3,16,82,7
FAT4,2,82,21
FATE1,25,78,2
FAU,10,80,15
FAXC,10,82,13
FAXDC2,9,79,17
FBF1,14,66,25
FBL,11,70,24
FBLIM1,0,60,45
FBLL1,7,87,11
FBLN1,2,70,33
FBLN2,6,91,8
FBLN5,3,61,41
FBLN7,19,82,4
FBN1,6,69,30
FBN2,8,80,17
FBN3,6,46,53
FBP1,14,74,17
FBP2,14,73,18
FBRS,19,66,20
FBRSL1,19,77,9
FBXL12,7,53,45
FBXL13,46,48,11
FBXL14,19,71,15
FBXL15,1,62,42
FBXL16,13,81,11
FBXL17,4,79,22
FBXL18,38,47,20
FBXL19,18,68,19
FBXL19-AS1,18,68,19
FBXL2,4,62,39
FBXL20,7,62,36
FBXL21,27,68,10
FBXL22,0,69,36
FBXL3,59,44,2
FBXL4,10,84,11
FBXL5,5,78,22
FBXL6,56,44,5
FBXL7,25,73,7
FBXL8,7,78,20
FBXO10,15,75,15
FBXO11,17,65,23
FBXO15,7,36,62
FBXO16,14,44,47
FBXO17,12,65,28
FBXO18,8,85,12
FBXO2,0,62,43
FBXO21,10,75,20
FBXO22,0,64,41
FBXO22-AS1,0,64,41
FBXO24,35,48,22
FBXO25,29,40,36
FBXO27,10,65,30
FBXO28,16,70,19
FBXO3,15,86,4
FBXO30,11,87,7
FBXO31,11,88,6
FBXO32,53,47,5
FBXO33,7,60,38
FBXO34,4,65,36
FBXO36,15,73,17
FBXO38,20,78,7
FBXO39,0,40,65
FBXO4,19,82,4
FBXO40,10,84,11
FBXO41,16,87,2
FBXO42,0,61,44
FBXO43,48,52,5
FBXO44,0,62,43
FBXO45,6,54,45
FBXO46,10,71,24
FBXO47,7,64,34
FBXO48,18,84,3
FBXO5,11,85,9
FBXO6,0,62,43
FBXO7,2,70,33
FBXO8,3,76,26
FBXO9,20,81,4
FBXW10,1,42,62
FBXW11,4,85,16
FBXW12,6,59,40
FBXW2,16,75,14
FBXW4,1,60,44
FBXW4P1,4,76,25
FBXW5,20,74,11
FBXW7,5,78,22
FBXW8,10,72,23
FBXW9,7,57,41
FCAMR,25,75,5
FCAR,13,67,25
FCER1A,25,78,2
FCER1G,25,65,15
FCER2,6,51,48
FCF1,2,61,42
FCGBP,11,70,24
FCGR1A,23,75,7
FCGR1B,14,71,20
FCGR1C,23,75,7
FCGR2A,27,67,11
FCGR2B,27,67,11
FCGR2C,27,67,11
FCGR3A,27,67,11
FCGR3B,27,67,11
FCGRT,12,66,27
FCHO1,6,60,39
FCHO2,3,80,22
FCHSD1,10,85,10
FCHSD2,11,82,12
FCN1,16,74,15
FCN2,16,74,15
FCN3,1,50,54
FCRL1,23,80,2
FCRL2,24,79,2
FCRL3,25,78,2
FCRL4,27,76,2
FCRL5,31,72,2
FCRL6,25,78,2
FCRLA,27,75,3
FCRLB,27,75,3
FDCSP,5,86,14
FDFT1,17,47,41
FDPS,23,55,27
FDPSP2,52,40,13
FDX1,11,82,12
FDX1L,7,56,42
FDXACB1,11,80,14
FDXR,11,78,16
FECH,2,36,67
FEM1A,7,48,50
FEM1B,0,72,33
FEM1C,9,74,22
FEN1,8,85,12
FENDRR,14,85,6
FER,2,82,21
FER1L5,18,85,2
FER1L6,54,48,3
FER1L6-AS1,53,49,3
FER1L6-AS2,53,48,4
FERD3L,67,37,1
FERMT1,43,37,25
FERMT2,6,55,44
FERMT3,11,79,15
FES,2,63,40
FETUB,14,87,4
FEV,24,77,4
FEZ1,13,74,18
FEZ2,24,76,5
FEZF1,51,53,1
FEZF1-AS1,51,53,1
FEZF2,11,90,4
FFAR1,14,73,18
FFAR2,14,70,21
FFAR3,14,72,19
FFAR4,2,80,23
FGA,3,83,19
FGB,3,83,19
FGD1,25,78,2
FGD2,17,73,15
FGD3,14,78,13
FGD4,14,56,35
FGD5,8,91,6
FGD5-AS1,6,93,6
FGD5P1,8,89,8
FGD6,9,69,27
FGF1,10,78,17
FGF10,14,86,5
FGF10-AS1,14,86,5
FGF11,3,39,63
FGF12,11,92,2
FGF13,25,78,2
FGF13-AS1,25,78,2
FGF14,62,42,1
FGF14-AS2,61,43,1
FGF14-IT1,61,43,1
FGF16,25,78,2
FGF17,17,41,47
FGF18,6,88,11
FGF19,11,89,5
FGF2,3,83,19
FGF20,16,43,46
FGF21,10,69,26
FGF22,9,69,27
FGF23,22,75,8
FGF3,11,89,5
FGF4,11,89,5
FGF5,5,85,15
FGF6,22,75,8
FGF7,4,69,32
FGF8,1,60,44
FGF9,52,53,0
FGFBP1,6,78,21
FGFBP2,6,78,21
FGFBP3,0,56,49
FGFR1,25,52,28
FGFR1OP,25,77,3
FGFR1OP2,19,82,4
FGFR2,3,83,19
FGFR3,2,75,28
FGFR4,5,73,27
FGFRL1,5,79,21
FGG,3,83,19
FGGY,18,72,15
FGL1,18,41,46
FGL2,50,51,4
FGR,1,50,54
FH,18,79,8
FHAD1,0,70,35
FHDC1,3,82,20
FHIT,11,59,35
FHL1,25,78,2
FHL2,20,84,1
FHL3,1,73,31
FHL5,10,84,11
FHOD1,8,78,19
FHOD3,3,42,60
FIBCD1,13,65,27
FIBIN,18,83,4
FIBP,10,79,16
FICD,12,89,4
FIG4,10,83,12
FIGF,25,78,2
FIGLA,18,85,2
FIGN,22,80,3
FIGNL1,68,36,1
FIGNL2,17,82,6
FILIP1,14,72,19
FILIP1L,12,91,2
FIP1L1,2,84,19
FIRRE,25,78,2
FIS1,31,49,25
FITM1,17,60,28
FITM2,70,32,3
FIZ1,15,74,16
FJX1,27,75,3
FKBP10,10,67,28
FKBP11,10,71,24
FKBP14,65,39,1
FKBP15,15,73,17
FKBP1A,50,38,17
FKBP1A-SDCBP2,50,38,17
FKBP1AP1,13,73,19
FKBP1B,13,71,21
FKBP2,11,79,15
FKBP3,6,62,37
FKBP4,23,68,14
FKBP5,15,67,23
FKBP6,25,48,32
FKBP7,24,80,1
FKBP8,6,63,36
FKBP9,65,37,3
FKBP9L,56,32,17
FKBPL,9,87,9
FKRP,10,68,27
FKSG29,61,42,2
FKTN,15,74,16
FLAD1,30,70,5
FLCN,0,45,60
FLG,24,78,3
FLG-AS1,24,78,3
FLG2,24,78,3
FLI1,30,69,6
FLII,1,44,60
FLJ10038,3,39,63
FLJ12825,15,80,10
FLJ13197,5,77,23
FLJ13224,15,57,33
FLJ16171,3,91,11
FLJ16779,70,33,2
FLJ20021,4,82,19
FLJ20518,11,89,5
FLJ21408,11,78,16
FLJ22184,6,51,48
FLJ22447,8,68,29
FLJ22763,10,79,16
FLJ23867,19,74,12
FLJ25758,7,48,50
FLJ26245,13,83,9
FLJ26850,8,69,28
FLJ27354,3,87,15
FLJ30403,11,79,15
FLJ30679,14,85,6
FLJ31104,3,66,36
FLJ31306,4,63,38
FLJ31356,17,82,6
FLJ31662,3,87,15
FLJ31813,6,92,7
FLJ32255,18,81,6
FLJ33360,28,69,8
FLJ33534,21,79,5
FLJ33581,60,38,7
FLJ34503,8,82,15
FLJ35934,1,43,61
FLJ36000,3,52,50
FLJ36777,5,77,23
FLJ37035,4,87,14
FLJ37201,5,84,16
FLJ37453,0,60,45
FLJ37505,15,83,7
FLJ38122,23,77,5
FLJ38576,6,73,26
FLJ39080,52,49,4
FLJ40194,7,72,26
FLJ40288,48,55,2
FLJ41200,17,79,9
FLJ41278,14,87,4
FLJ41941,4,73,28
FLJ42102,13,86,6
FLJ42351,19,83,3
FLJ42393,14,89,2
FLJ42627,17,79,9
FLJ42969,52,49,4
FLJ43681,30,70,5
FLJ43879,23,79,3
FLJ44313,6,36,63
FLJ44511,58,45,2
FLJ44635,25,78,2
FLJ45079,12,76,17
FLJ45513,8,80,17
FLJ45974,64,40,1
FLJ46066,15,84,6
FLJ46284,54,46,5
FLJ46906,9,76,20
FLNA,25,78,2
FLNB,10,73,22
FLNC,40,54,11
FLOT1,9,87,9
FLOT2,12,72,21
FLRT1,5,78,22
FLRT2,6,66,33
FLRT3,43,46,16
FLT1,59,44,2
FLT3,55,43,7
FLT3LG,12,66,27
FLT4,5,81,19
FLVCR1,17,78,10
FLVCR1-AS1,17,78,10
FLVCR2,6,67,32
FLYWCH1,15,79,11
FLYWCH2,15,80,10
FMN1,2,70,33
FMN2,18,76,11
FMNL1,7,74,24
FMNL2,17,81,7
FMNL3,10,77,18
FMO1,24,79,2
FMO2,24,79,2
FMO3,24,79,2
FMO4,24,72,9
FMO5,19,81,5
FMO6P,24,79,2
FMO9P,25,78,2
FMOD,18,82,5
FMR1,25,78,2
FMR1-AS1,25,78,2
FMR1NB,25,78,2
FN1,19,82,4
FN3K,17,83,5
FN3KRP,17,83,5
FNBP1,12,62,31
FNBP1L,4,64,37
FNBP4,6,61,38
FNDC1,22,76,7
FNDC3A,56,42,7
FNDC3B,16,86,3
FNDC4,15,78,12
FNDC5,0,55,50
FNDC7,0,77,28
FNDC8,10,77,18
FNDC9,13,79,13
FNIP1,1,67,37
FNIP2,4,79,22
FNTA,33,55,17
FNTB,7,66,32
FOCAD,20,76,9
FOLH1,23,80,2
FOLH1B,14,84,7
FOLR1,12,86,7
FOLR2,12,86,7
FOLR3,14,84,7
FOLR4,13,80,12
FOPNL,7,70,28
FOS,7,65,33
FOSB,10,70,25
FOSL1,10,79,16
FOSL2,17,82,6
FOXA1,6,67,32
FOXA2,59,39,7
FOXA3,9,73,23
FOXB1,0,68,37
FOXB2,12,79,14
FOXC1,25,74,6
FOXC2,14,85,6
FOXD1,4,84,17
FOXD2,9,78,18
FOXD2-AS1,9,78,18
FOXD3,1,72,32
FOXD4,14,71,20
FOXD4L1,28,73,4
FOXD4L2,15,80,10
FOXD4L3,14,82,9
FOXD4L5,14,82,9
FOXD4L6,14,82,9
FOXE1,15,79,11
FOXE3,6,78,21
FOXF1,14,85,6
FOXF2,25,76,4
FOXG1,6,66,33
FOXH1,56,44,5
FOXI1,12,83,10
FOXI2,6,88,11
FOXI3,15,68,22
FOXJ1,13,67,25
FOXJ2,11,53,41
FOXJ3,3,82,20
FOXK1,39,45,21
FOXK2,17,83,5
FOXL1,14,85,6
FOXL2,7,79,19
FOXM1,22,59,24
FOXN1,13,75,17
FOXN2,17,68,20
FOXN3,4,62,39
FOXN3-AS1,4,62,39
FOXN3-AS2,4,62,39
FOXN4,7,75,23
FOXO1,57,41,7
FOXO3,11,81,13
FOXO3B,1,43,61
FOXO4,25,78,2
FOXP1,8,89,8
FOXP2,51,53,1
FOXP3,25,78,2
FOXP4,22,78,5
FOXQ1,25,76,4
FOXR1,9,71,25
FOXR2,25,78,2
FOXRED1,12,85,8
FOXRED2,3,69,33
FOXS1,67,30,8
FPGS,17,70,18
FPGT,2,84,19
FPGT-TNNI3K,2,84,19
FPR1,12,76,17
FPR2,12,76,17
FPR3,12,74,19
FRA10AC1,1,81,23
FRAS1,7,84,14
FRAT1,2,74,29
FRAT2,2,75,28
FREM1,17,75,13
FREM2,58,45,2
FREM3,5,81,19
FRG1,7,71,27
FRG1B,66,30,9
FRG2,7,71,27
FRG2B,10,85,10
FRG2C,11,89,5
FRK,11,86,8
FRMD1,28,74,3
FRMD3,16,77,12
FRMD4A,5,74,26
FRMD4B,7,81,17
FRMD5,0,36,69
FRMD6,8,65,32
FRMD6-AS1,8,65,32
FRMD6-AS2,7,66,32
FRMD7,25,78,2
FRMD8,10,79,16
FRMD8P1,25,78,2
FRMPD1,15,75,15
FRMPD2,20,77,8
FRMPD2P1,20,78,7
FRMPD3,25,78,2
FRMPD3-AS1,25,78,2
FRMPD4,25,78,2
FRRS1,0,78,27
FRRS1L,15,80,10
FRS2,14,73,18
FRS3,21,73,11
FRY,58,47,0
FRY-AS1,58,47,0
FRYL,4,74,27
FRZB,20,82,3
FSBP,46,44,15
FSCB,5,69,31
FSCN1,38,47,20
FSCN2,15,83,7
FSCN3,50,53,2
FSD1,7,52,46
FSD1L,14,72,19
FSD2,1,64,40
FSHB,16,86,3
FSHR,22,81,2
FSIP1,3,65,37
FSIP2,21,82,2
FST,7,78,20
FSTL1,11,92,2
FSTL3,9,69,27
FSTL4,20,68,17
FSTL5,3,78,24
FTCD,5,79,21
FTCDNL1,25,79,1
FTH1,6,78,21
FTH1P18,25,78,2
FTH1P3,15,78,12
FTHL17,25,78,2
FTL,10,69,26
FTLP10,3,86,16
FTMT,4,81,20
FTO,13,79,13
FTO-IT1,12,86,7
FTSJ1,25,78,2
FTSJ2,51,47,7
FTSJ3,13,77,15
FTX,25,78,2
FUBP1,1,61,43
FUBP3,13,65,27
FUCA1,0,58,47
FUCA2,11,86,8
FUK,3,66,36
FUNDC1,25,78,2
FUNDC2,25,78,2
FUNDC2P2,22,82,1
FUOM,10,85,10
FURIN,2,63,40
FUS,18,68,19
FUT1,10,69,26
FUT10,17,46,42
FUT11,8,55,42
FUT2,9,70,26
FUT3,7,53,45
FUT4,17,81,7
FUT5,7,53,45
FUT6,7,53,45
FUT7,20,74,11
FUT8,12,59,34
FUT8-AS1,6,65,34
FUT9,10,85,10
FUZ,15,65,25
FXN,13,81,11
FXR1,11,84,10
FXR2,2,41,62
FXYD1,15,77,13
FXYD2,14,83,8
FXYD3,15,78,12
FXYD4,5,81,19
FXYD5,15,76,14
FXYD6,14,83,8
FXYD6-FXYD2,14,83,8
FXYD7,15,77,13
FYB,18,84,3
FYCO1,12,88,5
FYN,11,83,11
FYTTD1,8,84,13
FZD1,53,50,2
FZD10,20,79,6
FZD10-AS1,20,79,6
FZD2,7,64,34
FZD3,14,43,48
FZD4,16,82,7
FZD5,22,76,7
FZD6,49,52,4
FZD7,15,74,16
FZD8,3,90,12
FZD9,26,47,32
FZR1,7,52,46
G0S2,26,75,4
G2E3,7,64,34
G3BP1,9,88,8
G3BP2,3,62,40
G6PC,8,67,30
G6PC2,25,78,2
G6PC3,7,68,30
G6PD,25,78,2
GAA,14,81,10
GAB1,4,82,19
GAB2,9,77,19
GAB3,25,78,2
GAB4,4,72,29
GABARAP,4,39,62
GABARAPL1,17,75,13
GABARAPL2,6,81,18
GABARAPL3,2,62,41
GABBR1,9,87,9
GABBR2,15,79,11
GABPA,3,76,26
GABPB1,3,39,63
GABPB1-AS1,3,37,65
GABPB2,16,54,35
GABRA1,8,88,9
GABRA2,4,80,21
GABRA3,25,78,2
GABRA4,4,80,21
GABRA5,1,69,35
GABRA6,8,88,9
GABRB1,3,81,21
GABRB2,9,87,9
GABRB3,0,69,36
GABRD,0,77,28
GABRE,25,78,2
GABRG1,4,80,21
GABRG2,8,88,9
GABRG3,1,70,34
GABRP,11,85,9
GABRQ,25,78,2
GABRR1,8,73,24
GABRR2,8,73,24
GABRR3,16,87,2
GAD1,15,73,17
GAD2,5,82,18
GADD45A,2,86,17
GADD45B,8,57,40
GADD45G,16,81,8
GADD45GIP1,6,63,36
GADL1,29,71,5
GAGE1,25,78,2
GAGE10,25,78,2
GAGE12B,25,78,2
GAGE12C,25,78,2
GAGE12D,25,78,2
GAGE12E,25,78,2
GAGE12F,25,78,2
GAGE12G,25,78,2
GAGE12I,25,78,2
GAGE12J,25,78,2
GAGE13,25,78,2
GAGE2A,25,78,2
GAGE2B,25,78,2
GAGE2C,25,78,2
GAGE2D,25,78,2
GAGE2E,25,78,2
GAGE4,25,78,2
GAGE5,25,78,2
GAGE6,25,78,2
GAGE7,25,78,2
GAGE8,25,78,2
GAK,5,79,21
GAL,10,90,5
GAL3ST1,2,62,41
GAL3ST2,19,83,3
GAL3ST3,10,78,17
GAL3ST4,39,52,14
GALC,7,65,33
GALE,0,58,47
GALK1,15,68,22
GALK2,4,67,34
GALM,14,60,31
GALNS,11,88,6
GALNT1,3,42,60
GALNT10,9,85,11
GALNT11,47,52,6
GALNT12,15,79,11
GALNT13,19,82,4
GALNT14,26,74,5
GALNT15,12,87,6
GALNT16,5,67,33
GALNT18,23,79,3
GALNT2,20,81,4
GALNT3,21,79,5
GALNT4,16,87,2
GALNT5,22,81,2
GALNT6,13,63,29
GALNT7,3,77,25
GALNT8,27,71,7
GALNT9,18,77,10
GALNTL5,49,52,4
GALNTL6,2,78,25
GALP,12,73,20
GALR1,4,39,62
GALR2,14,66,25
GALR3,4,62,39
GALT,17,79,9
GAMT,9,70,26
GAN,11,81,13
GANAB,12,72,21
GANC,3,43,59
GAP43,14,88,3
GAPDH,23,74,8
GAPDHS,14,66,25
GAPT,8,83,14
GAPVD1,11,54,40
GAR1,3,73,29
GAREM,4,37,64
GAREML,12,70,23
GARNL3,20,72,13
GARS,65,39,1
GART,5,71,29
GAS1,14,80,11
GAS2,16,85,4
GAS2L1,2,61,42
GAS2L2,10,79,16
GAS2L3,16,83,6
GAS5,17,62,26
GAS5-AS1,17,62,26
GAS6,70,34,1
GAS6-AS1,70,34,1
GAS6-AS2,70,34,1
GAS7,0,36,69
GAS8,16,82,7
GAST,12,67,26
GATA1,25,78,2
GATA2,16,79,10
GATA3,5,82,18
GATA3-AS1,5,82,18
GATA4,17,46,42
GATA5,71,33,1
GATA6,3,34,68
GATA6-AS1,3,34,68
GATAD1,54,48,3
GATAD2A,5,67,33
GATAD2B,16,57,32
GATC,9,59,37
GATM,1,63,41
GATM-AS1,1,63,41
GATS,37,52,16
GATSL1,25,49,31
GATSL2,25,49,31
GATSL3,6,65,34
GBA,27,68,10
GBA2,19,76,10
GBA3,5,79,21
GBAP1,27,68,10
