,gain,neutral,loss
ARHGEF15,1,83,11
ARHGEF16,2,87,6
ARHGEF17,6,85,4
ARHGEF18,3,85,7
ARHGEF19,5,86,4
ARHGEF2,28,67,0
ARHGEF25,6,86,3
ARHGEF26,4,90,1
ARHGEF26-AS1,9,86,0
ARHGEF28,1,85,9
ARHGEF3,2,88,5
ARHGEF3-AS1,2,88,5
ARHGEF33,10,85,0
ARHGEF34P,12,81,2
ARHGEF35,12,81,2
ARHGEF37,3,82,10
ARHGEF38,1,86,8
ARHGEF38-IT1,1,86,8
ARHGEF39,3,84,8
ARHGEF4,6,89,0
ARHGEF40,5,88,2
ARHGEF5,12,81,2
ARHGEF6,5,75,15
ARHGEF7,3,83,9
ARHGEF7-AS1,3,83,9
ARHGEF7-AS2,3,83,9
ARHGEF9,4,79,12
ARHGEF9-IT1,4,79,12
ARID1A,2,88,5
ARID1B,1,91,3
ARID2,6,86,3
ARID3A,1,87,7
ARID3B,0,85,10
ARID3C,3,83,9
ARID4A,1,90,4
ARID4B,24,70,1
ARID5A,6,89,0
ARID5B,19,73,3
ARIH1,0,85,10
ARIH2,5,86,4
ARIH2OS,5,86,4
ARL1,4,87,4
ARL10,0,86,9
ARL11,1,85,9
ARL13A,6,77,12
ARL13B,6,87,2
ARL14,10,85,0
ARL14EP,2,85,8
ARL14EPL,1,85,9
ARL15,1,87,7
ARL16,8,81,6
ARL17A,2,86,7
ARL17B,2,86,7
ARL2,5,87,3
ARL2-SNX15,5,87,3
ARL2BP,2,85,8
ARL3,18,73,4
ARL4A,10,80,5
ARL4C,5,88,2
ARL4D,0,84,11
ARL5A,5,90,0
ARL5B,18,73,4
ARL5C,6,81,8
ARL6,6,88,1
ARL6IP1,2,87,6
ARL6IP4,6,84,5
ARL6IP5,3,87,5
ARL6IP6,5,89,1
ARL8A,26,68,1
ARL8B,1,87,7
ARL9,1,87,7
ARLNC1,0,83,12
ARMC1,14,80,1
ARMC10,9,84,2
ARMC12,4,91,0
ARMC2,1,91,3
ARMC2-AS1,1,91,3
ARMC3,18,73,4
ARMC4,18,73,4
ARMC4P1,18,73,4
ARMC5,0,89,6
ARMC6,9,83,3
ARMC7,6,82,7
ARMC8,8,87,0
ARMC9,5,87,3
ARMCX1,6,77,12
ARMCX2,6,77,12
ARMCX3,6,77,12
ARMCX4,6,77,12
ARMCX5,6,77,12
ARMCX5-GPRASP2,6,77,12
ARMCX6,6,77,12
ARMH1,6,87,2
ARMH2,5,90,0
ARMH3,17,74,4
ARMH4,1,90,4
ARMS2,20,71,4
ARMT1,4,90,1
ARNT,26,69,0
ARNT2,0,85,10
ARNTL,4,82,9
ARNTL2,6,88,1
ARNTL2-AS1,6,88,1
ARPC1A,11,80,4
ARPC1B,11,80,4
ARPC2,6,87,2
ARPC3,4,87,4
ARPC4,2,87,6
ARPC4-TTLL3,2,87,6
ARPC5,24,70,1
ARPC5L,2,83,10
ARPIN,0,86,9
ARPP19,0,84,11
ARPP21,1,89,5
ARR3,4,80,11
ARRB1,4,87,4
ARRB2,2,83,10
ARRDC1,2,83,10
ARRDC1-AS1,2,83,10
ARRDC2,6,88,1
ARRDC3,1,85,9
ARRDC3-AS1,1,85,9
ARRDC4,0,84,11
ARRDC5,2,87,6
ARSA,2,81,12
ARSB,1,85,9
ARSD,4,77,14
ARSD-AS1,4,77,14
ARSE,4,77,14
ARSF,4,77,14
ARSG,4,84,7
ARSH,4,77,14
ARSI,3,82,10
ARSJ,1,86,8
ARSK,1,85,9
ART1,5,83,7
ART3,2,87,6
ART4,7,87,1
ART5,5,83,7
ARTN,6,87,2
ARV1,23,71,1
ARVCF,2,81,12
ARX,4,77,14
AS-PTPRE,20,71,4
AS3MT,18,72,5
ASAH1,9,81,5
ASAH2,17,75,3
ASAH2B,17,75,3
ASAP1,15,79,1
ASAP1-IT1,15,79,1
ASAP1-IT2,15,79,1
ASAP2,7,88,0
ASAP3,2,87,6
ASB1,5,88,2
ASB10,11,82,2
ASB11,4,77,14
ASB12,4,79,12
ASB13,18,74,3
ASB14,3,87,5
ASB15,11,82,2
ASB16,1,83,11
ASB16-AS1,1,83,11
ASB17,4,89,2
ASB18,6,87,2
ASB2,2,91,2
ASB3,7,88,0
ASB4,10,80,5
ASB5,1,83,11
ASB6,3,80,12
ASB7,0,84,11
ASB8,6,86,3
ASB9,4,77,14
ASB9P1,2,84,9
ASCC1,18,75,2
ASCC2,2,83,10
ASCC3,1,91,3
ASCL1,4,87,4
ASCL2,2,83,10
ASCL3,2,83,10
ASCL4,4,87,4
ASCL5,23,70,2
ASDURF,4,90,1
ASF1A,2,90,3
ASF1B,5,88,2
ASGR1,2,82,11
ASGR2,2,82,11
ASH1L,25,70,0
ASH1L-AS1,26,69,0
ASH2L,11,81,3
ASIC1,7,85,3
ASIC2,2,82,11
ASIC3,11,82,2
ASIC4,4,89,2
ASIC5,1,88,6
ASIP,12,82,1
ASL,10,82,3
ASMT,4,78,13
ASMTL,4,77,14
ASMTL-AS1,4,77,14
ASNA1,6,87,2
ASNS,10,80,5
ASNSD1,4,90,1
ASNSP1,11,83,1
ASPA,3,81,11
ASPDH,4,85,6
ASPG,4,86,5
ASPH,13,81,1
ASPHD1,2,88,5
ASPHD2,1,82,12
ASPM,24,69,2
ASPN,1,82,12
ASPRV1,7,88,0
ASPSCR1,6,83,6
ASRGL1,5,85,5
ASS1,2,80,13
ASTE1,7,88,0
ASTL,6,89,0
ASTN1,25,70,0
ASTN2,1,82,12
ASTN2-AS1,1,82,12
ASXL1,8,86,1
ASXL2,7,88,0
ASXL3,2,89,4
ASZ1,11,82,2
ATAD1,18,74,3
ATAD2,17,77,1
ATAD2B,8,87,0
ATAD3A,5,86,4
ATAD3B,5,86,4
ATAD3C,5,86,4
ATAD5,2,83,10
ATAT1,4,91,0
ATCAY,1,86,8
ATE1,21,70,4
ATE1-AS1,21,70,4
ATF1,8,85,2
ATF2,5,89,1
ATF3,22,70,3
ATF4,2,82,11
ATF5,2,86,7
ATF6,25,70,0
ATF6B,4,91,0
ATF7,6,87,2
ATF7IP,7,87,1
ATF7IP2,3,86,6
ATG10,1,85,9
ATG101,8,85,2
ATG12,1,85,9
ATG13,6,84,5
ATG14,3,89,3
ATG16L1,5,87,3
ATG16L2,5,86,4
ATG2A,5,87,3
ATG2B,1,89,5
ATG3,7,88,0
ATG4A,5,78,12
ATG4B,4,88,3
ATG4C,3,90,2
ATG4D,7,85,3
ATG5,1,91,3
ATG7,1,88,6
ATG9A,4,89,2
ATG9B,11,82,2
ATIC,4,89,2
ATL1,2,91,2
ATL2,8,87,0
ATL3,3,85,7
ATM,1,88,6
ATMIN,0,83,12
ATN1,9,85,1
ATOH1,2,85,8
ATOH7,19,74,2
ATOH8,10,85,0
ATOX1,2,85,8
ATP10A,2,83,10
ATP10B,1,85,9
ATP10D,2,85,8
ATP11A,4,82,9
ATP11A-AS1,4,82,9
ATP11AUN,4,82,9
ATP11B,9,85,1
ATP11C,4,76,15
ATP12A,2,85,8
ATP13A1,8,84,3
ATP13A2,2,87,6
ATP13A3,9,85,1
ATP13A4,9,85,1
ATP13A4-AS1,9,85,1
ATP13A5,9,85,1
ATP13A5-AS1,9,85,1
ATP1A1,4,88,3
ATP1A1-AS1,4,88,3
ATP1A2,23,72,0
ATP1A3,3,87,5
ATP1A4,23,72,0
ATP1B1,24,71,0
ATP1B2,1,84,10
ATP1B3,10,85,0
ATP1B4,4,77,14
ATP23,6,87,2
ATP2A1,2,90,3
ATP2A1-AS1,2,90,3
ATP2A2,4,87,4
ATP2A3,3,82,10
ATP2B1,4,87,4
ATP2B1-AS1,4,87,4
ATP2B2,1,88,6
ATP2B2-IT2,1,88,6
ATP2B3,5,75,15
ATP2B4,25,68,2
ATP2C1,7,88,0
ATP2C2,0,83,12
ATP2C2-AS1,0,83,12
ATP4A,7,84,4
ATP4B,3,83,9
ATP5F1A,1,89,5
ATP5F1B,7,86,2
ATP5F1C,18,73,4
ATP5F1D,2,85,8
ATP5F1E,12,82,1
ATP5IF1,2,86,7
ATP5MC1,2,83,10
ATP5MC2,6,87,2
ATP5MC3,5,89,1
ATP5MD,17,73,5
ATP5ME,1,88,6
ATP5MF,11,80,4
ATP5MF-PTCD1,11,80,4
ATP5MG,2,89,4
ATP5MGL,1,82,12
ATP5MPL,5,85,5
ATP5PB,5,87,3
ATP5PD,6,82,7
ATP5PF,4,85,6
ATP5PO,3,86,6
ATP5S,2,91,2
ATP6AP1,6,74,15
ATP6AP1L,1,85,9
ATP6AP2,4,79,12
ATP6V0A1,3,82,10
ATP6V0A2,5,85,5
ATP6V0A4,11,82,2
ATP6V0B,6,87,2
ATP6V0C,2,86,7
ATP6V0CP3,5,90,0
ATP6V0D1,0,84,11
ATP6V0D2,15,79,1
ATP6V0E1,0,85,10
ATP6V0E2,11,82,2
ATP6V0E2-AS1,11,82,2
ATP6V1A,8,87,0
ATP6V1B1,7,88,0
ATP6V1B1-AS1,7,88,0
ATP6V1B2,8,82,5
ATP6V1C1,16,78,1
ATP6V1C2,8,87,0
ATP6V1D,1,90,4
ATP6V1E1,1,83,11
ATP6V1E2,7,88,0
ATP6V1F,11,82,2
ATP6V1FNB,11,82,2
ATP6V1G1,1,82,12
ATP6V1G2,4,91,0
ATP6V1G2-DDX39B,4,91,0
ATP6V1G3,9,86,0
ATP6V1H,14,80,1
ATP7A,4,80,11
ATP7B,1,85,9
ATP8A1,3,84,8
ATP8A2,2,86,7
ATP8B1,3,87,5
ATP8B2,24,71,0
ATP8B3,2,85,8
ATP8B4,0,83,12
ATP8B5P,3,84,8
ATP9A,9,84,2
ATP9B,1,88,6
ATPAF1,6,87,2
ATPAF2,2,85,8
ATR,10,85,0
ATRAID,7,88,0
ATRIP,4,86,5
ATRIP-TREX1,4,86,5
ATRN,9,84,2
ATRNL1,17,74,4
ATRX,4,80,11
ATXN1,4,90,1
ATXN10,2,80,13
ATXN1L,0,83,12
ATXN2,4,87,4
ATXN2-AS,4,87,4
ATXN2L,2,90,3
ATXN3,1,89,5
ATXN3L,5,77,13
ATXN7,2,88,5
ATXN7L1,11,81,3
ATXN7L2,6,86,3
ATXN7L3,1,83,11
ATXN7L3B,4,87,4
ATXN8OS,3,86,6
AUH,1,83,11
AUNIP,2,88,5
AUP1,7,88,0
AURKA,11,83,1
AURKAIP1,5,86,4
AURKAP1,23,70,2
AURKB,1,83,11
AURKC,3,86,6
AUTS2,10,82,3
AVEN,1,82,12
AVIL,5,87,3
AVL9,10,81,4
AVP,9,84,2
AVPI1,18,73,4
AVPR1A,5,86,4
AVPR1B,25,68,2
AVPR2,6,74,15
AWAT1,4,80,11
AWAT2,4,80,11
AXDND1,24,71,0
AXIN1,3,87,5
AXIN2,4,84,7
AXL,3,87,5
AZGP1,11,79,5
AZGP1P1,11,79,5
AZI2,2,88,5
AZIN1,16,78,1
AZIN1-AS1,16,78,1
AZIN2,3,86,6
AZU1,1,86,8
B2M,0,83,12
B3GALNT1,10,85,0
B3GALNT2,23,71,1
B3GALT1,6,89,0
B3GALT2,24,69,2
B3GALT4,4,91,0
B3GALT5,3,86,6
B3GALT5-AS1,3,86,6
B3GALT6,5,85,5
B3GAT1,2,87,6
B3GAT2,1,93,1
B3GAT3,6,84,5
B3GLCT,3,86,6
B3GNT10,1,82,12
B3GNT2,7,88,0
B3GNT3,6,87,2
B3GNT4,4,87,4
B3GNT5,9,85,1
B3GNT6,3,87,5
B3GNT7,5,87,3
B3GNT8,3,87,5
B3GNT9,1,83,11
B3GNTL1,1,89,5
B4GALNT1,6,86,3
B4GALNT2,2,83,10
B4GALNT3,10,84,1
B4GALNT4,2,83,10
B4GALT1,5,82,8
B4GALT1-AS1,5,83,7
B4GALT2,6,87,2
B4GALT3,25,70,0
B4GALT4,8,87,0
B4GALT4-AS1,8,87,0
B4GALT5,10,83,2
B4GALT6,2,89,4
B4GALT7,2,84,9
B4GAT1,5,87,3
B9D1,1,84,10
B9D2,3,87,5
BAALC,16,78,1
BAALC-AS1,16,78,1
BAALC-AS2,16,78,1
BAAT,1,84,10
BABAM1,8,84,3
BABAM2,9,86,0
BACE1,3,86,6
BACE1-AS,3,86,6
BACE2,3,86,6
BACH1,3,86,6
BACH1-IT2,3,86,6
BACH1-IT3,3,86,6
BACH2,1,91,3
BAD,4,86,5
BAG1,5,83,7
BAG2,5,90,0
BAG3,19,72,4
BAG4,11,81,3
BAG5,7,83,5
BAG6,4,91,0
BAGE,1,86,8
BAGE2,1,86,8
BAGE3,1,86,8
BAGE4,1,86,8
BAGE5,1,86,8
BAHCC1,6,83,6
BAHD1,0,80,15
BAIAP2,6,84,5
BAIAP2-DT,6,84,5
BAIAP2L1,10,80,5
BAIAP2L2,4,83,8
BAIAP3,5,85,5
BAK1,5,90,0
BAMBI,18,72,5
BANCR,1,82,12
BANF1,5,87,3
BANF2,7,87,1
BANK1,1,86,8
BANP,0,84,11
BAP1,7,83,5
BARD1,4,89,2
BARHL1,2,81,12
BARHL2,4,88,3
BARX1,1,82,12
BARX1-DT,1,82,12
BARX2,1,88,6
BASP1,4,90,1
BASP1-AS1,4,90,1
BASP1P1,2,85,8
BATF,2,88,5
BATF2,5,87,3
BATF3,22,70,3
BAX,4,85,6
BAZ1A,3,90,2
BAZ1B,10,81,4
BAZ2A,9,84,2
BAZ2B,6,89,0
BBC3,3,86,6
BBIP1,17,74,4
BBOF1,4,86,5
BBOX1,2,84,9
BBOX1-AS1,2,84,9
BBS1,5,88,2
BBS10,4,87,4
BBS12,1,85,9
BBS2,0,86,9
BBS4,0,85,10
BBS5,7,88,0
BBS7,1,86,8
BBS9,10,81,4
BBX,7,88,0
BCAM,5,83,7
BCAN,24,71,0
BCAP29,11,82,2
BCAP31,6,74,15
BCAR1,2,81,12
BCAR3,6,86,3
BCAR4,3,87,5
BCAS1,13,81,1
BCAS2,4,88,3
BCAS3,3,85,7
BCAS4,10,83,2
BCAT1,8,86,1
BCAT2,4,85,6
BCCIP,20,72,3
BCDIN3D,7,85,3
BCDIN3D-AS1,7,85,3
BCHE,9,86,0
BCKDHA,3,87,5
BCKDHB,1,92,2
BCKDK,0,89,6
BCL10,4,88,3
BCL11A,7,88,0
BCL11B,1,89,5
BCL2,3,86,6
BCL2A1,1,84,10
BCL2L1,9,85,1
BCL2L10,0,84,11
BCL2L11,5,89,1
BCL2L12,4,85,6
BCL2L13,1,83,11
BCL2L14,7,87,1
BCL2L15,5,87,3
BCL2L2,4,89,2
BCL2L2-PABPN1,4,89,2
BCL3,6,82,7
BCL6,9,85,1
BCL6B,2,82,11
BCL7A,4,87,4
BCL7B,10,81,4
BCL7C,2,88,5
BCL9,24,71,0
BCL9L,1,89,5
BCLAF1,4,89,2
BCLAF3,4,77,14
BCO1,0,83,12
BCO2,1,88,6
BCOR,4,79,12
BCORL1,4,75,16
BCORP1,16,52,27
BCR,3,80,12
BCRP2,2,82,11
BCRP3,2,82,11
BCS1L,5,88,2
BCYRN1,8,87,0
BDH1,3,91,1
BDH2,1,86,8
BDKRB1,1,89,5
BDKRB2,1,89,5
BDNF,2,84,9
BDNF-AS,2,84,9
BDP1,1,90,4
BEAN1,0,84,11
BEAN1-AS1,0,84,11
BECN1,2,83,10
BECN2,23,71,1
BEGAIN,1,89,5
BEND2,4,77,14
BEND3,3,89,3
BEND3P3,18,74,3
BEND4,3,84,8
BEND5,4,89,2
BEND6,5,90,0
BEND7,18,73,4
BEST1,5,85,5
BEST2,6,87,2
BEST3,5,86,4
BEST4,7,86,2
BET1,10,80,5
BET1L,2,83,10
BEX1,6,77,12
BEX2,6,77,12
BEX3,6,77,12
BEX4,6,77,12
BEX5,6,77,12
BFAR,2,88,5
BFSP1,9,85,1
BFSP2,7,88,0
BFSP2-AS1,7,88,0
BGLAP,26,69,0
BGLT3,2,83,10
BGN,5,75,15
BHLHA15,10,80,5
BHLHA9,4,80,11
BHLHB9,6,77,12
BHLHE22,14,80,1
BHLHE23,13,81,1
BHLHE40,2,86,7
BHLHE40-AS1,2,86,7
BHLHE41,6,88,1
BHMG1,4,85,6
BHMT,1,85,9
BHMT2,1,85,9
BICC1,18,73,4
BICD1,6,89,0
BICD2,1,82,12
BICDL1,5,86,4
BICDL2,2,88,5
BICRA,3,86,6
BICRAL,5,90,0
BID,1,83,11
BIK,1,82,12
BIN1,6,89,0
BIN2,8,85,2
BIN3,8,81,6
BIN3-IT1,8,81,6
BIRC2,4,86,5
BIRC3,4,86,5
BIRC5,5,84,6
BIRC6,8,87,0
BIRC6-AS2,8,87,0
BIRC7,13,81,1
BIRC8,3,86,6
BISPR,8,84,3
BIVM,3,83,9
BIVM-ERCC5,3,83,9
BLACAT1,25,69,1
BLACE,12,81,2
BLCAP,7,87,1
BLID,3,87,5
BLK,9,81,5
BLM,0,86,9
BLMH,1,83,11
BLNK,18,73,4
BLOC1S1,9,84,2
BLOC1S1-RDH5,9,84,2
BLOC1S2,17,74,4
BLOC1S3,3,85,7
BLOC1S4,1,87,7
BLOC1S5,6,88,1
BLOC1S5-TXNDC5,6,88,1
BLOC1S6,2,80,13
BLVRA,9,82,4
BLVRB,4,86,5
BLZF1,24,71,0
BMF,2,79,14
BMI1,18,73,4
BMP1,8,81,6
BMP10,6,89,0
BMP15,4,80,11
BMP2,8,85,2
BMP2K,3,86,6
BMP3,3,86,6
BMP4,2,91,2
BMP5,5,90,0
BMP6,6,88,1
BMP7,12,82,1
BMP7-AS1,12,82,1
BMP8A,6,87,2
BMP8B,6,87,2
BMPER,10,81,4
BMPR1A,18,73,4
BMPR1B,2,85,8
BMPR1B-DT,2,85,8
BMPR2,5,88,2
BMS1,17,75,3
BMS1P1,17,74,4
BMS1P14,5,90,0
BMS1P17,5,88,2
BMS1P18,5,88,2
BMS1P2,17,75,3
BMS1P20,1,82,12
BMS1P21,17,75,3
BMS1P22,5,88,2
BMS1P4,17,76,2
BMT2,11,81,3
BMX,4,77,14
BNC1,0,86,9
BNC2,2,83,10
BNC2-AS1,2,83,10
BNIP1,0,85,10
BNIP2,1,83,11
BNIP3,20,71,4
BNIP3L,8,81,6
BNIPL,26,69,0
BOC,7,88,0
BOD1,0,85,10
BOD1L1,1,87,7
BOD1L2,2,88,5
BOK,4,88,3
BOK-AS1,4,88,3
BOLA1,23,72,0
BOLA2,1,89,5
BOLA2-SMG1P6,2,90,3
BOLA2B,1,89,5
BOLA3,6,89,0
BOLA3-AS1,6,89,0
BOLL,4,89,2
BOP1,11,83,1
BORA,6,84,5
BORCS5,8,86,1
BORCS6,1,83,11
BORCS7,18,73,4
BORCS7-ASMT,18,72,5
BORCS8,8,84,3
BORCS8-MEF2B,8,84,3
BPESC1,9,86,0
BPGM,11,82,2
BPHL,5,89,1
BPI,7,87,1
BPIFA1,7,87,1
BPIFA2,7,87,1
BPIFA3,7,87,1
BPIFA4P,7,87,1
BPIFB1,8,86,1
BPIFB2,6,88,1
BPIFB3,7,87,1
BPIFB4,7,87,1
BPIFB6,6,88,1
BPIFC,1,82,12
BPNT1,23,70,2
BPTF,5,83,7
BPY2,16,52,27
BPY2B,16,52,27
BPY2C,16,52,27
BRAF,11,82,2
BRAP,4,87,4
BRAT1,9,82,4
BRCA1,1,83,11
BRCA2,2,87,6
BRCC3,6,74,15
BRD1,1,81,13
BRD2,4,91,0
BRD3,2,80,13
BRD3OS,2,80,13
BRD4,7,85,3
BRD7,0,87,8
BRD7P3,1,91,3
BRD8,1,85,9
BRD9,4,89,2
BRDT,4,88,3
BRDTP1,6,77,12
BRE-AS1,11,84,0
BREA2,15,79,1
BRF1,4,86,5
BRF2,11,81,3
BRI3,10,80,5
BRI3BP,6,84,5
BRICD5,3,87,5
BRINP1,1,82,12
BRINP2,25,70,0
BRINP3,23,70,2
BRIP1,4,84,7
BRIX1,4,90,1
BRK1,2,87,6
BRMS1,5,87,3
BRMS1L,3,91,1
BROX,23,70,2
BRPF1,2,87,6
BRPF3,5,90,0
BRS3,5,75,15
BRSK1,4,86,5
BRSK2,2,83,10
BRWD1,3,86,6
BRWD1-AS1,3,86,6
BRWD1-AS2,3,86,6
BRWD3,5,78,12
BSCL2,6,85,4
BSDC1,2,87,6
BSG,1,86,8
BSN,4,87,4
BSN-DT,5,86,4
BSND,5,88,2
BSPH1,3,85,7
BSPRY,3,81,11
BST1,2,86,7
BST2,8,84,3
BSX,2,88,5
BTAF1,16,75,4
BTBD1,0,86,9
BTBD10,4,82,9
BTBD11,4,87,4
BTBD16,20,71,4
BTBD17,5,83,7
BTBD18,3,86,6
BTBD19,7,86,2
BTBD2,2,85,8
BTBD3,10,84,1
BTBD6,5,85,5
BTBD7,2,91,2
BTBD8,4,88,3
BTBD9,5,90,0
BTBD9-AS1,6,89,0
BTC,2,87,6
BTD,1,89,5
BTF3,1,85,9
BTF3L4,3,90,2
BTF3P11,5,84,6
BTG1,4,87,4
BTG2,25,68,2
BTG3,1,87,7
BTG3-AS1,1,87,7
BTG4,1,88,6
BTK,6,77,12
BTLA,7,88,0
BTN1A1,4,91,0
BTN2A1,4,91,0
BTN2A2,4,91,0
BTN2A3P,4,91,0
BTN3A1,4,91,0
BTN3A2,4,91,0
BTN3A3,4,91,0
BTNL10,23,71,1
BTNL2,4,91,0
BTNL3,0,85,10
BTNL8,0,85,10
BTNL9,0,85,10
BTRC,17,74,4
BUB1,5,89,1
BUB1B,2,78,15
BUB1B-PAK6,0,80,15
BUB3,20,71,4
BUD13,2,87,6
BUD23,10,81,4
BUD31,11,80,4
BVES,1,91,3
BVES-AS1,1,91,3
BYSL,5,90,0
BZW1,4,89,2
BZW2,11,80,4
C10orf105,18,75,2
C10orf111,18,73,4
C10orf113,18,73,4
C10orf120,20,71,4
C10orf126,18,72,5
C10orf142,17,75,3
C10orf143,20,71,4
C10orf25,17,75,3
C10orf53,17,75,3
C10orf55,18,75,2
C10orf62,18,73,4
C10orf67,18,73,4
C10orf71,17,75,3
C10orf71-AS1,17,75,3
C10orf82,18,73,4
C10orf88,20,71,4
C10orf90,20,72,3
C10orf91,21,70,4
C10orf95,19,73,3
C10orf99,18,74,3
C11orf1,1,88,6
C11orf16,2,83,10
C11orf21,2,83,10
C11orf24,7,86,2
C11orf40,2,83,10
C11orf42,2,83,10
C11orf44,1,88,6
C11orf45,2,87,6
C11orf49,4,85,6
C11orf52,1,88,6
C11orf53,1,88,6
C11orf54,2,87,6
C11orf58,3,83,9
C11orf65,1,88,6
C11orf68,5,87,3
C11orf71,1,88,6
C11orf72,7,86,2
C11orf74,4,84,7
C11orf80,7,86,2
C11orf86,8,85,2
C11orf87,1,88,6
C11orf88,1,88,6
C11orf91,4,83,8
C11orf94,3,85,7
C11orf95,4,84,7
C11orf96,3,85,7
C11orf97,2,87,6
C11orf98,7,84,4
C12orf10,7,86,2
C12orf29,4,87,4
C12orf4,8,86,1
C12orf40,6,87,2
C12orf42,4,87,4
C12orf43,4,86,5
C12orf45,4,87,4
C12orf49,5,86,4
C12orf50,4,87,4
C12orf54,6,86,3
C12orf56,5,86,4
C12orf57,9,85,1
C12orf60,7,87,1
C12orf65,5,85,5
C12orf66,5,86,4
C12orf71,6,88,1
C12orf73,4,87,4
C12orf74,4,87,4
C12orf75,4,87,4
C12orf76,4,87,4
C12orf77,7,87,1
C12orf80,9,84,2
C13orf42,1,85,9
C14orf119,6,87,2
C14orf132,1,89,5
C14orf144,4,86,5
C14orf177,1,89,5
C14orf178,4,86,5
C14orf180,3,90,2
C14orf28,3,91,1
C14orf39,1,90,4
C14orf93,4,89,2
C15orf32,1,86,8
C15orf38-AP3S2,0,86,9
C15orf39,0,85,10
C15orf40,0,86,9
C15orf41,1,82,12
C15orf48,2,80,13
C15orf53,1,82,12
C15orf54,0,83,12
C15orf56,0,80,15
C15orf61,0,85,10
C15orf62,0,81,14
C15orf65,0,84,11
C16orf45,2,88,5
C16orf46,0,83,12
C16orf47,0,83,12
C16orf54,2,89,4
C16orf58,0,89,6
C16orf70,1,83,11
C16orf71,3,86,6
C16orf72,2,87,6
C16orf74,0,84,11
C16orf78,0,88,7
C16orf82,0,90,5
C16orf86,1,83,11
C16orf87,0,88,7
C16orf89,3,86,6
C16orf90,2,87,6
C16orf91,5,85,5
C16orf92,2,88,5
C16orf95,0,84,11
C16orf96,2,87,6
C16orf97,0,87,8
C17orf100,2,82,11
C17orf102,2,82,11
C17orf107,2,83,10
C17orf112,3,84,8
C17orf113,5,82,8
C17orf47,3,84,8
C17orf49,2,82,11
C17orf50,1,85,9
C17orf51,1,84,10
C17orf53,1,83,11
C17orf58,5,83,7
C17orf64,4,84,7
C17orf67,3,84,8
C17orf75,2,83,10
C17orf77,5,83,7
C17orf78,1,87,7
C17orf80,6,82,7
C17orf82,4,84,7
C17orf97,3,80,12
C17orf98,1,87,7
C17orf99,5,84,6
C18orf12,3,87,5
C18orf15,4,88,3
C18orf21,1,90,4
C18orf25,1,89,5
C18orf32,2,88,5
C18orf54,2,88,5
C18orf61,5,87,3
C18orf63,1,88,6
C18orf65,1,88,6
C19orf12,6,86,3
C19orf18,4,85,6
C19orf24,2,86,7
C19orf25,2,86,7
C19orf33,4,86,5
C19orf38,6,86,3
C19orf44,8,85,2
C19orf47,4,86,5
C19orf48,4,85,6
C19orf53,6,87,2
C19orf54,4,86,5
C19orf57,6,86,3
C19orf66,5,87,3
C19orf67,5,88,2
C19orf70,2,86,7
C19orf71,1,86,8
C19orf73,2,87,6
C19orf81,4,85,6
C19orf84,4,85,6
C1D,9,86,0
C1GALT1,10,81,4
C1GALT1C1,4,77,14
C1GALT1C1L,10,85,0
C1QA,2,87,6
C1QB,2,87,6
C1QBP,2,82,11
C1QC,2,87,6
C1QL1,1,83,11
C1QL2,6,89,0
C1QL3,18,73,4
C1QL4,8,85,2
C1QTNF1,5,85,5
C1QTNF1-AS1,5,85,5
C1QTNF12,5,85,5
C1QTNF2,1,85,9
C1QTNF3,4,90,1
C1QTNF3-AMACR,4,90,1
C1QTNF4,3,86,6
C1QTNF5,1,89,5
C1QTNF6,1,83,11
C1QTNF7,1,87,7
C1QTNF8,4,85,6
C1QTNF9,2,85,8
C1QTNF9B,2,85,8
C1R,9,85,1
C1RL,9,85,1
C1RL-AS1,9,85,1
C1S,9,85,1
C1orf100,25,69,1
C1orf105,25,69,1
C1orf109,5,86,4
C1orf112,24,71,0
C1orf115,23,70,2
C1orf116,24,68,3
C1orf122,4,87,4
C1orf123,3,90,2
C1orf127,4,87,4
C1orf131,24,70,1
C1orf137,4,88,3
C1orf140,23,70,2
C1orf141,3,90,2
C1orf143,23,70,2
C1orf146,4,88,3
C1orf158,3,87,5
C1orf159,4,86,5
C1orf162,5,87,3
C1orf167,3,87,5
C1orf174,2,87,6
C1orf185,4,89,2
C1orf189,24,71,0
C1orf194,5,87,3
C1orf195,3,87,5
C1orf198,23,71,1
C1orf21,24,69,2
C1orf210,7,86,2
C1orf216,2,88,5
C1orf220,24,71,0
C1orf226,25,70,0
C1orf229,23,71,1
C1orf35,24,70,1
C1orf43,24,71,0
C1orf50,6,87,2
C1orf52,4,88,3
C1orf53,24,69,2
C1orf54,23,72,0
C1orf56,26,69,0
C1orf61,25,70,0
C1orf68,22,73,0
C1orf74,23,69,3
C1orf87,3,90,2
C1orf94,1,88,6
C2,4,91,0
C2-AS1,4,91,0
C20orf141,9,84,2
C20orf144,10,84,1
C20orf173,8,86,1
C20orf187,8,86,1
C20orf194,9,84,2
C20orf197,12,82,1
C20orf202,9,84,2
C20orf203,8,86,1
C20orf204,14,80,1
C20orf27,9,84,2
C20orf78,7,87,1
C20orf85,12,82,1
C20orf96,9,83,3
C21orf2,4,86,5
C21orf58,3,86,6
C21orf59-TCP10L,3,86,6
C21orf62,1,88,6
C21orf62-AS1,1,88,6
C21orf91,3,85,7
C21orf91-OT1,3,85,7
C22orf15,1,84,10
